chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr12,1512276,1513276,.,0,0,0,0,1
chr12,1531828,1532828,.,0,1,0,1,0
chr12,1583713,1584713,.,0,0,1,0,0
chr12,1640870,1641870,.,0,1,0,0,0
chr12,1642328,1643328,.,0,1,0,0,0
chr12,1642936,1643936,.,0,1,1,0,1
chr12,1688868,1689868,.,0,1,0,0,0
chr12,1691048,1692048,.,0,1,0,0,0
chr12,1698115,1699115,.,0,1,0,1,0
chr12,1698650,1699650,.,0,1,0,0,0
chr12,1699522,1700522,.,0,1,0,0,0
chr12,1713956,1714956,.,0,1,1,0,0
chr12,1717056,1718056,.,0,1,0,0,0
chr12,1769427,1770427,.,0,0,1,0,0
chr12,1770603,1771603,.,1,1,1,1,1
chr12,1777978,1778978,.,0,0,0,1,0
chr12,1876557,1877557,.,0,0,0,1,0
chr12,1924645,1925645,.,0,0,0,1,0
chr12,2025636,2026636,.,0,0,0,1,0
chr12,2030801,2031801,.,0,0,0,0,1
chr12,2102802,2103802,.,0,0,1,1,0
chr12,2143817,2144817,.,0,1,0,1,0
chr12,2160853,2161853,.,0,0,0,0,1
chr12,2466858,2467858,.,0,1,0,0,0
chr12,2546891,2547891,.,0,0,0,1,1
chr12,2749499,2750499,.,0,1,0,0,0
chr12,2892858,2893858,.,0,0,1,0,0
chr12,2901878,2902878,.,0,0,0,0,1
chr12,3011066,3012066,.,0,0,0,1,0
chr12,3107898,3108898,.,0,0,0,0,1
chr12,3179837,3180837,.,0,0,0,1,0
chr12,3194548,3195548,.,0,0,0,1,0
chr12,3215859,3216859,.,0,0,1,0,0
chr12,3239108,3240108,.,1,0,0,0,0
chr12,3913478,3914478,.,0,1,0,0,0
chr12,3947981,3948981,.,1,1,0,1,0
chr12,3978811,3979811,.,0,1,0,1,0
chr12,4115643,4116643,.,0,1,0,0,0
chr12,4120444,4121444,.,0,0,0,1,0
chr12,4139998,4140998,.,1,0,1,0,0
chr12,4216197,4217197,.,0,1,0,0,0
chr12,4223855,4224855,.,0,1,0,0,0
chr12,4225433,4226433,.,0,1,0,0,0
chr12,4227850,4228850,.,0,1,0,0,0
chr12,4244788,4245788,.,0,1,0,0,0
chr12,4251780,4252780,.,0,1,0,0,0
chr12,4255140,4256140,.,0,1,0,0,0
chr12,4257241,4258241,.,0,1,0,0,0
chr12,4262249,4263249,.,0,1,0,0,1
chr12,4262487,4263487,.,0,1,0,0,0
chr12,4273788,4274788,.,0,1,0,0,0
chr12,4287286,4288286,.,0,1,0,0,0
chr12,4323697,4324697,.,0,1,0,0,0
chr12,4324055,4325055,.,0,1,0,0,0
chr12,4378349,4379349,.,0,1,0,1,1
chr12,4380591,4381591,.,0,1,1,0,1
chr12,4395834,4396834,.,0,1,0,0,0
chr12,4402374,4403374,.,0,1,0,0,0
chr12,4402928,4403928,.,0,1,0,1,0
chr12,4405689,4406689,.,0,1,0,0,1
chr12,4448031,4449031,.,0,1,0,0,0
chr12,4501325,4502325,.,0,0,0,0,1
chr12,4666005,4667005,.,0,1,1,0,1
chr12,4758546,4759546,.,0,0,1,0,0
chr12,4769792,4770792,.,0,0,1,0,0
chr12,4935294,4936294,.,0,1,0,0,0
chr12,4938480,4939480,.,0,1,0,0,0
chr12,5589121,5590121,.,0,1,0,1,0
chr12,5915132,5916132,.,0,0,1,0,0
chr12,6174661,6175661,.,0,1,0,0,0
chr12,6187192,6188192,.,0,1,1,0,0
chr12,6193584,6194584,.,0,0,1,0,0
chr12,6201951,6202951,.,0,0,1,0,0
chr12,6276063,6277063,.,0,1,0,0,0
chr12,6276559,6277559,.,0,1,0,0,1
chr12,6291056,6292056,.,0,1,0,1,0
chr12,6304616,6305616,.,1,0,1,0,0
chr12,6311090,6312090,.,0,0,0,1,0
chr12,6334964,6335964,.,0,0,0,1,0
chr12,6339612,6340612,.,0,1,0,1,0
chr12,6387487,6388487,.,0,1,1,1,1
chr12,6388800,6389800,.,0,0,1,1,0
chr12,6403359,6404359,.,0,1,1,1,0
chr12,6403953,6404953,.,0,0,1,1,0
chr12,6431979,6432979,.,0,1,1,0,1
chr12,6444357,6445357,.,0,1,1,1,1
chr12,6444891,6445891,.,0,1,1,1,1
chr12,6454248,6455248,.,0,0,1,0,0
chr12,6454676,6455676,.,0,0,1,0,0
chr12,6535737,6536737,.,0,1,0,0,0
chr12,6539297,6540297,.,0,1,1,0,0
chr12,6586465,6587465,.,0,0,1,1,0
chr12,6616249,6617249,.,0,1,1,1,1
chr12,6622395,6623395,.,0,1,0,1,0
chr12,6662995,6663995,.,0,1,0,1,0
chr12,6684140,6685140,.,1,1,0,1,0
chr12,6713405,6714405,.,0,1,1,0,0
chr12,6717034,6718034,.,0,1,1,0,1
chr12,6721615,6722615,.,0,1,1,0,1
chr12,6741110,6742110,.,0,1,0,0,0
chr12,6873164,6874164,.,1,1,1,1,0
chr12,6901491,6902491,.,0,1,0,0,0
chr12,6901910,6902910,.,0,1,0,0,0
chr12,6961809,6962809,.,0,0,1,1,1
chr12,6999912,7000912,.,0,1,1,1,1
chr12,7034284,7035284,.,1,0,1,0,1
chr12,7040200,7041200,.,0,1,0,0,0
chr12,7057669,7058669,.,0,1,0,0,0
chr12,7058243,7059243,.,0,1,0,0,0
chr12,7099923,7100923,.,1,1,1,1,0
chr12,7103700,7104700,.,0,0,1,0,0
chr12,7591989,7592989,.,1,1,1,1,1
chr12,7780572,7781572,.,0,0,0,0,1
chr12,7792599,7793599,.,0,1,0,1,0
chr12,7987022,7988022,.,0,0,0,1,0
chr12,8012610,8013610,.,0,0,1,1,0
chr12,8057982,8058982,.,0,0,0,1,0
chr12,8058650,8059650,.,0,0,0,1,0
chr12,8111971,8112971,.,0,1,1,1,1
chr12,8122957,8123957,.,1,1,1,0,1
chr12,8123645,8124645,.,0,1,0,0,0
chr12,8147416,8148416,.,0,1,1,0,0
chr12,8178841,8179841,.,1,1,1,1,1
chr12,8763375,8764375,.,0,1,0,0,0
chr12,8771466,8772466,.,0,1,0,0,0
chr12,8797203,8798203,.,0,1,0,0,0
chr12,8813477,8814477,.,1,0,1,0,0
chr12,8824704,8825704,.,0,1,0,0,0
chr12,8827795,8828795,.,0,1,0,0,0
chr12,8840106,8841106,.,0,0,1,0,0
chr12,9106361,9107361,.,0,0,1,0,0
chr12,9228332,9229332,.,0,0,0,1,0
chr12,9235890,9236890,.,0,0,0,1,0
chr12,9262823,9263823,.,0,0,0,1,0
chr12,9308625,9309625,.,0,1,1,1,0
chr12,9490874,9491874,.,0,1,0,0,0
chr12,9515440,9516440,.,0,1,0,0,0
chr12,9801794,9802794,.,0,1,0,1,0
chr12,9803020,9804020,.,0,1,1,1,1
chr12,9803766,9804766,.,0,1,0,1,0
chr12,9874050,9875050,.,0,1,0,0,0
chr12,9883767,9884767,.,0,1,0,0,0
chr12,9884087,9885087,.,0,1,0,0,0
chr12,9894102,9895102,.,0,1,0,0,0
chr12,9910944,9911944,.,0,1,0,0,1
chr12,9911932,9912932,.,0,0,0,0,1
chr12,9915305,9916305,.,0,0,0,0,1
chr12,9916933,9917933,.,0,1,0,0,1
chr12,9946088,9947088,.,0,0,0,0,1
chr12,9946786,9947786,.,0,0,0,0,1
chr12,9986252,9987252,.,0,0,1,1,0
chr12,10280883,10281883,.,0,0,0,0,1
chr12,10305736,10306736,.,0,0,1,0,0
chr12,10457699,10458699,.,0,0,1,0,0
chr12,10513911,10514911,.,0,0,1,0,1
chr12,10515037,10516037,.,0,1,1,0,1
chr12,10517131,10518131,.,0,1,1,1,0
chr12,10522282,10523282,.,0,0,1,0,0
chr12,10538097,10539097,.,0,0,1,0,1
chr12,10546945,10547945,.,0,0,1,0,0
chr12,10832688,10833688,.,1,0,0,0,0
chr12,10868935,10869935,.,1,0,1,1,0
chr12,11042785,11043785,.,0,0,1,0,0
chr12,11220888,11221888,.,1,1,1,1,0
chr12,11486648,11487648,.,0,0,1,0,0
chr12,11697986,11698986,.,0,1,0,0,0
chr12,11715700,11716700,.,0,1,0,0,0
chr12,11721395,11722395,.,0,1,0,0,0
chr12,11731164,11732164,.,0,1,0,0,0
chr12,11736450,11737450,.,0,0,0,0,1
chr12,11777586,11778586,.,0,1,0,0,0
chr12,11805972,11806972,.,0,1,0,0,0
chr12,11828548,11829548,.,0,1,0,0,0
chr12,11837882,11838882,.,0,1,0,0,0
chr12,11864294,11865294,.,1,1,1,0,0
chr12,11867151,11868151,.,0,1,0,0,0
chr12,11872384,11873384,.,0,1,0,0,0
chr12,11879686,11880686,.,1,1,0,0,0
chr12,11884252,11885252,.,0,1,0,0,0
chr12,11887111,11888111,.,0,1,0,0,0
chr12,11892710,11893710,.,0,1,0,0,0
chr12,11897853,11898853,.,1,1,0,0,0
chr12,11902924,11903924,.,0,1,0,0,0
chr12,11909181,11910181,.,0,1,0,0,0
chr12,11912032,11913032,.,1,1,0,0,0
chr12,11915359,11916359,.,0,1,0,0,0
chr12,11918639,11919639,.,0,1,0,0,0
chr12,11919266,11920266,.,0,1,0,0,0
chr12,11926572,11927572,.,0,1,0,0,0
chr12,11933118,11934118,.,0,1,1,0,0
chr12,11949120,11950120,.,0,1,0,0,0
chr12,11950191,11951191,.,0,1,0,0,1
chr12,11951542,11952542,.,0,1,0,0,0
chr12,11961622,11962622,.,0,1,0,0,0
chr12,11965822,11966822,.,0,1,0,1,0
chr12,11974722,11975722,.,0,1,0,0,0
chr12,11975219,11976219,.,0,1,0,0,0
chr12,11975782,11976782,.,0,1,0,1,1
chr12,11982863,11983863,.,0,1,0,0,0
chr12,11986721,11987721,.,0,1,1,0,0
chr12,11987162,11988162,.,0,1,0,0,0
chr12,11987654,11988654,.,0,1,0,0,0
chr12,11989107,11990107,.,0,1,0,0,0
chr12,12009633,12010633,.,0,1,0,0,0
chr12,12030562,12031562,.,0,0,0,1,0
chr12,12032583,12033583,.,0,1,0,0,0
chr12,12037787,12038787,.,0,0,0,1,0
chr12,12111288,12112288,.,0,1,0,0,0
chr12,12132696,12133696,.,0,1,0,0,0
chr12,12133698,12134698,.,0,1,0,0,0
chr12,12160898,12161898,.,0,1,0,0,0
chr12,12161794,12162794,.,0,1,0,0,0
chr12,12162803,12163803,.,0,1,0,0,0
chr12,12163873,12164873,.,0,1,1,0,0
chr12,12164274,12165274,.,0,1,0,0,0
chr12,12185405,12186405,.,0,1,0,0,0
chr12,12297913,12298913,.,0,1,0,1,1
chr12,12352408,12353408,.,0,0,0,1,0
chr12,12407852,12408852,.,0,0,1,1,1
chr12,12503734,12504734,.,1,0,0,1,0
chr12,12545086,12546086,.,0,1,0,0,0
chr12,12556314,12557314,.,1,0,0,1,0
chr12,12592284,12593284,.,1,0,0,1,0
chr12,12602188,12603188,.,1,1,0,1,0
chr12,12605200,12606200,.,0,1,0,1,0
chr12,12609240,12610240,.,0,1,1,0,0
chr12,12646436,12647436,.,0,1,0,1,1
chr12,12653741,12654741,.,0,1,0,0,0
chr12,12661261,12662261,.,1,1,0,0,0
chr12,12662786,12663786,.,0,0,0,1,0
chr12,12707689,12708689,.,0,1,0,1,0
chr12,12710755,12711755,.,0,1,1,1,0
chr12,12711053,12712053,.,0,1,0,1,0
chr12,12735506,12736506,.,1,1,0,0,0
chr12,12765964,12766964,.,0,0,1,0,0
chr12,12775193,12776193,.,0,1,0,0,0
chr12,12837925,12838925,.,0,1,0,0,0
chr12,12872241,12873241,.,0,1,1,1,1
chr12,12883146,12884146,.,0,1,1,1,0
chr12,12889321,12890321,.,0,1,0,0,1
chr12,12911570,12912570,.,0,0,1,0,1
chr12,12955834,12956834,.,0,1,1,0,0
chr12,12957117,12958117,.,0,0,1,0,0
chr12,12960702,12961702,.,0,1,1,0,0
chr12,12990990,12991990,.,0,0,1,0,0
chr12,13024736,13025736,.,1,0,1,1,0
chr12,13034100,13035100,.,0,0,1,1,0
chr12,13048796,13049796,.,0,0,1,0,0
chr12,13050055,13051055,.,0,0,1,0,0
chr12,13056559,13057559,.,0,0,1,0,0
chr12,13074727,13075727,.,0,0,1,0,0
chr12,13124463,13125463,.,0,0,1,1,0
chr12,13250727,13251727,.,0,0,0,0,1
chr12,13253720,13254720,.,1,1,1,1,0
chr12,13254796,13255796,.,0,0,1,0,0
chr12,13291762,13292762,.,0,1,0,0,0
chr12,13325559,13326559,.,0,0,1,0,0
chr12,13331595,13332595,.,0,0,1,0,0
chr12,13332279,13333279,.,0,0,1,0,0
chr12,13358961,13359961,.,0,0,1,0,0
chr12,13375776,13376776,.,0,0,1,0,0
chr12,14410316,14411316,.,0,1,1,1,1
chr12,14413243,14414243,.,1,0,0,0,0
chr12,14426123,14427123,.,0,1,0,0,0
chr12,14426594,14427594,.,0,1,0,0,0
chr12,14548689,14549689,.,0,1,0,0,1
chr12,14986531,14987531,.,1,0,0,0,1
chr12,14994387,14995387,.,0,0,0,1,0
chr12,15104942,15105942,.,0,1,0,0,0
chr12,15110397,15111397,.,0,1,0,0,1
chr12,15315664,15316664,.,0,0,1,0,0
chr12,15409444,15410444,.,0,0,1,0,0
chr12,15697160,15698160,.,0,1,0,0,0
chr12,15723583,15724583,.,0,1,0,0,0
chr12,15781705,15782705,.,0,0,0,1,0
chr12,15840673,15841673,.,0,1,0,0,0
chr12,15853182,15854182,.,0,1,0,0,0
chr12,15899048,15900048,.,0,1,1,1,0
chr12,15910586,15911586,.,0,1,1,0,0
chr12,15916615,15917615,.,0,1,0,0,0
chr12,16553456,16554456,.,0,1,1,1,1
chr12,16553987,16554987,.,0,1,1,1,1
chr12,16817431,16818431,.,0,1,0,0,0
chr12,16879411,16880411,.,0,1,0,0,0
chr12,16969655,16970655,.,0,1,0,0,1
chr12,17005742,17006742,.,0,1,0,0,0
chr12,17520096,17521096,.,0,0,1,0,0
chr12,18510917,18511917,.,0,1,1,1,0
chr12,19048600,19049600,.,0,1,1,1,1
chr12,19260571,19261571,.,0,0,1,0,0
chr12,19283864,19284864,.,0,0,0,0,1
chr12,19291168,19292168,.,1,0,1,0,1
chr12,19565658,19566658,.,0,1,1,1,1
chr12,19635200,19636200,.,0,1,0,0,0
chr12,19914096,19915096,.,0,0,1,0,0
chr12,19932012,19933012,.,0,0,1,0,0
chr12,20004142,20005142,.,0,0,1,0,0
chr12,20039312,20040312,.,0,0,1,0,0
chr12,20046671,20047671,.,0,0,1,0,0
chr12,20047407,20048407,.,0,1,1,0,0
chr12,20061510,20062510,.,0,0,1,0,0
chr12,20069150,20070150,.,0,0,1,0,0
chr12,20076313,20077313,.,0,0,1,0,1
chr12,20099257,20100257,.,1,0,1,0,0
chr12,20123957,20124957,.,0,0,1,0,0
chr12,20365308,20366308,.,0,0,1,0,0
chr12,20542904,20543904,.,0,0,1,0,0
chr12,20732083,20733083,.,1,0,1,0,0
chr12,20746144,20747144,.,0,0,1,0,0
chr12,20779726,20780726,.,0,0,1,0,0
chr12,20949839,20950839,.,1,0,0,0,0
chr12,20958613,20959613,.,0,0,1,0,0
chr12,20974893,20975893,.,1,0,1,0,0
chr12,21058894,21059894,.,0,1,0,0,0
chr12,21161916,21162916,.,1,1,0,0,0
chr12,21624944,21625944,.,0,0,0,1,0
chr12,21665690,21666690,.,0,0,1,0,1
chr12,22428353,22429353,.,0,0,1,0,0
chr12,22440902,22441902,.,0,0,0,0,1
chr12,22562203,22563203,.,0,1,0,0,0
chr12,22779112,22780112,.,1,1,1,1,1
chr12,23194548,23195548,.,0,0,0,0,1
chr12,23738246,23739246,.,0,0,0,1,0
chr12,23746525,23747525,.,0,0,0,1,1
chr12,23770336,23771336,.,0,0,0,1,1
chr12,23804450,23805450,.,0,0,0,1,0
chr12,23830015,23831015,.,0,0,0,0,1
chr12,23883545,23884545,.,0,0,0,0,1
chr12,23933608,23934608,.,0,0,0,1,0
chr12,24020343,24021343,.,0,0,0,1,0
chr12,24062264,24063264,.,0,0,0,1,0
chr12,24202282,24203282,.,0,1,0,0,0
chr12,24673120,24674120,.,0,0,1,0,1
chr12,24894985,24895985,.,0,1,0,0,0
chr12,24902750,24903750,.,1,0,0,1,0
chr12,24990396,24991396,.,0,0,0,0,1
chr12,24991134,24992134,.,0,1,0,0,0
chr12,24991937,24992937,.,0,1,0,0,0
chr12,25008531,25009531,.,0,1,0,0,0
chr12,25052740,25053740,.,0,1,0,1,1
chr12,25057983,25058983,.,0,0,0,0,1
chr12,25062296,25063296,.,0,0,0,0,1
chr12,25074792,25075792,.,0,1,0,0,0
chr12,25086332,25087332,.,0,0,0,0,1
chr12,25099400,25100400,.,1,1,0,0,1
chr12,25104398,25105398,.,0,1,0,0,1
chr12,25150730,25151730,.,0,1,0,0,0
chr12,25178488,25179488,.,0,1,0,0,0
chr12,25207509,25208509,.,0,1,0,0,0
chr12,25208933,25209933,.,0,1,0,0,0
chr12,25211356,25212356,.,0,1,0,0,0
chr12,25380516,25381516,.,0,1,0,0,0
chr12,25402455,25403455,.,0,0,1,1,0
chr12,25445463,25446463,.,0,1,0,0,0
chr12,25446199,25447199,.,0,1,0,0,0
chr12,25537430,25538430,.,0,1,0,0,0
chr12,25538129,25539129,.,0,1,0,1,0
chr12,25538744,25539744,.,1,1,1,1,1
chr12,25539124,25540124,.,1,1,1,1,0
chr12,25610729,25611729,.,0,0,1,0,0
chr12,25767724,25768724,.,0,0,1,0,0
chr12,26267037,26268037,.,1,1,1,1,1
chr12,26308804,26309804,.,0,1,0,0,0
chr12,26427263,26428263,.,0,1,1,1,1
chr12,26451237,26452237,.,0,1,0,0,0
chr12,26484496,26485496,.,0,1,0,0,0
chr12,26494802,26495802,.,0,1,0,1,0
chr12,26512296,26513296,.,0,0,0,1,0
chr12,26522230,26523230,.,0,1,0,1,0
chr12,26537660,26538660,.,0,1,0,1,0
chr12,26613037,26614037,.,0,0,0,1,0
chr12,26622412,26623412,.,0,1,0,1,0
chr12,26624098,26625098,.,0,1,0,0,0
chr12,26626060,26627060,.,0,1,0,1,0
chr12,26657986,26658986,.,0,1,0,0,1
chr12,26662783,26663783,.,0,1,0,1,0
chr12,26805020,26806020,.,0,1,0,1,1
chr12,26864207,26865207,.,0,1,0,1,0
chr12,26889443,26890443,.,0,1,0,1,0
chr12,26921173,26922173,.,0,1,0,1,0
chr12,26943684,26944684,.,0,0,0,1,0
chr12,26944817,26945817,.,0,1,0,1,0
chr12,27005965,27006965,.,0,0,0,1,1
chr12,27031347,27032347,.,0,1,0,1,0
chr12,27173891,27174891,.,0,0,0,0,1
chr12,27332325,27333325,.,0,1,0,0,0
chr12,27360816,27361816,.,0,1,0,0,0
chr12,27378994,27379994,.,0,1,0,0,0
chr12,27390915,27391915,.,0,1,0,0,0
chr12,27430429,27431429,.,0,1,1,0,0
chr12,27483897,27484897,.,0,1,1,0,0
chr12,27513273,27514273,.,0,1,0,0,0
chr12,27532132,27533132,.,0,1,0,1,0
chr12,27556638,27557638,.,0,1,0,0,0
chr12,27565529,27566529,.,0,1,0,1,0
chr12,27593095,27594095,.,0,1,1,1,0
chr12,27677722,27678722,.,0,0,1,0,0
chr12,27702332,27703332,.,0,0,1,1,0
chr12,28127663,28128663,.,0,0,0,0,1
chr12,28175704,28176704,.,0,0,1,1,0
chr12,28179320,28180320,.,0,0,1,0,0
chr12,28275365,28276365,.,0,0,0,1,1
chr12,28283348,28284348,.,0,0,0,0,1
chr12,28433271,28434271,.,0,0,0,1,0
chr12,28500976,28501976,.,0,1,1,1,0
chr12,29194293,29195293,.,0,1,0,0,0
chr12,29256101,29257101,.,0,1,0,0,0
chr12,29329555,29330555,.,0,1,0,0,0
chr12,29394804,29395804,.,0,1,0,0,0
chr12,29487137,29488137,.,0,1,0,0,0
chr12,29488946,29489946,.,0,0,1,0,0
chr12,29581319,29582319,.,0,1,1,0,0
chr12,29844118,29845118,.,0,0,1,0,0
chr12,29859569,29860569,.,0,1,1,0,0
chr12,29903289,29904289,.,0,1,1,0,0
chr12,30945292,30946292,.,0,0,1,1,0
chr12,30949206,30950206,.,0,0,1,1,0
chr12,30974852,30975852,.,0,1,0,0,0
chr12,31464003,31465003,.,0,0,1,1,1
chr12,31469403,31470403,.,0,1,0,0,1
chr12,31522603,31523603,.,0,0,0,1,0
chr12,31523508,31524508,.,0,0,0,1,0
chr12,31523839,31524839,.,0,0,0,1,0
chr12,31601959,31602959,.,0,0,1,1,0
chr12,31671395,31672395,.,1,0,1,0,0
chr12,31804511,31805511,.,0,0,0,1,1
chr12,31886342,31887342,.,0,1,1,0,1
chr12,31899357,31900357,.,0,1,1,1,1
chr12,31901851,31902851,.,0,1,1,1,1
chr12,31903689,31904689,.,0,1,0,0,0
chr12,31905073,31906073,.,0,1,0,0,0
chr12,31985390,31986390,.,0,1,0,0,0
chr12,32204251,32205251,.,0,0,0,0,1
chr12,32262906,32263906,.,0,1,1,1,0
chr12,32380642,32381642,.,1,1,1,1,0
chr12,32405123,32406123,.,0,1,0,1,0
chr12,32426390,32427390,.,0,1,0,1,1
chr12,32543174,32544174,.,0,0,1,0,0
chr12,32634861,32635861,.,0,0,0,1,0
chr12,32841758,32842758,.,0,1,0,0,0
chr12,32880564,32881564,.,0,1,0,1,0
chr12,33044632,33045632,.,0,0,0,1,0
chr12,33048262,33049262,.,0,0,0,1,0
chr12,33136664,33137664,.,0,0,0,0,1
chr12,33571299,33572299,.,0,0,0,0,1
chr12,34500064,34501064,.,1,0,0,0,1
chr12,38493208,38494208,.,1,1,1,1,1
chr12,38780037,38781037,.,0,1,1,0,0
chr12,39007689,39008689,.,0,1,0,0,0
chr12,39094538,39095538,.,0,1,1,0,0
chr12,39103640,39104640,.,1,1,1,1,1
chr12,39297256,39298256,.,0,1,0,0,1
chr12,39436529,39437529,.,0,0,1,0,0
chr12,39538895,39539895,.,1,0,0,1,0
chr12,39766498,39767498,.,0,1,0,0,1
chr12,39799634,39800634,.,0,0,1,0,1
chr12,39808348,39809348,.,0,0,1,0,1
chr12,40250545,40251545,.,0,0,1,0,0
chr12,40382306,40383306,.,0,0,1,0,0
chr12,40467611,40468611,.,0,0,1,1,0
chr12,40552030,40553030,.,0,1,0,0,0
chr12,40596618,40597618,.,0,1,0,0,0
chr12,40602204,40603204,.,0,1,0,0,0
chr12,40610417,40611417,.,0,1,0,0,0
chr12,40619686,40620686,.,0,1,0,0,0
chr12,41706109,41707109,.,0,1,0,0,0
chr12,42470139,42471139,.,0,1,0,1,0
chr12,42536733,42537733,.,0,1,1,1,0
chr12,42598500,42599500,.,1,1,1,1,0
chr12,42733794,42734794,.,0,1,0,0,0
chr12,42825501,42826501,.,0,1,1,1,1
chr12,43367623,43368623,.,0,0,0,0,1
chr12,43506578,43507578,.,0,1,0,0,0
chr12,43665744,43666744,.,0,1,0,0,0
chr12,43670929,43671929,.,0,0,0,0,1
chr12,44386528,44387528,.,0,1,0,1,0
chr12,44910000,44911000,.,0,1,0,1,0
chr12,45593942,45594942,.,0,0,0,1,0
chr12,45626561,45627561,.,0,1,1,1,0
chr12,45627742,45628742,.,0,1,0,0,1
chr12,45628861,45629861,.,0,1,0,1,0
chr12,45638086,45639086,.,0,0,0,1,1
chr12,45644167,45645167,.,0,1,0,1,0
chr12,45653743,45654743,.,0,1,1,1,0
chr12,45702681,45703681,.,0,0,1,1,0
chr12,45799072,45800072,.,0,0,1,0,0
chr12,45819982,45820982,.,0,1,1,1,1
chr12,46272118,46273118,.,0,1,0,0,1
chr12,46379980,46380980,.,0,1,1,1,0
chr12,46381573,46382573,.,1,1,1,0,1
chr12,46570939,46571939,.,0,1,0,0,1
chr12,46571285,46572285,.,1,1,0,0,0
chr12,46603291,46604291,.,1,1,0,0,1
chr12,46608296,46609296,.,0,1,0,0,0
chr12,46609546,46610546,.,0,1,0,1,1
chr12,46613834,46614834,.,0,1,1,0,1
chr12,46636038,46637038,.,1,1,1,1,1
chr12,46786160,46787160,.,0,1,1,1,1
chr12,46809194,46810194,.,0,1,0,1,0
chr12,46823817,46824817,.,0,1,1,1,0
chr12,46825156,46826156,.,0,1,1,0,0
chr12,46844491,46845491,.,0,0,1,1,0
chr12,46845335,46846335,.,0,0,0,1,1
chr12,46866283,46867283,.,0,0,1,0,0
chr12,46867125,46868125,.,0,1,1,1,0
chr12,46885965,46886965,.,0,0,1,1,0
chr12,46887171,46888171,.,0,1,1,0,0
chr12,46887816,46888816,.,0,0,1,1,0
chr12,46894267,46895267,.,0,1,0,0,0
chr12,46917627,46918627,.,1,1,1,1,1
chr12,46942360,46943360,.,0,0,1,0,0
chr12,46943349,46944349,.,0,0,1,0,1
chr12,46949574,46950574,.,0,0,1,0,0
chr12,46951104,46952104,.,0,0,1,1,0
chr12,46952774,46953774,.,0,0,1,0,0
chr12,46956314,46957314,.,0,1,1,0,0
chr12,47032976,47033976,.,0,1,0,1,0
chr12,47053323,47054323,.,0,0,0,1,1
chr12,47056744,47057744,.,0,0,1,0,0
chr12,47057971,47058971,.,0,1,1,1,0
chr12,47058414,47059414,.,0,0,1,1,1
chr12,47065672,47066672,.,0,0,0,1,0
chr12,47074207,47075207,.,1,0,0,0,0
chr12,47185415,47186415,.,0,1,0,0,0
chr12,47191023,47192023,.,0,1,0,0,0
chr12,47262944,47263944,.,0,0,0,1,0
chr12,47310489,47311489,.,0,0,0,0,1
chr12,47474336,47475336,.,1,0,1,0,1
chr12,47476353,47477353,.,1,0,1,0,0
chr12,47583273,47584273,.,0,0,1,0,0
chr12,47595916,47596916,.,0,1,0,0,0
chr12,47600822,47601822,.,0,1,0,0,1
chr12,47605700,47606700,.,1,1,0,0,0
chr12,47608126,47609126,.,0,0,1,0,0
chr12,47611839,47612839,.,1,1,1,0,1
chr12,47613541,47614541,.,1,1,0,0,1
chr12,47616138,47617138,.,0,1,0,0,0
chr12,47670186,47671186,.,0,0,1,0,1
chr12,47671518,47672518,.,0,0,0,0,1
chr12,47701110,47702110,.,0,0,1,0,0
chr12,47743576,47744576,.,1,0,0,0,0
chr12,47754192,47755192,.,0,0,0,0,1
chr12,47754841,47755841,.,0,1,0,0,1
chr12,48076097,48077097,.,0,1,1,1,0
chr12,48100153,48101153,.,0,0,1,0,0
chr12,48195004,48196004,.,0,0,1,0,0
chr12,48202437,48203437,.,0,1,1,0,1
chr12,48204978,48205978,.,0,1,0,0,1
chr12,48227058,48228058,.,0,0,0,0,1
chr12,48278547,48279547,.,0,1,0,0,0
chr12,48282463,48283463,.,0,1,1,0,1
chr12,48294056,48295056,.,0,1,0,0,1
chr12,48394859,48395859,.,0,0,1,0,0
chr12,48414905,48415905,.,0,0,1,0,0
chr12,48430893,48431893,.,0,0,0,1,0
chr12,48579661,48580661,.,0,0,0,0,1
chr12,48700784,48701784,.,0,0,0,0,1
chr12,48814709,48815709,.,0,1,1,0,0
chr12,49198020,49199020,.,0,0,1,0,1
chr12,49369757,49370757,.,0,0,1,0,0
chr12,49370676,49371676,.,1,0,0,0,0
chr12,49449408,49450408,.,0,1,0,0,1
chr12,49452294,49453294,.,0,1,1,1,1
chr12,49594495,49595495,.,0,1,0,0,0
chr12,49627902,49628902,.,1,1,1,1,1
chr12,49640636,49641636,.,0,1,1,1,1
chr12,49695240,49696240,.,0,0,0,0,1
chr12,49739516,49740516,.,0,0,0,0,1
chr12,49761554,49762554,.,0,1,0,0,1
chr12,49801345,49802345,.,0,1,0,0,0
chr12,49822395,49823395,.,0,1,0,0,0
chr12,49866528,49867528,.,0,1,1,0,0
chr12,49972196,49973196,.,0,0,1,0,1
chr12,50018654,50019654,.,0,1,0,0,0
chr12,50019548,50020548,.,0,0,1,0,0
chr12,50056557,50057557,.,0,1,0,0,1
chr12,50058254,50059254,.,0,1,0,0,0
chr12,50064395,50065395,.,0,1,0,0,0
chr12,50064877,50065877,.,0,1,0,0,0
chr12,50066011,50067011,.,0,1,0,0,0
chr12,50091810,50092810,.,0,1,0,0,0
