chromosome,start,end,strand,A549,CACO2,GM12878,H1,H9,HEK293,HELAS3,HEPG2,HL60,JURKAT,K562,MCF7,PC3
chr13,78090028,78091028,.,0,0,0,0,0,1,0,0,0,0,0,0,1
chr13,78157931,78158931,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr13,78226876,78227876,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr13,78427534,78428534,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,78434465,78435465,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,78911507,78912507,.,0,0,0,1,0,0,0,0,0,1,0,0,0
chr13,79232078,79233078,.,0,1,0,1,1,0,1,1,1,0,0,0,1
chr13,80077613,80078613,.,0,1,0,1,0,1,0,0,0,0,0,0,0
chr13,80122440,80123440,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,80356718,80357718,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,80510544,80511544,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,80610686,80611686,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,80705040,80706040,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,80743187,80744187,.,0,0,1,1,0,0,0,0,0,1,0,0,0
chr13,80822033,80823033,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,80850255,80851255,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr13,80915755,80916755,.,0,1,1,1,1,1,0,1,1,1,1,0,1
chr13,80916515,80917515,.,0,0,1,1,1,1,0,1,1,1,0,0,0
chr13,80933865,80934865,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr13,80935711,80936711,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,81018122,81019122,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,81047582,81048582,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr13,81084429,81085429,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,81839727,81840727,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr13,81913450,81914450,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr13,82448346,82449346,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,82794570,82795570,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,84071247,84072247,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,84480202,84481202,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,84515559,84516559,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,84711124,84712124,.,0,0,1,0,0,0,0,0,1,1,0,0,0
chr13,85779197,85780197,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,87444004,87445004,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,87776017,87777017,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,88211626,88212626,.,0,0,1,1,0,0,0,0,0,0,1,0,0
chr13,88258676,88259676,.,0,0,1,0,0,0,1,0,0,0,0,0,1
chr13,88344724,88345724,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr13,88382720,88383720,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr13,88384239,88385239,.,1,0,0,0,0,0,1,0,0,0,1,0,1
chr13,88466397,88467397,.,0,0,0,0,0,1,1,0,0,0,0,0,0
chr13,90053229,90054229,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,90166661,90167661,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr13,90280026,90281026,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,90485903,90486903,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,90568307,90569307,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr13,90945830,90946830,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,91487221,91488221,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,91580100,91581100,.,0,0,0,0,0,0,1,0,0,0,1,0,1
chr13,91708694,91709694,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,91807491,91808491,.,0,1,0,1,0,0,0,0,0,0,0,0,1
chr13,92294478,92295478,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr13,92868268,92869268,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr13,92871439,92872439,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr13,92873922,92874922,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,92900514,92901514,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr13,92927549,92928549,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr13,92940412,92941412,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr13,93001031,93002031,.,0,0,0,0,0,0,1,0,1,1,0,0,0
chr13,93082977,93083977,.,0,1,0,0,0,0,1,0,0,1,1,0,0
chr13,93096649,93097649,.,0,0,0,0,0,0,1,0,0,1,1,0,0
chr13,93360635,93361635,.,0,0,0,0,0,0,1,0,0,0,0,1,0
chr13,93495557,93496557,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,93803160,93804160,.,0,0,0,0,0,0,0,0,1,0,0,1,0
chr13,93868128,93869128,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,93869697,93870697,.,0,0,0,1,1,0,0,1,0,0,1,0,0
chr13,93880377,93881377,.,1,0,0,1,1,0,0,1,0,1,1,1,1
chr13,93898656,93899656,.,0,0,0,1,0,0,0,1,0,0,1,0,0
chr13,93914863,93915863,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr13,93947028,93948028,.,1,0,0,0,1,0,0,0,0,0,1,0,0
chr13,94191581,94192581,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,94215512,94216512,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,94297012,94298012,.,0,0,0,0,1,1,0,1,0,0,1,0,0
chr13,94472440,94473440,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr13,94512276,94513276,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,94551212,94552212,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,94644171,94645171,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,94706104,94707104,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,94761968,94762968,.,0,0,0,0,1,0,0,1,0,0,0,1,0
chr13,94765898,94766898,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,94785251,94786251,.,1,0,0,0,0,0,0,1,0,0,0,1,1
chr13,94913324,94914324,.,0,0,0,0,0,0,0,0,0,1,0,0,1
chr13,94976222,94977222,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr13,95128040,95129040,.,1,0,0,0,0,1,0,0,0,0,0,0,0
chr13,95201374,95202374,.,0,0,0,1,0,1,1,1,0,1,0,0,0
chr13,95620559,95621559,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,95749212,95750212,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,95752902,95753902,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,95854119,95855119,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,95876829,95877829,.,1,0,0,0,0,1,0,0,0,0,0,0,0
chr13,95879296,95880296,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr13,95888682,95889682,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,95919606,95920606,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr13,95925546,95926546,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,95926180,95927180,.,1,0,1,0,0,0,0,0,1,0,1,0,0
chr13,95930627,95931627,.,0,0,1,0,1,1,1,1,1,0,1,0,1
chr13,95932432,95933432,.,1,1,1,0,0,0,1,1,0,1,1,1,1
chr13,95937696,95938696,.,1,1,0,1,0,0,0,1,1,1,1,0,0
chr13,95948477,95949477,.,0,0,0,1,0,1,0,0,0,0,0,0,0
chr13,95951095,95952095,.,1,0,1,0,0,1,1,1,0,1,1,0,0
chr13,96164405,96165405,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,96198891,96199891,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,96261623,96262623,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,96284262,96285262,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr13,96331801,96332801,.,0,0,0,0,0,1,0,0,0,1,0,0,0
chr13,96350328,96351328,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr13,96376151,96377151,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,96423560,96424560,.,0,0,0,0,0,0,0,0,0,0,1,0,1
chr13,96427023,96428023,.,0,0,0,0,0,0,0,0,1,0,1,0,1
chr13,96487681,96488681,.,1,0,1,0,0,0,0,0,0,0,0,0,0
chr13,96498662,96499662,.,0,1,1,0,0,0,1,1,1,0,1,0,0
chr13,96516977,96517977,.,0,1,1,1,0,1,1,1,1,0,0,0,0
chr13,97143340,97144340,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,97187634,97188634,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr13,97262690,97263690,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,97302494,97303494,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr13,97635947,97636947,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,97765408,97766408,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr13,97877028,97878028,.,0,0,1,1,0,0,0,1,0,0,1,0,0
chr13,97878741,97879741,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr13,97908365,97909365,.,0,0,0,0,0,0,1,1,0,0,1,0,0
chr13,97911874,97912874,.,0,0,0,0,1,0,1,0,0,0,1,1,0
chr13,97913651,97914651,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr13,97991193,97992193,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr13,98081659,98082659,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr13,98599234,98600234,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr13,98921350,98922350,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr13,98924528,98925528,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr13,98926223,98927223,.,0,0,0,1,0,0,0,1,0,1,0,0,0
chr13,99067688,99068688,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr13,99120730,99121730,.,0,0,0,0,0,0,1,1,0,1,0,0,0
chr13,99122833,99123833,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,99127847,99128847,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,99128355,99129355,.,0,0,1,0,1,0,1,0,1,1,1,0,1
chr13,99130144,99131144,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,99134992,99135992,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr13,99161291,99162291,.,0,0,1,0,0,0,0,1,0,1,1,0,0
chr13,99169326,99170326,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,99222821,99223821,.,0,0,1,0,1,0,1,1,0,0,1,0,0
chr13,99278372,99279372,.,0,0,0,0,0,0,1,0,1,0,0,0,1
chr13,99302359,99303359,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr13,99403198,99404198,.,0,1,0,1,1,0,0,0,0,0,0,0,0
chr13,99473129,99474129,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,99562333,99563333,.,0,0,0,0,0,0,0,1,1,0,0,0,1
chr13,99624041,99625041,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,99644376,99645376,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,99646791,99647791,.,0,0,0,0,0,1,0,0,0,1,0,0,0
chr13,99654788,99655788,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,99698308,99699308,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,99736953,99737953,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,99867286,99868286,.,0,0,0,1,0,0,0,0,1,1,0,0,0
chr13,99873799,99874799,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,99922649,99923649,.,0,0,0,0,1,0,0,0,0,0,1,1,0
chr13,99929573,99930573,.,0,0,0,0,0,1,0,0,1,0,0,0,0
chr13,99931917,99932917,.,1,0,0,0,0,0,0,0,1,0,0,0,1
chr13,99933844,99934844,.,0,0,1,0,0,0,1,0,1,0,0,0,0
chr13,99934626,99935626,.,0,1,1,0,0,0,0,1,1,0,1,0,1
chr13,99935426,99936426,.,0,0,1,1,0,1,0,1,1,0,1,0,1
chr13,99949802,99950802,.,0,0,1,0,0,1,0,0,1,0,0,0,0
chr13,99953547,99954547,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr13,99955307,99956307,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr13,99955725,99956725,.,0,0,1,0,0,0,0,1,1,1,0,0,0
chr13,99956398,99957398,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,99957082,99958082,.,0,0,1,0,0,0,0,0,1,0,0,0,1
chr13,99957509,99958509,.,0,0,1,0,0,0,1,0,0,0,0,0,1
chr13,99962383,99963383,.,0,0,0,0,0,0,0,1,1,0,0,0,0
chr13,99963325,99964325,.,0,0,1,1,1,0,0,0,1,0,0,0,0
chr13,99972966,99973966,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,99974147,99975147,.,0,0,1,0,0,0,1,0,0,1,0,0,1
chr13,99991215,99992215,.,0,0,0,1,1,0,0,0,0,1,0,0,0
chr13,100008324,100009324,.,0,0,1,1,0,0,0,0,0,0,1,0,0
chr13,100010000,100011000,.,0,0,1,0,1,0,1,1,0,0,0,0,0
chr13,100013163,100014163,.,0,0,0,1,0,0,1,1,1,0,0,0,1
chr13,100023962,100024962,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,100027084,100028084,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr13,100028030,100029030,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,100032846,100033846,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr13,100072227,100073227,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,100074141,100075141,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,100077523,100078523,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,100084692,100085692,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr13,100086278,100087278,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,100153996,100154996,.,0,0,1,1,0,0,1,0,1,1,0,0,0
chr13,100278279,100279279,.,0,0,0,1,1,0,0,0,0,0,1,0,0
chr13,100305609,100306609,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr13,100308937,100309937,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,100310506,100311506,.,0,0,0,1,1,0,0,0,0,1,1,0,0
chr13,100312023,100313023,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr13,100313752,100314752,.,0,0,0,1,1,0,0,0,0,0,1,0,1
chr13,100338935,100339935,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,100339705,100340705,.,0,0,0,1,1,0,0,1,0,0,0,0,0
chr13,100398854,100399854,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr13,100523433,100524433,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,100607635,100608635,.,0,0,0,1,0,0,0,0,0,0,0,1,0
chr13,100610753,100611753,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,100611871,100612871,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,100620141,100621141,.,0,0,0,1,0,0,0,0,0,0,1,0,0
chr13,100630391,100631391,.,0,0,0,1,1,0,1,0,0,0,0,0,0
chr13,100630995,100631995,.,0,0,0,1,1,1,0,0,0,0,1,0,0
chr13,100640730,100641730,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,100642306,100643306,.,0,0,0,1,1,0,0,1,0,0,0,0,0
chr13,100643365,100644365,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr13,100643766,100644766,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,100738021,100739021,.,0,0,1,1,1,0,1,0,0,1,0,0,1
chr13,100760108,100761108,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,100886232,100887232,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,100928158,100929158,.,0,0,0,1,0,1,1,0,0,1,1,0,0
chr13,101041626,101042626,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,101046300,101047300,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,101075361,101076361,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr13,101158092,101159092,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr13,101162541,101163541,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,101202493,101203493,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,101252939,101253939,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr13,101476696,101477696,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,102142779,102143779,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,102236293,102237293,.,0,0,0,0,1,0,0,0,0,0,0,0,1
chr13,102341068,102342068,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr13,102376696,102377696,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,102403435,102404435,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,102404347,102405347,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,102569340,102570340,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr13,102827030,102828030,.,0,0,0,1,0,0,0,0,0,1,0,0,0
chr13,102928051,102929051,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr13,102965549,102966549,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,103011881,103012881,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,103051599,103052599,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,103244457,103245457,.,0,0,1,0,1,1,1,1,1,0,0,0,0
chr13,103249656,103250656,.,0,0,1,1,1,1,1,0,1,1,1,0,0
chr13,103250441,103251441,.,0,0,1,1,0,0,0,1,1,0,1,0,1
chr13,103344229,103345229,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,103752310,103753310,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,104371367,104372367,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr13,105274209,105275209,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,105474982,105475982,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr13,105791342,105792342,.,0,0,1,0,0,0,0,0,1,0,0,1,0
chr13,105792184,105793184,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr13,106232168,106233168,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,106751454,106752454,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr13,106752648,106753648,.,0,1,1,1,1,0,0,1,1,0,1,0,0
chr13,106777041,106778041,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr13,106803420,106804420,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,106809713,106810713,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,107001393,107002393,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr13,107069698,107070698,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr13,107078011,107079011,.,0,0,0,1,0,0,1,1,0,0,0,0,0
chr13,107123907,107124907,.,0,1,1,0,0,0,0,0,0,0,0,0,0
chr13,107126940,107127940,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,107159863,107160863,.,0,0,1,0,1,1,0,0,1,0,0,0,0
chr13,107170436,107171436,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr13,107173254,107174254,.,1,1,0,0,0,0,0,0,0,0,0,1,1
chr13,107182391,107183391,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,107185741,107186741,.,0,1,1,1,0,1,0,0,0,0,0,0,0
chr13,107188385,107189385,.,0,1,1,1,1,1,1,0,0,1,0,0,1
chr13,107222496,107223496,.,0,1,1,1,0,0,1,1,0,0,1,0,0
chr13,107225409,107226409,.,0,0,0,0,1,0,0,1,1,0,0,0,0
chr13,107447765,107448765,.,0,1,0,1,1,0,1,1,0,0,1,0,0
chr13,107569161,107570161,.,0,0,0,1,1,0,0,0,0,0,0,1,0
chr13,107623661,107624661,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,107670663,107671663,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,107672505,107673505,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,108153143,108154143,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr13,108238362,108239362,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr13,108310667,108311667,.,0,0,0,1,1,0,0,0,0,0,1,0,1
chr13,108406829,108407829,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,108503528,108504528,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,108519983,108520983,.,0,0,0,0,0,0,0,0,0,1,0,0,1
chr13,108520599,108521599,.,0,0,0,0,0,0,0,0,0,0,1,0,1
chr13,108918274,108919274,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr13,108919357,108920357,.,0,0,1,0,0,0,0,0,1,1,0,0,0
chr13,108978315,108979315,.,0,0,0,1,0,0,0,0,1,0,0,0,0
chr13,108987180,108988180,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr13,109115428,109116428,.,1,1,1,0,0,0,0,0,0,0,0,0,0
chr13,109328585,109329585,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,109567737,109568737,.,1,0,1,0,1,1,1,1,1,0,1,1,1
chr13,109571656,109572656,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,109576129,109577129,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,109596898,109597898,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,109807241,109808241,.,1,0,0,0,0,0,1,0,0,0,0,0,1
chr13,109808353,109809353,.,0,0,0,0,0,0,1,0,0,0,0,1,1
chr13,109817711,109818711,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,109847044,109848044,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,109852361,109853361,.,0,0,1,0,0,0,1,0,0,0,0,1,0
chr13,109895336,109896336,.,0,1,0,0,0,0,1,0,0,0,0,0,0
chr13,109909054,109910054,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,109921507,109922507,.,1,1,0,0,0,0,1,0,0,0,0,0,1
chr13,109958522,109959522,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr13,110037303,110038303,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr13,110039516,110040516,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr13,110041888,110042888,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr13,110055021,110056021,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr13,110064486,110065486,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr13,110132295,110133295,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,110137881,110138881,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr13,110147011,110148011,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,110180870,110181870,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr13,110274227,110275227,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr13,110299137,110300137,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,110306331,110307331,.,0,0,0,0,0,1,0,0,1,0,0,0,0
chr13,110321767,110322767,.,1,1,0,1,1,0,0,0,1,0,0,0,0
chr13,110352135,110353135,.,0,0,0,0,0,0,1,0,1,0,1,0,0
chr13,110359046,110360046,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr13,110400743,110401743,.,1,0,0,0,0,0,1,0,0,0,0,0,1
chr13,110426675,110427675,.,1,0,0,1,0,0,1,0,0,0,0,0,0
chr13,110439377,110440377,.,1,0,1,1,1,1,1,0,1,0,1,1,0
chr13,110440820,110441820,.,0,0,0,1,0,0,0,0,1,0,0,0,0
chr13,110443222,110444222,.,0,0,0,1,0,0,0,0,1,0,1,0,0
chr13,110521538,110522538,.,0,1,0,1,0,0,0,0,0,0,0,0,0
chr13,110631264,110632264,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,110664188,110665188,.,0,1,1,0,0,0,0,0,0,0,0,0,1
chr13,110669436,110670436,.,1,0,0,1,0,0,1,0,0,0,0,0,1
chr13,110709180,110710180,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,110746667,110747667,.,0,0,1,0,0,0,0,1,1,0,0,0,0
chr13,110761929,110762929,.,0,0,0,1,1,0,0,0,0,0,0,0,1
chr13,110780113,110781113,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,110784724,110785724,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,110786830,110787830,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,110788992,110789992,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,110790134,110791134,.,0,1,1,0,0,0,0,1,1,0,0,0,0
chr13,110964620,110965620,.,0,1,0,1,0,0,0,0,0,0,0,0,0
chr13,110981901,110982901,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr13,110990705,110991705,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,111013456,111014456,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,111016177,111017177,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr13,111022216,111023216,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,111039530,111040530,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr13,111049693,111050693,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr13,111064101,111065101,.,0,0,1,0,0,1,1,0,0,0,0,0,0
chr13,111067794,111068794,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr13,111095861,111096861,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,111116286,111117286,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,111123807,111124807,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,111172754,111173754,.,1,0,1,0,0,0,0,0,1,0,0,0,0
chr13,111176517,111177517,.,1,0,0,0,0,0,1,0,1,0,0,0,0
chr13,111188295,111189295,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr13,111211590,111212590,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr13,111212595,111213595,.,0,1,1,1,0,0,1,1,0,0,1,0,1
chr13,111227626,111228626,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr13,111278096,111279096,.,0,0,1,0,1,0,0,0,1,0,0,1,0
chr13,111312496,111313496,.,0,0,0,1,0,0,0,1,1,1,0,0,0
chr13,111409549,111410549,.,0,0,0,1,1,0,1,0,0,0,0,0,0
chr13,111526592,111527592,.,0,0,0,1,1,0,1,1,0,1,1,0,0
chr13,111543604,111544604,.,0,0,1,1,1,0,1,1,1,0,0,0,1
chr13,111560536,111561536,.,0,0,1,1,1,0,1,1,0,0,0,1,1
chr13,111564626,111565626,.,0,0,1,1,0,0,0,1,0,0,0,0,0
chr13,111568327,111569327,.,0,0,1,1,0,0,0,0,0,1,0,0,0
chr13,111589288,111590288,.,1,1,1,1,1,1,1,1,1,1,1,1,1
chr13,111594205,111595205,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr13,111594679,111595679,.,0,0,0,0,0,1,1,0,0,0,0,0,0
