chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr15,74678408,74680408,.,0,1,0,0,0
chr15,74681077,74683077,.,0,0,1,1,1
chr15,74682548,74684548,.,0,1,0,0,1
chr15,74687949,74689949,.,0,1,0,0,0
chr15,74688449,74690449,.,0,1,1,1,0
chr15,74688890,74690890,.,0,1,0,0,0
chr15,74692350,74694350,.,0,1,0,0,0
chr15,74693003,74695003,.,0,1,1,0,1
chr15,74694422,74696422,.,0,1,0,0,0
chr15,74719955,74721955,.,0,1,0,0,0
chr15,74720538,74722538,.,0,1,0,0,0
chr15,74722071,74724071,.,0,1,0,1,0
chr15,74800201,74802201,.,1,1,1,1,1
chr15,74827648,74829648,.,0,0,0,0,1
chr15,74833368,74835368,.,0,1,1,0,0
chr15,74875205,74877205,.,0,1,0,0,0
chr15,74898331,74900331,.,0,0,0,1,0
chr15,74907945,74909945,.,0,1,1,1,0
chr15,74908223,74910223,.,0,1,0,0,1
chr15,74929808,74931808,.,0,1,1,1,0
chr15,74942658,74944658,.,0,1,0,0,0
chr15,75017946,75019946,.,0,0,1,1,0
chr15,75068930,75070930,.,0,1,0,0,0
chr15,75072497,75074497,.,0,1,0,1,0
chr15,75074774,75076774,.,0,1,1,1,0
chr15,75076401,75078401,.,0,1,0,1,0
chr15,75078398,75080398,.,0,1,0,0,0
chr15,75080871,75082871,.,0,1,0,0,0
chr15,75161477,75163477,.,0,1,0,0,0
chr15,75162341,75164341,.,0,1,0,0,0
chr15,75249782,75251782,.,0,0,1,0,0
chr15,75288145,75290145,.,0,0,0,1,0
chr15,75327777,75329777,.,0,0,0,1,0
chr15,75337802,75339802,.,0,1,0,0,0
chr15,75338594,75340594,.,0,1,1,1,0
chr15,75352785,75354785,.,0,1,0,0,0
chr15,75361021,75363021,.,0,1,0,0,0
chr15,75364769,75366769,.,0,0,0,0,1
chr15,75381869,75383869,.,0,0,0,0,1
chr15,75383317,75385317,.,0,1,1,0,0
chr15,75396427,75398427,.,0,1,0,0,0
chr15,75397539,75399539,.,0,0,1,0,0
chr15,75399996,75401996,.,0,1,0,0,0
chr15,75403815,75405815,.,0,1,0,0,1
chr15,75421388,75423388,.,0,1,0,0,0
chr15,75429734,75431734,.,0,1,0,1,0
chr15,75444693,75446693,.,0,0,1,1,1
chr15,75448254,75450254,.,1,0,1,0,0
chr15,75459310,75461310,.,0,0,1,1,0
chr15,75469954,75471954,.,0,0,0,1,1
chr15,75494598,75496598,.,0,1,0,0,0
chr15,75495438,75497438,.,0,1,0,0,0
chr15,75741712,75743712,.,0,1,1,1,1
chr15,75743992,75745992,.,0,1,1,1,1
chr15,75744398,75746398,.,0,1,1,1,1
chr15,75745511,75747511,.,1,1,1,1,1
chr15,75746406,75748406,.,1,1,1,1,1
chr15,75819438,75821438,.,0,1,0,0,1
chr15,75866181,75868181,.,0,1,1,1,0
chr15,75885326,75887326,.,0,0,1,0,0
chr15,75938261,75940261,.,0,0,0,0,1
chr15,75958309,75960309,.,1,0,1,1,0
chr15,75992123,75994123,.,0,1,0,0,0
chr15,76049852,76051852,.,1,1,1,1,1
chr15,76217018,76219018,.,0,1,1,0,0
chr15,76454942,76456942,.,0,0,1,1,0
chr15,76542962,76544962,.,0,0,0,1,1
chr15,76573151,76575151,.,0,1,0,0,0
chr15,76638269,76640269,.,0,0,1,1,0
chr15,76638739,76640739,.,1,0,0,1,0
chr15,76657201,76659201,.,0,0,1,0,0
chr15,77054891,77056891,.,0,0,1,1,0
chr15,77279975,77281975,.,0,1,0,0,0
chr15,77331912,77333912,.,1,1,0,0,0
chr15,77339172,77341172,.,0,0,1,0,0
chr15,77351308,77353308,.,0,1,0,1,0
chr15,77479425,77481425,.,0,1,0,0,0
chr15,77543062,77545062,.,0,0,0,0,1
chr15,77578913,77580913,.,0,1,0,0,0
chr15,77709801,77711801,.,0,0,0,1,0
chr15,77710477,77712477,.,0,1,1,1,1
chr15,77738777,77740777,.,0,1,1,1,0
chr15,77784866,77786866,.,0,1,0,0,0
chr15,77963357,77965357,.,0,1,0,0,0
chr15,78030483,78032483,.,0,1,1,1,0
chr15,78110795,78112795,.,0,1,0,0,0
chr15,78182317,78184317,.,0,1,0,0,0
chr15,78285908,78287908,.,0,0,1,0,0
chr15,78338543,78340543,.,0,1,0,0,0
chr15,78341150,78343150,.,0,1,0,0,0
chr15,78341878,78343878,.,0,1,0,0,0
chr15,78346486,78348486,.,0,1,0,0,0
chr15,78355218,78357218,.,1,1,1,0,0
chr15,78356118,78358118,.,0,1,0,0,0
chr15,78360228,78362228,.,0,1,0,0,0
chr15,78361578,78363578,.,0,0,1,0,0
chr15,78364070,78366070,.,0,0,1,0,0
chr15,78373918,78375918,.,0,1,0,0,0
chr15,78375628,78377628,.,0,1,0,1,0
chr15,78379702,78381702,.,0,1,0,0,0
chr15,78534930,78536930,.,0,0,0,0,1
chr15,78597958,78599958,.,0,0,0,0,1
chr15,78666594,78668594,.,1,0,1,1,0
chr15,79048603,79050603,.,0,1,0,0,0
chr15,79151702,79153702,.,0,0,1,1,0
chr15,79152631,79154631,.,1,0,0,0,0
chr15,79215943,79217943,.,1,1,0,1,1
chr15,79233687,79235687,.,0,1,0,1,0
chr15,79268451,79270451,.,0,1,0,1,0
chr15,79271350,79273350,.,0,1,0,1,0
chr15,79280126,79282126,.,1,1,1,1,0
chr15,79285604,79287604,.,0,1,0,1,0
chr15,79288504,79290504,.,0,1,0,1,0
chr15,79314651,79316651,.,0,0,0,1,0
chr15,79380698,79382698,.,0,1,0,1,0
chr15,79634471,79636471,.,1,0,1,0,0
chr15,79972259,79974259,.,0,1,0,0,0
chr15,80148290,80150290,.,0,1,0,0,0
chr15,80164198,80166198,.,0,1,0,1,0
chr15,80193471,80195471,.,0,1,0,0,0
chr15,80210587,80212587,.,1,1,1,1,1
chr15,80211184,80213184,.,0,1,1,1,1
chr15,80239765,80241765,.,0,1,0,0,0
chr15,80253750,80255750,.,0,1,0,0,0
chr15,80257426,80259426,.,0,1,0,0,0
chr15,80258564,80260564,.,0,1,0,0,0
chr15,80259722,80261722,.,0,1,0,0,0
chr15,80260585,80262585,.,0,1,0,1,0
chr15,80265025,80267025,.,0,1,0,0,0
chr15,80268984,80270984,.,0,1,0,0,0
chr15,80270312,80272312,.,0,1,0,0,0
chr15,80274876,80276876,.,0,1,0,0,0
chr15,80302520,80304520,.,0,1,0,0,0
chr15,80452179,80454179,.,0,0,1,1,0
chr15,80696804,80698804,.,0,0,0,1,0
chr15,80785776,80787776,.,0,0,0,1,0
chr15,80827680,80829680,.,0,0,1,0,0
chr15,80872250,80874250,.,0,0,0,1,0
chr15,80879403,80881403,.,0,0,1,0,0
chr15,80880377,80882377,.,0,0,1,1,0
chr15,81081763,81083763,.,0,1,0,1,0
chr15,81098112,81100112,.,0,0,0,1,0
chr15,81130780,81132780,.,0,0,0,1,0
chr15,81216463,81218463,.,0,0,0,1,0
chr15,81276388,81278388,.,0,1,1,0,0
chr15,81276996,81278996,.,0,1,0,0,0
chr15,81291075,81293075,.,0,1,0,0,1
chr15,81315213,81317213,.,0,1,0,0,0
chr15,81316016,81318016,.,0,1,0,0,0
chr15,81316455,81318455,.,0,0,1,0,0
chr15,81393077,81395077,.,0,0,0,0,1
chr15,81578035,81580035,.,0,1,0,0,0
chr15,81578354,81580354,.,0,1,0,0,0
chr15,81589332,81591332,.,0,1,0,0,0
chr15,81595760,81597760,.,0,1,0,0,0
chr15,81606445,81608445,.,1,1,0,0,0
chr15,82049352,82051352,.,0,0,0,0,1
chr15,82155160,82157160,.,0,0,0,0,1
chr15,82302101,82304101,.,0,0,1,1,0
chr15,82338477,82340477,.,0,1,1,1,1
chr15,83375873,83377873,.,0,0,1,0,0
chr15,83411182,83413182,.,0,0,1,0,1
chr15,83479016,83481016,.,0,0,1,0,0
chr15,83619673,83621673,.,0,0,0,1,0
chr15,83680098,83682098,.,0,1,1,1,1
chr15,83680511,83682511,.,0,1,1,1,0
chr15,83682372,83684372,.,0,0,1,0,0
chr15,83711966,83713966,.,0,1,1,1,1
chr15,83721108,83723108,.,0,0,1,1,1
chr15,83729649,83731649,.,0,1,0,0,0
chr15,83730575,83732575,.,0,0,1,0,0
chr15,83732821,83734821,.,0,1,0,0,0
chr15,83760346,83762346,.,0,1,0,0,1
chr15,83776544,83778544,.,0,1,1,0,1
chr15,83814116,83816116,.,0,1,1,0,0
chr15,83816953,83818953,.,0,1,1,1,0
chr15,83846820,83848820,.,0,0,1,0,1
chr15,83856642,83858642,.,0,0,1,0,0
chr15,83856984,83858984,.,1,1,0,0,1
chr15,83861487,83863487,.,0,1,1,0,0
chr15,83868182,83870182,.,1,1,0,0,1
chr15,83868460,83870460,.,0,1,1,1,0
chr15,83954150,83956150,.,0,0,1,0,0
chr15,83991319,83993319,.,1,0,0,0,0
chr15,84047505,84049505,.,0,0,1,0,0
chr15,85130630,85132630,.,0,0,1,1,1
chr15,85289531,85291531,.,0,1,1,1,0
chr15,85360962,85362962,.,0,0,1,1,0
chr15,85454739,85456739,.,0,1,1,1,0
chr15,85457419,85459419,.,0,1,1,1,1
chr15,85515965,85517965,.,0,0,1,0,0
chr15,85546284,85548284,.,0,1,1,0,0
chr15,85566105,85568105,.,1,0,1,0,0
chr15,85628118,85630118,.,0,0,1,0,0
chr15,85644039,85646039,.,1,1,1,1,0
chr15,85661802,85663802,.,1,1,1,1,0
chr15,85724283,85726283,.,0,1,0,1,0
chr15,85860752,85862752,.,0,1,1,0,0
chr15,85873551,85875551,.,0,1,1,1,0
chr15,85885899,85887899,.,0,0,1,0,0
chr15,85886851,85888851,.,0,0,1,0,0
chr15,85889119,85891119,.,0,0,1,0,0
chr15,85950781,85952781,.,0,1,0,0,0
chr15,85955877,85957877,.,0,1,1,1,0
chr15,85986218,85988218,.,0,1,0,0,0
chr15,86087624,86089624,.,0,1,1,0,0
chr15,86110549,86112549,.,0,0,1,0,0
chr15,86126306,86128306,.,0,1,0,0,0
chr15,86129207,86131207,.,1,0,0,0,0
chr15,86166082,86168082,.,0,0,1,0,0
chr15,86191800,86193800,.,0,0,1,0,0
chr15,86230334,86232334,.,0,1,0,0,0
chr15,86232984,86234984,.,0,1,0,0,0
chr15,86245708,86247708,.,0,1,0,0,0
chr15,86247101,86249101,.,0,1,1,0,0
chr15,86266700,86268700,.,0,1,1,0,0
chr15,86314288,86316288,.,0,0,1,0,0
chr15,86336371,86338371,.,1,0,0,0,0
chr15,87226550,87228550,.,0,1,0,0,0
chr15,87948856,87950856,.,0,0,0,0,1
chr15,88698707,88700707,.,0,0,0,0,1
chr15,88800765,88802765,.,1,0,0,0,0
chr15,89013199,89015199,.,0,1,1,1,0
chr15,89155381,89157381,.,0,1,0,0,0
chr15,89182328,89184328,.,0,1,0,1,0
chr15,89183026,89185026,.,1,0,0,1,0
chr15,89186951,89188951,.,0,1,0,0,0
chr15,89532554,89534554,.,0,1,1,1,0
chr15,89637497,89639497,.,0,0,0,1,0
chr15,89647516,89649516,.,0,0,1,1,0
chr15,89663665,89665665,.,1,1,1,1,1
chr15,89671290,89673290,.,0,1,0,1,0
chr15,89672050,89674050,.,0,0,0,1,1
chr15,89675216,89677216,.,0,0,0,1,1
chr15,89679207,89681207,.,0,0,0,1,0
chr15,89683060,89685060,.,0,1,0,1,0
chr15,89794790,89796790,.,0,0,1,0,0
chr15,89855852,89857852,.,0,1,1,1,1
chr15,89878042,89880042,.,0,0,1,1,0
chr15,89922181,89924181,.,0,0,0,1,1
chr15,89944230,89946230,.,0,1,0,0,0
chr15,89951463,89953463,.,0,0,0,1,0
chr15,90004953,90006953,.,0,1,1,1,1
chr15,90016701,90018701,.,0,0,0,0,1
chr15,90055707,90057707,.,0,0,1,0,0
chr15,90094010,90096010,.,0,1,0,0,0
chr15,90196585,90198585,.,0,0,0,1,0
chr15,90222948,90224948,.,0,0,0,1,0
chr15,90323488,90325488,.,0,1,0,0,0
chr15,90324248,90326248,.,0,0,0,1,0
chr15,90356450,90358450,.,0,0,0,1,0
chr15,90365907,90367907,.,0,1,0,0,0
chr15,90370962,90372962,.,0,0,0,1,0
chr15,90378991,90380991,.,0,1,0,0,0
chr15,90381795,90383795,.,0,0,0,0,1
chr15,90394006,90396006,.,0,1,0,0,0
chr15,90417324,90419324,.,0,0,1,0,1
chr15,90418805,90420805,.,1,0,1,0,1
chr15,90435500,90437500,.,0,1,0,1,0
chr15,90441168,90443168,.,0,0,1,1,0
chr15,90455926,90457926,.,0,0,1,1,0
chr15,90546659,90548659,.,0,1,0,0,0
chr15,90547144,90549144,.,0,1,0,1,0
chr15,90573762,90575762,.,0,1,0,0,0
chr15,90576653,90578653,.,0,0,0,1,1
chr15,90577883,90579883,.,0,0,1,1,0
chr15,90580726,90582726,.,0,1,1,1,1
chr15,90589580,90591580,.,0,1,1,0,1
chr15,90600778,90602778,.,0,1,0,0,0
chr15,90602001,90604001,.,1,1,0,0,1
chr15,90604323,90606323,.,0,1,0,0,1
chr15,90607158,90609158,.,0,0,0,1,0
chr15,90640525,90642525,.,0,1,0,1,0
chr15,90649135,90651135,.,0,0,1,1,0
chr15,90668984,90670984,.,0,0,1,1,0
chr15,90700608,90702608,.,0,1,1,1,0
chr15,90708105,90710105,.,0,1,1,0,1
chr15,90721823,90723823,.,0,1,0,0,0
chr15,90754259,90756259,.,0,0,1,0,1
chr15,90937324,90939324,.,0,0,1,0,0
chr15,90943283,90945283,.,0,1,1,1,0
chr15,90944679,90946679,.,0,1,1,0,0
chr15,90950207,90952207,.,0,0,1,0,0
chr15,90955123,90957123,.,0,1,0,0,0
chr15,90955742,90957742,.,0,0,1,0,0
chr15,90956415,90958415,.,0,1,1,0,0
chr15,90957133,90959133,.,0,0,1,0,0
chr15,91106548,91108548,.,0,0,1,0,0
chr15,91113452,91115452,.,0,0,1,0,0
chr15,91130811,91132811,.,0,0,1,0,0
chr15,91152275,91154275,.,0,1,0,0,0
chr15,91189176,91191176,.,1,0,1,0,0
chr15,91190975,91192975,.,0,1,1,0,1
chr15,91192746,91194746,.,0,0,0,0,1
chr15,91207947,91209947,.,0,1,1,1,1
chr15,91330525,91332525,.,0,1,1,1,1
chr15,91393576,91395576,.,0,1,0,0,0
chr15,91411959,91413959,.,0,1,1,1,1
chr15,91416692,91418692,.,0,1,1,0,1
chr15,91475739,91477739,.,0,0,0,0,1
chr15,91540179,91542179,.,0,0,1,1,0
chr15,92012348,92014348,.,0,1,0,0,1
chr15,92292547,92294547,.,0,0,0,1,0
chr15,92399639,92401639,.,0,1,1,0,0
chr15,92400149,92402149,.,0,1,0,0,0
chr15,92403605,92405605,.,0,0,1,0,0
chr15,92485095,92487095,.,0,0,1,0,0
chr15,92485432,92487432,.,0,0,1,0,0
chr15,92489007,92491007,.,0,1,0,0,0
chr15,92490743,92492743,.,0,0,1,0,0
chr15,92508419,92510419,.,1,0,1,0,0
chr15,92612005,92614005,.,0,1,0,0,0
chr15,92613455,92615455,.,0,1,0,0,0
chr15,92673374,92675374,.,1,0,0,0,0
chr15,93179294,93181294,.,0,1,0,0,0
chr15,93344069,93346069,.,0,0,1,1,0
chr15,93346182,93348182,.,0,1,1,0,0
chr15,93353896,93355896,.,1,1,1,1,1
chr15,93355908,93357908,.,0,0,1,0,0
chr15,93362734,93364734,.,1,1,1,1,1
chr15,93374184,93376184,.,0,1,1,1,1
chr15,93375443,93377443,.,0,1,1,0,0
chr15,93387627,93389627,.,0,1,1,0,0
chr15,93423731,93425731,.,0,0,0,1,0
chr15,93424111,93426111,.,0,0,1,0,0
chr15,93457140,93459140,.,0,1,1,0,0
chr15,93519097,93521097,.,1,1,1,1,1
chr15,93541396,93543396,.,0,1,0,0,1
chr15,93579718,93581718,.,0,0,0,0,1
chr15,93611012,93613012,.,0,0,1,0,0
chr15,93864106,93866106,.,0,1,0,1,0
chr15,94738898,94740898,.,0,0,1,0,0
chr15,94745731,94747731,.,0,0,1,0,0
chr15,94814522,94816522,.,0,1,0,1,0
chr15,94830183,94832183,.,0,1,0,0,0
chr15,94849154,94851154,.,0,1,1,0,0
chr15,95386838,95388838,.,0,0,0,1,0
chr15,95387577,95389577,.,0,0,0,1,1
chr15,96368162,96370162,.,0,0,0,0,1
chr15,96376224,96378224,.,0,0,0,0,1
chr15,96406840,96408840,.,0,1,0,0,0
chr15,96516257,96518257,.,0,1,0,0,0
chr15,96702452,96704452,.,0,0,0,0,1
chr15,96806754,96808754,.,0,1,0,1,0
chr15,96866070,96868070,.,0,1,1,1,1
chr15,96866999,96868999,.,0,1,0,0,1
chr15,96870516,96872516,.,0,0,1,0,0
chr15,96871920,96873920,.,0,1,0,0,0
chr15,96883401,96885401,.,0,1,1,1,0
chr15,96883708,96885708,.,0,1,0,0,0
chr15,96885547,96887547,.,0,0,1,0,0
chr15,96889570,96891570,.,0,1,1,1,0
chr15,96894798,96896798,.,0,1,0,0,0
chr15,96895358,96897358,.,0,1,0,0,0
chr15,96897551,96899551,.,0,1,0,1,0
chr15,96899242,96901242,.,0,1,1,1,1
chr15,96899582,96901582,.,0,1,1,1,1
chr15,97128389,97130389,.,0,1,0,0,0
chr15,98046509,98048509,.,0,0,1,0,0
chr15,98399672,98401672,.,1,0,0,0,1
chr15,98545247,98547247,.,0,0,0,1,1
chr15,98697264,98699264,.,0,0,1,0,0
chr15,98963973,98965973,.,0,0,0,1,0
chr15,99090602,99092602,.,0,0,0,1,0
chr15,99193068,99195068,.,0,1,1,1,0
chr15,99213731,99215731,.,1,0,0,0,0
chr15,99258336,99260336,.,0,0,1,0,0
chr15,99269974,99271974,.,1,1,1,1,1
chr15,99294064,99296064,.,1,0,0,1,0
chr15,99317553,99319553,.,0,0,1,0,0
chr15,99318024,99320024,.,0,0,1,0,1
chr15,99341657,99343657,.,0,0,1,0,0
chr15,99357730,99359730,.,0,0,0,0,1
chr15,99365459,99367459,.,0,0,1,0,0
chr15,99386182,99388182,.,1,0,0,1,1
chr15,99393452,99395452,.,0,0,1,0,0
chr15,99394066,99396066,.,0,0,1,0,0
chr15,99394688,99396688,.,0,1,1,0,0
chr15,99395607,99397607,.,1,1,1,0,0
chr15,99396104,99398104,.,1,0,1,1,0
chr15,99398912,99400912,.,0,0,1,0,0
chr15,99400075,99402075,.,0,0,1,0,0
chr15,99402700,99404700,.,1,0,1,0,0
chr15,99407682,99409682,.,0,0,1,1,0
chr15,99408376,99410376,.,1,0,1,0,0
chr15,99408864,99410864,.,1,0,1,0,0
chr15,99409821,99411821,.,0,0,0,1,0
chr15,99410959,99412959,.,0,0,0,1,0
chr15,99415102,99417102,.,1,0,1,0,1
chr15,99443853,99445853,.,0,0,1,0,0
chr15,99449156,99451156,.,0,0,1,0,0
chr15,99489039,99491039,.,0,0,0,1,0
chr15,99498830,99500830,.,1,0,0,1,1
chr15,99524784,99526784,.,0,1,0,0,0
chr15,99558061,99560061,.,0,1,1,0,0
chr15,99560499,99562499,.,0,0,1,0,0
chr15,99660183,99662183,.,0,0,1,0,1
chr15,99664570,99666570,.,0,1,1,0,0
chr15,99702483,99704483,.,0,1,0,0,0
chr15,99707248,99709248,.,0,1,1,1,0
chr15,99822993,99824993,.,0,0,1,1,0
chr15,99856069,99858069,.,0,0,1,0,0
chr15,99863538,99865538,.,0,0,1,0,0
chr15,99942985,99944985,.,0,0,0,1,0
chr15,99964579,99966579,.,0,1,1,1,0
chr15,99972720,99974720,.,0,1,0,0,0
chr15,99974665,99976665,.,0,1,1,0,0
chr15,99994306,99996306,.,0,0,1,1,0
chr15,100039631,100041631,.,0,1,0,0,0
chr15,100208288,100210288,.,0,0,0,1,0
chr15,100215372,100217372,.,0,1,1,0,0
chr15,100243035,100245035,.,0,1,0,0,0
chr15,100455391,100457391,.,0,1,0,0,0
chr15,101101320,101103320,.,0,0,0,0,1
chr15,101252921,101254921,.,1,0,1,0,0
chr15,101260593,101262593,.,0,0,1,0,0
chr15,101261220,101263220,.,1,0,1,1,0
chr15,101461612,101463612,.,0,1,1,0,0
chr15,101480181,101482181,.,0,1,0,0,0
chr15,101480860,101482860,.,0,1,0,0,0
chr15,101498492,101500492,.,1,0,0,0,0
chr15,101545605,101547605,.,0,0,1,0,0
chr15,101631023,101633023,.,0,0,0,1,0
chr15,101666377,101668377,.,0,1,1,1,0
chr15,101666843,101668843,.,0,1,1,0,0
chr15,101782539,101784539,.,0,0,0,1,1
chr15,101789608,101791608,.,0,1,1,1,0
chr15,101804450,101806450,.,0,1,0,0,0
chr15,101817406,101819406,.,0,0,0,1,1
chr15,101833315,101835315,.,0,1,1,1,1
chr15,101860020,101862020,.,0,0,1,0,0
chr15,101936745,101938745,.,0,0,0,1,0
chr15,101944890,101946890,.,0,0,1,0,0
chr15,101978832,101980832,.,0,0,1,1,1
chr15,101985522,101987522,.,1,0,0,1,0
chr15,101986112,101988112,.,0,0,0,1,0
chr15,101998440,102000440,.,0,0,1,0,1
chr15,102022436,102024436,.,0,1,0,0,0
chr15,102155243,102157243,.,0,0,0,1,1
chr16,84311,86311,.,0,1,0,0,0
chr16,120613,122613,.,1,0,1,1,0
chr16,123604,125604,.,0,1,0,1,0
chr16,130102,132102,.,0,1,0,0,1
chr16,144138,146138,.,0,1,0,0,0
chr16,154124,156124,.,0,0,0,0,1
chr16,162677,164677,.,0,1,1,0,1
chr16,192154,194154,.,0,0,0,0,1
chr16,198389,200389,.,0,0,0,0,1
chr16,356990,358990,.,0,0,0,0,1
chr16,368714,370714,.,0,0,1,0,1
chr16,373582,375582,.,0,0,0,0,1
chr16,374174,376174,.,0,1,0,0,0
chr16,388891,390891,.,0,0,0,1,0
chr16,574765,576765,.,0,1,1,0,1
chr16,577910,579910,.,1,1,1,1,1
chr16,615107,617107,.,0,0,1,1,1
chr16,642707,644707,.,0,0,0,1,0
chr16,650978,652978,.,0,1,0,1,0
chr16,657302,659302,.,0,1,0,0,0
chr16,728444,730444,.,0,0,1,1,1
chr16,755668,757668,.,0,0,0,0,1
chr16,857926,859926,.,0,0,1,0,0
chr16,1051907,1053907,.,0,0,1,0,0
chr16,1131673,1133673,.,1,0,1,1,0
chr16,1132174,1134174,.,0,0,1,1,0
chr16,1165885,1167885,.,0,0,1,0,0
chr16,1178526,1180526,.,0,1,0,0,0
chr16,1208610,1210610,.,0,0,0,1,0
chr16,1209624,1211624,.,0,0,0,0,1
chr16,1231436,1233436,.,0,0,1,0,0
chr16,1238319,1240319,.,1,0,0,0,0
chr16,1340185,1342185,.,0,0,0,1,0
chr16,1343460,1345460,.,0,0,0,1,0
chr16,1348677,1350677,.,0,0,0,1,1
chr16,1380929,1382929,.,0,1,1,1,1
chr16,1518801,1520801,.,0,1,1,0,1
chr16,1521817,1523817,.,0,1,0,1,1
chr16,1585107,1587107,.,1,0,0,0,0
chr16,1586250,1588250,.,0,0,0,0,1
chr16,1697167,1699167,.,0,0,0,0,1
chr16,1978841,1980841,.,0,0,1,1,1
chr16,2005859,2007859,.,0,0,1,0,0
chr16,2040265,2042265,.,0,1,0,0,0
chr16,2056385,2058385,.,0,1,1,1,1
chr16,2057233,2059233,.,1,1,1,1,1
chr16,2064544,2066544,.,0,0,1,1,0
chr16,2104051,2106051,.,0,0,0,1,1
chr16,2208515,2210515,.,1,0,0,0,0
chr16,2212003,2214003,.,0,0,0,1,0
chr16,2477639,2479639,.,0,1,0,1,1
chr16,2517639,2519639,.,0,1,1,0,0
chr16,2518087,2520087,.,0,1,1,0,0
chr16,2556834,2558834,.,1,0,1,0,0
chr16,2560654,2562654,.,0,0,0,0,1
chr16,2581684,2583684,.,0,1,1,1,0
chr16,2656764,2658764,.,0,1,1,1,0
chr16,2736352,2738352,.,0,1,0,0,0
chr16,2843722,2845722,.,0,0,1,0,0
chr16,2844883,2846883,.,0,0,1,1,1
chr16,2884823,2886823,.,1,0,1,1,0
chr16,2917245,2919245,.,1,1,1,1,1
chr16,2924018,2926018,.,0,0,1,0,0
chr16,2954668,2956668,.,0,0,1,0,0
chr16,3012381,3014381,.,0,1,0,0,1
chr16,3030756,3032756,.,0,0,0,1,1
chr16,3052959,3054959,.,1,1,1,1,1
chr16,3055081,3057081,.,0,0,0,1,1
chr16,3057159,3059159,.,0,0,0,0,1
chr16,3124098,3126098,.,0,1,0,0,0
chr16,3135420,3137420,.,0,1,0,1,0
chr16,3145081,3147081,.,0,1,0,0,1
chr16,3155226,3157226,.,1,1,1,1,1
chr16,3155693,3157693,.,1,1,1,1,1
chr16,3199596,3201596,.,1,1,1,1,1
chr16,3201416,3203416,.,0,0,0,1,1
chr16,3206711,3208711,.,0,0,1,0,0
chr16,3220501,3222501,.,0,1,0,1,1
chr16,3237120,3239120,.,1,1,1,1,1
chr16,3285069,3287069,.,0,0,0,0,1
chr16,3308315,3310315,.,0,0,0,1,0
chr16,3413918,3415918,.,1,1,0,1,0
chr16,3511128,3513128,.,0,0,1,0,0
chr16,3628134,3630134,.,0,1,1,0,0
chr16,3729483,3731483,.,0,1,1,0,1
chr16,3762350,3764350,.,0,0,0,1,0
chr16,3795357,3797357,.,0,0,1,0,1
chr16,3858044,3860044,.,0,1,0,1,1
chr16,3888210,3890210,.,0,0,0,1,0
chr16,3907642,3909642,.,0,0,1,0,0
chr16,3930400,3932400,.,0,1,0,1,1
chr16,3995329,3997329,.,0,0,1,0,0
chr16,4009933,4011933,.,0,0,1,0,0
chr16,4062555,4064555,.,0,0,1,0,0
chr16,4101864,4103864,.,1,0,1,0,0
chr16,4185681,4187681,.,0,0,1,1,0
chr16,4233012,4235012,.,1,1,1,1,1
chr16,4261672,4263672,.,0,0,1,0,0
chr16,4263296,4265296,.,0,0,1,0,0
chr16,4320907,4322907,.,1,1,1,1,1
chr16,4343045,4345045,.,0,0,1,0,0
chr16,4348283,4350283,.,0,0,1,1,0
chr16,4356823,4358823,.,0,1,1,1,1
chr16,4420025,4422025,.,0,0,0,1,0
chr16,4421703,4423703,.,0,0,0,1,0
chr16,4423248,4425248,.,0,0,1,0,1
chr16,4425288,4427288,.,0,1,0,1,0
chr16,4426261,4428261,.,0,0,1,0,0
chr16,4459811,4461811,.,0,0,0,0,1
chr16,4463552,4465552,.,0,1,0,0,0
chr16,4581607,4583607,.,0,0,1,0,0
chr16,4586426,4588426,.,0,1,1,1,0
chr16,4665380,4667380,.,1,1,1,1,1
chr16,4677415,4679415,.,0,0,0,0,1
chr16,4712865,4714865,.,1,0,0,1,0
chr16,4731283,4733283,.,0,1,0,0,1
chr16,4817757,4819757,.,1,1,1,1,1
chr16,4899506,4901506,.,0,1,0,1,0
chr16,4943986,4945986,.,0,0,0,1,0
chr16,4984320,4986320,.,0,0,1,1,0
chr16,4992476,4994476,.,0,0,1,1,0
chr16,5084545,5086545,.,0,0,0,1,0
chr16,5665316,5667316,.,0,1,0,0,0
chr16,6104922,6106922,.,1,0,0,0,0
chr16,6131192,6133192,.,0,1,0,0,0
chr16,6352637,6354637,.,0,0,1,0,1
chr16,6379663,6381663,.,0,0,0,1,0
chr16,7487479,7489479,.,1,0,0,0,0
chr16,7724878,7726878,.,0,1,0,0,0
chr16,8009245,8011245,.,0,0,0,0,1
chr16,8014328,8016328,.,0,0,0,0,1
chr16,8031934,8033934,.,0,0,0,0,1
chr16,8034206,8036206,.,0,0,1,0,1
chr16,8040749,8042749,.,0,0,1,0,1
chr16,8082335,8084335,.,0,0,0,0,1
chr16,8139049,8141049,.,0,0,0,0,1
chr16,8158578,8160578,.,0,0,0,0,1
chr16,8162341,8164341,.,0,0,0,0,1
chr16,8851336,8853336,.,0,0,0,0,1
chr16,8930544,8932544,.,0,1,0,1,0
chr16,8931847,8933847,.,0,1,1,0,1
chr16,8938515,8940515,.,1,1,1,1,1
chr16,8949815,8951815,.,0,0,0,1,1
chr16,8984450,8986450,.,0,1,0,1,0
