chromosome,start,end,strand,A549,CACO2,GM12878,H1,H9,HEK293,HELAS3,HEPG2,HL60,JURKAT,K562,MCF7,PC3
chr10,134364058,134366058,.,0,0,0,0,0,1,0,0,1,0,1,0,0
chr10,134367842,134369842,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr10,134372874,134374874,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr10,134384652,134386652,.,0,0,1,1,1,0,0,0,0,0,1,0,1
chr10,134387109,134389109,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr10,134387961,134389961,.,0,0,1,0,0,1,0,0,0,0,0,0,1
chr10,134399085,134401085,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr10,134401060,134403060,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr10,134429193,134431193,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr10,134536047,134538047,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr10,134599634,134601634,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr10,134826123,134828123,.,0,1,0,0,0,0,0,0,0,0,0,0,1
chr10,134912525,134914525,.,0,0,1,0,0,0,0,1,0,0,0,0,1
chr10,134974185,134976185,.,0,0,0,0,1,1,0,0,0,0,0,0,0
chr10,135048087,135050087,.,0,0,0,1,1,0,0,0,0,0,1,0,0
chr10,135071931,135073931,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr10,135073919,135075919,.,0,1,1,1,1,0,1,1,1,0,1,0,0
chr10,135091196,135093196,.,0,0,0,1,0,0,0,0,1,0,0,0,1
chr10,135091591,135093591,.,0,1,0,0,1,0,0,0,0,0,1,1,1
chr10,135118039,135120039,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr10,135118543,135120543,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr10,135142338,135144338,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr10,135189423,135191423,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr10,135191027,135193027,.,0,1,1,0,0,0,0,1,0,0,0,0,1
chr10,135204528,135206528,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr10,135328973,135330973,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr10,135341802,135343802,.,0,0,0,0,0,0,0,0,1,1,0,0,1
chr11,268047,270047,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr11,268620,270620,.,0,0,1,0,0,0,1,1,1,0,1,0,0
chr11,311525,313525,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr11,315427,317427,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr11,316141,318141,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,332975,334975,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,333448,335448,.,0,1,0,1,1,0,0,1,0,0,1,0,0
chr11,340572,342572,.,0,0,0,1,1,0,0,0,0,0,1,0,0
chr11,349966,351966,.,0,0,1,0,0,0,0,0,1,0,1,0,0
chr11,352616,354616,.,0,0,0,1,0,0,1,1,0,0,1,0,0
chr11,355300,357300,.,1,1,1,1,1,1,1,1,1,1,1,1,1
chr11,363599,365599,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr11,367541,369541,.,0,0,0,1,1,0,0,0,0,1,0,1,1
chr11,468832,470832,.,0,0,0,0,0,1,0,1,0,0,0,0,1
chr11,588370,590370,.,1,0,0,0,1,0,1,1,0,0,0,0,0
chr11,628381,630381,.,0,1,0,0,0,0,1,1,1,0,1,0,1
chr11,654375,656375,.,0,0,0,0,0,0,0,1,1,0,0,0,0
chr11,740671,742671,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,748956,750956,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,812669,814669,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,839973,841973,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,925808,927808,.,0,0,0,0,0,1,1,1,0,0,0,0,1
chr11,943738,945738,.,0,0,1,1,1,0,0,1,1,0,0,0,0
chr11,1039076,1041076,.,0,0,0,1,0,0,1,0,0,0,0,0,1
chr11,1052424,1054424,.,0,1,1,0,0,0,1,0,0,0,0,0,1
chr11,1072457,1074457,.,1,0,0,0,0,0,1,1,0,0,0,0,1
chr11,1143951,1145951,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr11,1146999,1148999,.,1,0,0,0,0,0,1,1,0,0,0,0,1
chr11,1227916,1229916,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr11,1240148,1242148,.,1,0,0,0,0,0,1,0,0,0,0,0,1
chr11,1244809,1246809,.,1,0,0,0,0,0,0,0,0,0,0,0,1
chr11,1301039,1303039,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,1319487,1321487,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,1327652,1329652,.,0,0,0,0,0,0,1,1,1,0,0,0,0
chr11,1330733,1332733,.,0,1,0,0,0,0,0,0,0,0,0,0,1
chr11,1357074,1359074,.,1,1,0,1,1,0,1,1,0,1,1,0,1
chr11,1403259,1405259,.,0,1,1,0,1,1,1,1,0,0,0,0,0
chr11,1403598,1405598,.,1,0,1,1,1,0,1,0,0,0,0,0,0
chr11,1408699,1410699,.,0,0,1,1,0,0,0,0,0,0,1,0,0
chr11,1411623,1413623,.,0,0,1,1,0,0,0,1,1,0,0,0,0
chr11,1522946,1524946,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,1535763,1537763,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr11,1542236,1544236,.,0,0,1,0,0,1,0,0,0,0,1,0,0
chr11,1567377,1569377,.,0,0,0,1,1,0,1,0,0,0,0,0,0
chr11,1568814,1570814,.,1,0,0,1,1,1,1,0,0,0,0,1,0
chr11,1595009,1597009,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr11,1675037,1677037,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,1711591,1713591,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,1750904,1752904,.,1,0,0,0,0,0,0,0,0,0,0,1,0
chr11,1767123,1769123,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,1771680,1773680,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,1772415,1774415,.,1,0,0,0,0,0,1,0,0,0,0,1,0
chr11,1792938,1794938,.,1,0,0,1,1,0,1,0,1,0,1,0,0
chr11,1793897,1795897,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr11,1801608,1803608,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,1802481,1804481,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,1803379,1805379,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,1863044,1865044,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,1869398,1871398,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,1874148,1876148,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,1874898,1876898,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr11,1875447,1877447,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,1878749,1880749,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr11,1893754,1895754,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,1935051,1937051,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr11,1935848,1937848,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,1937931,1939931,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,1981888,1983888,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,1989013,1991013,.,0,1,0,1,0,0,1,1,0,0,0,0,0
chr11,1990270,1992270,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr11,2007605,2009605,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr11,2008907,2010907,.,0,1,0,0,0,0,1,1,0,0,1,0,0
chr11,2081887,2083887,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr11,2165267,2167267,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,2176034,2178034,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,2196101,2198101,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,2199330,2201330,.,0,0,0,0,0,0,0,1,0,0,0,0,1
chr11,2211547,2213547,.,0,0,0,0,0,0,0,0,1,0,0,1,0
chr11,2222889,2224889,.,0,1,0,0,0,0,0,0,0,0,0,1,0
chr11,2225298,2227298,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr11,2233830,2235830,.,0,0,0,0,0,0,0,1,0,0,1,0,1
chr11,2237026,2239026,.,0,0,1,1,0,1,1,0,0,0,0,0,1
chr11,2237550,2239550,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,2285957,2287957,.,0,0,1,0,0,1,0,0,0,0,0,0,0
chr11,2401262,2403262,.,1,0,1,1,0,1,0,0,0,0,0,0,0
chr11,2464244,2466244,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,2503966,2505966,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,2642274,2644274,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr11,2643180,2645180,.,1,0,1,0,0,0,0,0,0,0,1,1,1
chr11,2654181,2656181,.,0,0,1,0,0,1,0,0,0,0,0,0,1
chr11,2669083,2671083,.,0,1,1,1,1,1,0,1,0,1,1,0,1
chr11,2704113,2706113,.,0,0,1,0,0,0,0,1,1,0,0,0,0
chr11,2713782,2715782,.,0,0,0,1,1,0,0,1,1,0,0,1,0
chr11,2716907,2718907,.,0,0,1,0,1,0,0,1,0,0,1,0,1
chr11,2746129,2748129,.,0,1,0,1,0,0,0,1,0,0,0,0,0
chr11,2753523,2755523,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,2789495,2791495,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,2790032,2792032,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr11,2799103,2801103,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr11,2833973,2835973,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr11,2846352,2848352,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,2846732,2848732,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,2882810,2884810,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,2912784,2914784,.,0,0,1,1,0,0,1,0,1,1,1,0,0
chr11,2919175,2921175,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr11,2932874,2934874,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr11,2950589,2952589,.,1,0,0,1,1,0,1,1,0,0,0,0,1
chr11,2953317,2955317,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,2960950,2962950,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr11,2988068,2990068,.,0,0,1,1,1,0,1,1,1,0,1,0,1
chr11,3020458,3022458,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,3034803,3036803,.,0,0,0,1,0,0,0,0,0,1,1,1,0
chr11,3076860,3078860,.,1,0,1,0,1,0,1,0,0,0,0,0,0
chr11,3089990,3091990,.,0,0,1,1,1,0,1,1,0,0,1,0,0
chr11,3174569,3176569,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr11,3176931,3178931,.,0,0,0,0,0,0,0,0,1,1,0,0,0
chr11,3179608,3181608,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,3189563,3191563,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,3189994,3191994,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr11,3442864,3444864,.,1,0,1,1,1,1,1,1,0,0,1,0,1
chr11,3635081,3637081,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,3742168,3744168,.,0,1,1,1,1,0,1,1,0,1,1,0,1
chr11,3791676,3793676,.,0,0,1,0,1,1,1,0,0,1,1,1,0
chr11,3830171,3832171,.,0,0,0,0,0,0,1,1,0,0,0,0,0
chr11,3832397,3834397,.,0,0,1,0,1,0,1,1,0,1,1,0,1
chr11,3854954,3856954,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr11,3855518,3857518,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr11,3858920,3860920,.,0,0,1,0,0,0,0,1,1,0,1,0,0
chr11,3859528,3861528,.,0,0,1,0,0,0,1,0,1,0,1,0,0
chr11,3879971,3881971,.,0,0,1,0,0,0,1,1,0,1,0,0,0
chr11,3901269,3903269,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr11,3917252,3919252,.,0,0,0,1,0,0,0,1,0,1,0,0,0
chr11,3971742,3973742,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,4110750,4112750,.,0,0,1,0,0,0,0,1,0,1,0,0,1
chr11,4129050,4131050,.,0,1,0,0,0,1,1,0,0,0,1,0,0
chr11,4231180,4233180,.,0,1,1,0,1,0,1,0,0,0,1,0,1
chr11,4413070,4415070,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr11,4475897,4477897,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,4479904,4481904,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,4484715,4486715,.,0,0,0,1,1,0,1,0,0,0,0,0,0
chr11,4504704,4506704,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,5296229,5298229,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,5299144,5301144,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,5300979,5302979,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr11,5308415,5310415,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,5310169,5312169,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr11,5400221,5402221,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr11,5503929,5505929,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr11,5538770,5540770,.,0,1,0,0,0,0,0,0,0,0,1,0,0
chr11,5835937,5837937,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,6114649,6116649,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,6221312,6223312,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,6223833,6225833,.,0,0,1,0,1,0,1,0,0,1,1,0,1
chr11,6239791,6241791,.,0,0,0,0,1,0,1,0,0,0,0,0,0
chr11,6261292,6263292,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,6289319,6291319,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,6343738,6345738,.,0,1,0,1,1,0,0,0,0,0,0,0,0
chr11,6419858,6421858,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,6489230,6491230,.,0,1,1,1,1,1,1,0,0,0,1,0,0
chr11,6522352,6524352,.,1,0,1,1,1,1,1,1,0,0,0,1,1
chr11,6563226,6565226,.,0,0,1,0,0,0,1,0,1,1,0,0,0
chr11,6664313,6666313,.,0,0,0,0,1,0,0,0,1,0,0,0,0
chr11,6667044,6669044,.,0,0,1,1,0,0,0,0,1,0,0,0,0
chr11,6675230,6677230,.,0,0,0,0,0,0,0,1,0,0,1,0,0
chr11,6698782,6700782,.,0,0,1,0,1,0,1,1,1,1,0,1,0
chr11,6723030,6725030,.,0,0,0,1,0,0,0,0,0,0,1,0,0
chr11,6765123,6767123,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,6883606,6885606,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,6957545,6959545,.,0,0,0,0,0,1,0,0,0,0,1,0,0
chr11,7425355,7427355,.,0,1,1,1,0,0,0,0,0,0,0,0,0
chr11,7600062,7602062,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,7623510,7625510,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr11,7635785,7637785,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr11,7696454,7698454,.,0,1,0,0,0,1,0,0,0,0,0,0,0
chr11,7718512,7720512,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,7912786,7914786,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,8040668,8042668,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,8076987,8078987,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,8165824,8167824,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr11,8272978,8274978,.,0,0,0,0,1,0,0,0,0,1,0,0,0
chr11,8348546,8350546,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,8606770,8608770,.,0,0,1,0,0,0,1,1,0,0,0,0,1
chr11,8631543,8633543,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,8678268,8680268,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr11,8722586,8724586,.,0,0,0,1,0,0,1,0,0,0,1,0,1
chr11,8726969,8728969,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,8729831,8731831,.,0,0,0,1,1,0,0,0,0,0,0,1,0
chr11,8755453,8757453,.,0,1,0,1,0,1,0,0,0,0,0,0,0
chr11,8833246,8835246,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,8847838,8849838,.,0,0,0,0,1,0,0,0,0,0,1,0,0
chr11,8888661,8890661,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,8934806,8936806,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,8943925,8945925,.,0,0,0,1,0,0,1,1,0,0,1,0,0
chr11,8972898,8974898,.,0,0,1,0,0,1,1,1,1,0,1,1,0
chr11,8987963,8989963,.,0,0,1,0,0,0,1,1,0,0,0,0,0
chr11,9014174,9016174,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,9016626,9018626,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,9018138,9020138,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr11,9059938,9061938,.,0,0,1,0,1,0,1,0,1,0,0,0,0
chr11,9066384,9068384,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,9082562,9084562,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,9184512,9186512,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,9239831,9241831,.,0,0,0,1,0,0,0,0,0,0,1,0,0
chr11,9249938,9251938,.,0,0,0,0,1,1,1,0,0,0,0,0,0
chr11,9294217,9296217,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,9309717,9311717,.,1,1,1,0,0,0,1,1,0,1,1,0,1
chr11,9385043,9387043,.,1,1,1,1,1,1,1,1,1,1,1,1,1
chr11,9421949,9423949,.,1,1,1,1,1,1,1,0,0,1,1,0,1
chr11,9555416,9557416,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,9586763,9588763,.,0,1,1,1,1,1,1,1,0,0,1,1,1
chr11,9587415,9589415,.,0,1,0,1,0,0,0,1,0,0,0,0,0
chr11,9589513,9591513,.,1,1,0,1,1,0,1,1,0,0,0,1,1
chr11,9622157,9624157,.,0,1,1,1,0,0,0,1,0,0,1,1,0
chr11,9634756,9636756,.,1,0,1,1,1,1,1,1,1,0,1,1,1
chr11,9635834,9637834,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,9638689,9640689,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr11,9647455,9649455,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,9685726,9687726,.,0,0,1,1,0,0,1,1,0,0,0,0,1
chr11,9696466,9698466,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,9702322,9704322,.,0,0,0,0,0,1,0,0,0,0,1,0,1
chr11,9731153,9733153,.,1,0,1,0,0,0,0,0,0,0,0,1,0
chr11,9759937,9761937,.,0,1,1,0,0,0,0,0,0,0,0,0,0
chr11,9769146,9771146,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,9780945,9782945,.,0,0,0,0,0,1,1,0,0,0,0,0,0
chr11,9786275,9788275,.,0,0,0,1,1,0,0,1,0,0,0,0,0
chr11,9823370,9825370,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,9907093,9909093,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,9927266,9929266,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,9940857,9942857,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,9996444,9998444,.,0,0,0,0,0,0,0,1,0,0,0,1,0
chr11,10059721,10061721,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,10062835,10064835,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,10134816,10136816,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,10246060,10248060,.,1,0,0,0,0,0,1,0,0,1,0,0,1
chr11,10301379,10303379,.,0,0,0,0,1,0,0,0,0,0,0,0,1
chr11,10322449,10324449,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,10346387,10348387,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,10349537,10351537,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr11,10372402,10374402,.,0,1,0,1,1,0,1,0,0,0,0,0,0
chr11,10372778,10374778,.,0,1,0,1,1,0,1,0,0,0,0,0,0
chr11,10373103,10375103,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,10387390,10389390,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr11,10396658,10398658,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,10403275,10405275,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,10435385,10437385,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,10456923,10458923,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,10457493,10459493,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,10509878,10511878,.,0,0,1,0,0,0,1,0,0,0,1,0,0
chr11,10548222,10550222,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr11,10618708,10620708,.,0,0,0,0,0,0,0,1,1,0,0,0,0
chr11,10626785,10628785,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,10644018,10646018,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,10680447,10682447,.,1,1,0,0,0,1,0,1,0,0,0,0,0
chr11,10734558,10736558,.,1,0,0,1,0,0,0,0,0,0,0,0,0
chr11,10861922,10863922,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,10921075,10923075,.,0,0,0,0,0,0,1,1,0,0,1,0,0
chr11,10934763,10936763,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,10947485,10949485,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,10951207,10953207,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,10954584,10956584,.,0,1,0,1,1,0,0,1,0,0,1,0,1
chr11,10954858,10956858,.,0,1,0,1,1,0,0,0,0,0,0,0,0
chr11,11170917,11172917,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,11264856,11266856,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,11322719,11324719,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,11325259,11327259,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,11640812,11642812,.,0,0,1,0,0,0,0,0,0,0,0,1,0
chr11,11712584,11714584,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,11773292,11775292,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,11864089,11866089,.,0,0,1,1,0,0,0,1,0,0,1,1,1
chr11,11898721,11900721,.,0,0,0,0,1,1,0,0,0,0,1,0,0
chr11,11997943,11999943,.,1,0,0,0,0,1,1,0,0,0,0,0,0
chr11,12012967,12014967,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr11,12062998,12064998,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr11,12064719,12066719,.,0,0,0,0,0,0,1,0,0,1,0,0,1
chr11,12097315,12099315,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr11,12100888,12102888,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,12110820,12112820,.,0,0,0,0,0,0,1,0,1,0,0,0,1
chr11,12131750,12133750,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,12132284,12134284,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,12135362,12137362,.,0,1,0,0,0,0,0,0,0,0,1,0,0
chr11,12145575,12147575,.,0,0,0,0,0,0,0,0,1,0,1,1,0
chr11,12147368,12149368,.,0,0,0,0,0,0,0,0,0,0,1,0,1
chr11,12176982,12178982,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,12179645,12181645,.,0,1,0,0,0,0,0,0,0,0,1,0,0
chr11,12180360,12182360,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,12184005,12186005,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,12185919,12187919,.,0,1,1,1,0,0,1,0,0,0,1,0,0
chr11,12187774,12189774,.,0,0,0,0,0,0,1,0,0,0,1,0,1
chr11,12196527,12198527,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr11,12198537,12200537,.,0,1,0,0,0,0,1,0,0,0,0,0,0
chr11,12203321,12205321,.,1,0,0,0,0,0,0,1,1,0,0,0,1
chr11,12203793,12205793,.,1,1,0,0,0,0,0,0,0,0,0,0,1
chr11,12217267,12219267,.,0,1,0,0,1,0,0,0,0,1,0,0,0
chr11,12221746,12223746,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,12308543,12310543,.,0,0,0,0,0,1,1,0,0,0,0,0,1
chr11,12437590,12439590,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,12457641,12459641,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,12560391,12562391,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,12697233,12699233,.,0,0,0,1,1,0,1,1,0,0,0,1,1
chr11,12697891,12699891,.,0,0,0,1,0,0,1,1,0,0,1,0,1
chr11,12700993,12702993,.,0,0,0,1,1,0,1,1,0,0,0,0,1
chr11,12772002,12774002,.,0,1,0,0,0,0,1,0,0,0,0,0,1
chr11,12820965,12822965,.,0,1,0,1,0,0,1,1,1,0,0,1,0
chr11,12823421,12825421,.,1,1,0,1,0,0,1,1,0,0,0,0,0
chr11,12874382,12876382,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,12883859,12885859,.,0,0,0,1,1,0,1,0,0,0,0,1,1
chr11,12972571,12974571,.,0,0,0,0,0,1,0,0,0,0,1,1,1
chr11,13112209,13114209,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,13161166,13163166,.,0,0,1,1,0,0,0,1,0,0,0,0,0
chr11,13183289,13185289,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,13188451,13190451,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,13237175,13239175,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,13282378,13284378,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,13299136,13301136,.,0,0,1,1,1,0,1,1,0,0,0,0,0
chr11,13327010,13329010,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,13359041,13361041,.,0,0,1,0,0,0,1,0,0,1,0,0,1
chr11,13372222,13374222,.,0,0,1,0,0,0,1,1,0,1,0,0,0
chr11,13404288,13406288,.,0,0,1,0,0,0,0,0,0,1,1,0,0
chr11,13467583,13469583,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,13546133,13548133,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,13984112,13986112,.,0,1,0,0,1,0,0,0,0,0,0,0,0
chr11,13985294,13987294,.,0,0,0,0,0,1,0,0,0,0,0,0,0
