chromosome,start,end,strand,A549,CACO2,GM12878,HEK293,HELAS3,HEPG2,HL60,K562,MCF7,PC3
chr10,125974371,125974571,.,0,0,1,0,0,0,1,0,0,0
chr10,125978051,125978251,.,0,0,0,0,0,0,1,0,0,0
chr10,125979077,125979277,.,0,0,1,0,0,0,0,0,0,0
chr10,126029717,126029917,.,0,0,1,0,0,0,0,0,0,0
chr10,126212431,126212631,.,0,0,0,0,1,1,0,0,0,0
chr10,126213778,126213978,.,0,1,0,0,0,0,0,0,0,0
chr10,126223068,126223268,.,0,0,0,0,0,0,1,0,0,0
chr10,126251624,126251824,.,0,0,0,0,0,1,0,0,0,0
chr10,126315722,126315922,.,0,0,0,0,0,0,1,0,1,0
chr10,126325216,126325416,.,0,0,0,0,0,0,1,0,0,0
chr10,126329518,126329718,.,0,0,0,0,0,0,1,1,0,0
chr10,126329983,126330183,.,0,0,1,0,0,0,0,1,0,0
chr10,126330848,126331048,.,0,0,0,1,1,0,0,0,0,0
chr10,126336436,126336636,.,0,0,0,0,0,0,1,1,0,0
chr10,126337379,126337579,.,0,0,0,0,0,0,0,1,0,0
chr10,126338867,126339067,.,0,0,0,0,0,0,0,1,0,0
chr10,126346469,126346669,.,0,0,1,0,0,0,0,0,1,0
chr10,126349536,126349736,.,1,0,1,1,1,1,1,1,0,0
chr10,126354637,126354837,.,0,0,0,1,0,0,0,0,0,0
chr10,126359641,126359841,.,0,0,0,1,1,0,1,0,0,0
chr10,126369312,126369512,.,0,0,0,0,0,0,0,0,0,1
chr10,126373896,126374096,.,0,0,0,0,0,1,0,0,0,1
chr10,126377524,126377724,.,0,0,1,0,0,0,0,1,0,0
chr10,126386833,126387033,.,0,0,1,0,0,0,0,0,1,0
chr10,126397733,126397933,.,0,0,0,0,0,0,0,1,0,0
chr10,126406751,126406951,.,1,0,1,0,0,1,0,0,0,0
chr10,126407848,126408048,.,0,0,1,1,0,0,0,0,0,0
chr10,126410307,126410507,.,0,0,0,0,0,0,1,0,0,0
chr10,126411926,126412126,.,0,0,1,0,0,0,0,0,0,0
chr10,126413270,126413470,.,0,0,1,0,0,1,0,0,0,0
chr10,126421838,126422038,.,0,0,1,0,0,0,0,0,0,0
chr10,126429941,126430141,.,0,0,1,0,1,1,1,0,0,0
chr10,126445470,126445670,.,0,0,0,1,1,1,0,1,0,0
chr10,126490999,126491199,.,0,0,1,1,0,1,0,0,0,0
chr10,126712372,126712572,.,0,0,0,1,1,0,0,0,1,0
chr10,126717599,126717799,.,0,0,0,1,0,0,0,0,0,0
chr10,126748685,126748885,.,0,0,0,0,0,0,0,0,0,1
chr10,126749424,126749624,.,1,0,0,0,1,0,0,0,0,0
chr10,126768332,126768532,.,0,0,0,1,0,0,0,0,0,0
chr10,126773416,126773616,.,0,0,0,0,0,0,0,0,0,1
chr10,126782094,126782294,.,0,0,0,0,0,0,0,0,0,1
chr10,126797157,126797357,.,0,0,0,0,1,0,0,0,0,0
chr10,126811632,126811832,.,0,0,0,1,0,0,0,1,0,0
chr10,126837919,126838119,.,0,0,0,0,1,0,1,0,1,0
chr10,126840852,126841052,.,0,0,0,0,0,0,0,0,1,0
chr10,127130035,127130235,.,0,0,0,0,0,0,0,0,0,1
chr10,127432689,127432889,.,1,0,1,0,1,1,0,1,0,0
chr10,127440608,127440808,.,0,0,0,0,0,0,0,0,1,0
chr10,127472631,127472831,.,0,0,1,0,0,0,0,0,0,0
chr10,127535662,127535862,.,1,0,1,1,1,0,0,0,0,0
chr10,127574245,127574445,.,0,0,0,0,1,0,0,0,0,0
chr10,127576288,127576488,.,0,1,0,1,1,1,0,1,0,0
chr10,127577327,127577527,.,0,0,0,0,1,0,1,0,0,0
chr10,127583646,127583846,.,0,0,0,1,1,1,1,1,0,1
chr10,127587239,127587439,.,0,0,0,0,0,0,0,0,1,1
chr10,127591723,127591923,.,0,0,0,0,1,0,0,0,0,0
chr10,127714787,127714987,.,0,0,0,0,0,0,0,0,1,0
chr10,127822077,127822277,.,0,0,0,1,1,0,0,0,0,0
chr10,127865789,127865989,.,0,0,0,1,0,0,0,0,0,0
chr10,127885732,127885932,.,0,0,0,0,0,0,0,1,0,0
chr10,127915318,127915518,.,0,0,0,1,0,0,0,0,0,0
chr10,127919862,127920062,.,1,0,0,0,0,0,0,0,0,0
chr10,128075316,128075516,.,0,0,0,0,1,0,0,0,0,0
chr10,128258457,128258657,.,0,0,0,0,1,0,0,0,0,0
chr10,128352015,128352215,.,0,0,0,0,0,0,0,1,0,0
chr10,128592987,128593187,.,0,0,0,1,1,1,0,0,0,1
chr10,128595310,128595510,.,0,0,0,0,0,0,0,0,1,0
chr10,128943451,128943651,.,0,0,0,1,0,0,0,0,0,0
chr10,128946820,128947020,.,0,0,0,1,0,0,0,0,0,0
chr10,128947250,128947450,.,1,0,0,0,0,0,0,0,0,0
chr10,128995366,128995566,.,0,0,0,0,0,0,0,0,1,0
chr10,129239654,129239854,.,0,0,1,0,0,0,0,0,0,0
chr10,129678867,129679067,.,0,0,1,1,0,0,0,0,0,0
chr10,129704148,129704348,.,0,0,1,0,0,0,0,0,1,0
chr10,129707026,129707226,.,0,0,0,0,0,0,0,0,1,0
chr10,129718658,129718858,.,0,0,1,0,1,0,0,0,0,0
chr10,129721417,129721617,.,0,0,0,0,1,0,0,0,0,0
chr10,129787899,129788099,.,0,0,0,0,1,0,1,0,0,0
chr10,129789536,129789736,.,0,0,1,0,0,0,0,0,0,0
chr10,129799063,129799263,.,0,0,0,0,1,0,0,0,0,0
chr10,129816769,129816969,.,0,0,1,0,0,0,0,0,0,0
chr10,129851166,129851366,.,0,0,0,0,0,1,1,1,1,1
chr10,129862551,129862751,.,0,0,1,0,0,0,1,0,0,0
chr10,129948372,129948572,.,0,1,1,1,1,0,0,0,0,0
chr10,130324670,130324870,.,0,0,0,0,0,0,0,1,0,0
chr10,130339637,130339837,.,0,0,0,0,0,1,0,0,0,0
chr10,130590730,130590930,.,0,0,1,0,0,0,0,0,0,0
chr10,131164326,131164526,.,0,0,0,0,1,0,0,0,0,0
chr10,131436782,131436982,.,0,1,0,0,1,1,0,0,1,1
chr10,131438193,131438393,.,1,0,0,0,0,1,0,0,0,1
chr10,131644016,131644216,.,0,0,0,1,0,1,0,0,0,0
chr10,131662494,131662694,.,0,0,0,0,0,0,1,0,0,0
chr10,131688087,131688287,.,0,0,0,0,0,0,1,0,0,0
chr10,132429855,132430055,.,0,0,0,0,1,0,1,0,0,0
chr10,133251529,133251729,.,0,0,0,0,1,0,0,0,0,0
chr10,133454562,133454762,.,1,0,0,0,1,0,0,0,0,0
chr10,133468018,133468218,.,0,0,1,0,0,0,0,0,0,0
chr10,133575564,133575764,.,0,0,1,0,0,0,0,0,0,0
chr10,133742881,133743081,.,0,0,1,0,1,0,0,0,0,0
chr10,133763646,133763846,.,0,0,1,0,0,1,1,0,0,0
chr10,133776136,133776336,.,0,0,0,0,1,0,0,0,0,0
chr10,133793261,133793461,.,0,0,1,0,1,1,0,0,0,0
chr10,133794252,133794452,.,0,0,1,0,1,1,0,1,0,1
chr10,133836655,133836855,.,0,1,0,0,0,0,0,0,0,0
chr10,133879305,133879505,.,1,1,0,0,1,1,0,0,0,1
chr10,134121980,134122180,.,1,1,1,0,1,1,0,0,1,0
chr10,134124907,134125107,.,0,0,0,0,1,0,0,0,0,0
chr10,134142372,134142572,.,0,0,0,0,0,0,0,0,1,0
chr10,134208764,134208964,.,0,0,0,0,1,0,0,0,0,0
chr10,134212649,134212849,.,0,0,0,0,0,1,0,0,0,0
chr10,134221519,134221719,.,0,1,0,0,1,1,0,0,1,1
chr10,134221930,134222130,.,0,1,0,0,0,0,0,0,1,1
chr10,134234663,134234863,.,1,0,0,0,1,1,0,1,0,0
chr10,134260384,134260584,.,1,0,1,1,1,1,1,1,1,1
chr10,134266652,134266852,.,0,0,1,0,1,1,0,0,1,0
chr10,134330904,134331104,.,0,1,0,0,1,1,0,1,0,0
chr10,134349652,134349852,.,0,0,0,1,1,0,0,0,1,0
chr10,134352923,134353123,.,0,0,0,0,0,0,0,0,1,0
chr10,134364970,134365170,.,0,0,0,1,0,0,1,1,0,0
chr10,134368858,134369058,.,0,0,0,0,1,0,0,1,0,0
chr10,134373709,134373909,.,0,0,1,0,0,0,0,0,0,0
chr10,134385530,134385730,.,0,0,1,0,0,0,0,1,0,1
chr10,134388042,134388242,.,0,0,1,0,0,0,0,0,0,0
chr10,134388908,134389108,.,0,0,1,1,0,0,0,0,0,1
chr10,134399953,134400153,.,0,0,0,0,0,1,0,0,0,0
chr10,134402118,134402318,.,0,0,0,0,0,0,1,0,0,0
chr10,134536977,134537177,.,0,0,0,1,0,0,0,0,0,0
chr10,134600534,134600734,.,0,0,0,0,0,0,0,0,1,0
chr10,134826941,134827141,.,0,1,0,0,0,0,0,0,0,1
chr10,134913424,134913624,.,0,0,1,0,0,1,0,0,0,1
chr10,134975097,134975297,.,0,0,0,1,0,0,0,0,0,0
chr10,135048848,135049048,.,0,0,0,0,0,0,0,1,0,0
chr10,135072794,135072994,.,0,0,0,0,1,0,0,0,0,1
chr10,135074833,135075033,.,0,1,1,0,1,1,1,1,0,0
chr10,135092046,135092246,.,0,0,0,0,0,0,1,0,0,1
chr10,135092492,135092692,.,0,1,0,0,0,0,0,1,1,1
chr10,135118795,135118995,.,0,0,0,0,0,0,0,1,0,0
chr10,135119417,135119617,.,0,0,0,0,0,0,0,1,0,0
chr10,135143238,135143438,.,0,0,0,1,0,0,0,0,0,0
chr10,135190349,135190549,.,0,0,0,0,0,0,0,0,0,1
chr10,135191842,135192042,.,0,1,1,0,0,1,0,0,0,1
chr10,135205453,135205653,.,0,0,1,0,0,0,0,0,0,0
chr10,135329873,135330073,.,0,0,0,0,0,0,1,0,0,0
chr10,135342718,135342918,.,0,0,0,0,0,0,1,0,0,1
chr11,268844,269044,.,0,0,1,0,0,0,0,1,0,0
chr11,269410,269610,.,0,0,1,0,1,1,1,1,0,0
chr11,312258,312458,.,0,0,1,0,0,0,0,1,0,0
chr11,316391,316591,.,0,0,1,0,0,0,0,0,0,0
chr11,334320,334520,.,0,1,0,0,0,1,0,1,0,0
chr11,341486,341686,.,0,0,0,0,0,0,0,1,0,0
chr11,350867,351067,.,0,0,1,0,0,0,1,1,0,0
chr11,353418,353618,.,0,0,0,0,1,1,0,1,0,0
chr11,356284,356484,.,1,1,1,1,1,1,1,1,1,1
chr11,364533,364733,.,0,0,0,0,1,1,0,0,0,0
chr11,368326,368526,.,0,0,0,0,0,0,0,0,1,1
chr11,469744,469944,.,0,0,0,1,0,1,0,0,0,1
chr11,589270,589470,.,1,0,0,0,1,1,0,0,0,0
chr11,629335,629535,.,0,1,0,0,1,1,1,1,0,1
chr11,655279,655479,.,0,0,0,0,0,1,1,0,0,0
chr11,741621,741821,.,0,0,0,0,0,0,0,1,0,0
chr11,749866,750066,.,0,0,1,0,0,0,0,0,0,0
chr11,813490,813690,.,0,0,0,0,0,0,0,1,0,0
chr11,840795,840995,.,0,0,0,0,0,0,0,0,0,1
chr11,926700,926900,.,0,0,0,1,1,1,0,0,0,1
chr11,944650,944850,.,0,0,1,0,0,1,1,0,0,0
chr11,1039993,1040193,.,0,0,0,0,1,0,0,0,0,1
chr11,1053186,1053386,.,0,1,1,0,1,0,0,0,0,1
chr11,1073411,1073611,.,1,0,0,0,1,1,0,0,0,1
chr11,1144778,1144978,.,0,0,0,0,1,0,0,1,0,0
chr11,1147944,1148144,.,1,0,0,0,1,1,0,0,0,1
chr11,1228808,1229008,.,0,0,0,0,1,0,0,1,0,0
chr11,1241048,1241248,.,1,0,0,0,1,0,0,0,0,1
chr11,1245670,1245870,.,1,0,0,0,0,0,0,0,0,1
chr11,1301943,1302143,.,0,0,0,0,0,1,0,0,0,0
chr11,1320443,1320643,.,0,0,0,0,0,0,0,1,0,0
chr11,1328604,1328804,.,0,0,0,0,1,1,1,0,0,0
chr11,1331632,1331832,.,0,1,0,0,0,0,0,0,0,1
chr11,1357896,1358096,.,1,1,0,0,1,1,0,1,0,1
chr11,1404158,1404358,.,0,1,1,1,1,1,0,0,0,0
chr11,1404536,1404736,.,1,0,1,0,1,0,0,0,0,0
chr11,1409507,1409707,.,0,0,1,0,0,0,0,1,0,0
chr11,1412601,1412801,.,0,0,1,0,0,1,1,0,0,0
chr11,1523859,1524059,.,0,0,0,1,0,0,0,0,0,0
chr11,1536701,1536901,.,0,0,0,0,0,1,0,1,0,0
chr11,1543102,1543302,.,0,0,1,1,0,0,0,1,0,0
chr11,1568278,1568478,.,0,0,0,0,1,0,0,0,0,0
chr11,1569665,1569865,.,1,0,0,1,1,0,0,0,1,0
chr11,1595858,1596058,.,0,0,0,0,1,0,0,0,0,0
chr11,1675877,1676077,.,0,0,0,0,0,1,0,0,0,0
chr11,1712523,1712723,.,0,0,0,0,0,1,0,0,0,0
chr11,1751804,1752004,.,1,0,0,0,0,0,0,0,1,0
chr11,1767983,1768183,.,0,0,0,0,1,0,0,0,0,0
chr11,1772536,1772736,.,0,0,0,0,0,0,0,0,1,0
chr11,1773294,1773494,.,1,0,0,0,1,0,0,0,1,0
chr11,1793837,1794037,.,1,0,0,0,1,0,1,1,0,0
chr11,1794779,1794979,.,0,0,0,0,1,0,1,0,0,0
chr11,1802476,1802676,.,0,0,0,0,0,0,1,0,0,0
chr11,1803243,1803443,.,0,0,0,0,0,0,1,0,0,0
chr11,1804252,1804452,.,0,0,0,0,1,0,0,0,0,0
chr11,1863951,1864151,.,0,0,0,0,0,1,0,0,0,0
chr11,1870319,1870519,.,0,0,0,1,0,0,0,0,0,0
chr11,1875021,1875221,.,0,0,1,0,0,0,0,0,0,0
chr11,1875982,1876182,.,0,0,1,0,0,0,1,0,0,0
chr11,1876390,1876590,.,0,0,1,0,0,0,0,0,0,0
chr11,1879648,1879848,.,0,0,1,0,1,0,0,0,0,0
chr11,1894664,1894864,.,0,0,1,0,0,0,0,0,0,0
chr11,1935951,1936151,.,1,0,0,0,0,0,0,0,0,0
chr11,1936744,1936944,.,0,0,1,0,0,0,0,0,0,0
chr11,1982661,1982861,.,0,0,1,0,0,0,0,0,0,0
chr11,1989853,1990053,.,0,1,0,0,1,1,0,0,0,0
chr11,1991272,1991472,.,0,0,0,0,0,1,0,1,0,0
chr11,2008467,2008667,.,0,0,0,0,1,1,0,0,0,0
chr11,2009875,2010075,.,0,1,0,0,1,1,0,1,0,0
chr11,2082636,2082836,.,0,0,0,0,0,1,0,0,0,0
chr11,2176934,2177134,.,0,0,1,0,0,0,0,0,0,0
chr11,2196930,2197130,.,0,0,0,0,0,0,0,0,0,1
chr11,2200434,2200634,.,0,0,0,0,0,1,0,0,0,1
chr11,2212447,2212647,.,0,0,0,0,0,0,1,0,1,0
chr11,2223770,2223970,.,0,1,0,0,0,0,0,0,1,0
chr11,2226111,2226311,.,0,1,0,0,0,1,0,0,0,0
chr11,2234769,2234969,.,0,0,0,0,0,1,0,1,0,1
chr11,2237926,2238126,.,0,0,1,1,1,0,0,0,0,1
chr11,2238476,2238676,.,0,0,0,0,0,0,0,0,1,0
chr11,2286713,2286913,.,0,0,1,1,0,0,0,0,0,0
chr11,2402204,2402404,.,1,0,1,1,0,0,0,0,0,0
chr11,2465143,2465343,.,0,0,0,0,0,1,0,0,0,0
chr11,2504841,2505041,.,0,0,0,0,1,0,0,0,0,0
chr11,2643216,2643416,.,0,0,1,0,0,0,0,0,0,0
chr11,2644101,2644301,.,1,0,1,0,0,0,0,1,1,1
chr11,2655082,2655282,.,0,0,1,1,0,0,0,0,0,1
chr11,2669969,2670169,.,0,1,1,1,0,1,0,1,0,1
chr11,2704943,2705143,.,0,0,1,0,0,1,1,0,0,0
chr11,2714645,2714845,.,0,0,0,0,0,1,1,0,1,0
chr11,2717845,2718045,.,0,0,1,0,0,1,0,1,0,1
chr11,2746928,2747128,.,0,1,0,0,0,1,0,0,0,0
chr11,2754368,2754568,.,0,0,0,0,0,1,0,0,0,0
chr11,2790406,2790606,.,0,0,0,0,1,0,0,0,0,0
chr11,2790910,2791110,.,0,0,0,0,1,0,0,0,0,0
chr11,2800013,2800213,.,0,0,0,0,1,0,0,1,0,0
chr11,2834797,2834997,.,0,0,0,0,0,1,0,1,0,0
chr11,2847246,2847446,.,0,0,0,0,1,0,0,0,0,0
chr11,2847632,2847832,.,0,0,0,0,1,0,0,0,0,0
chr11,2913650,2913850,.,0,0,1,0,1,0,1,1,0,0
chr11,2920023,2920223,.,0,0,1,0,1,0,0,0,0,0
chr11,2933773,2933973,.,0,0,0,0,1,1,0,0,0,1
chr11,2951518,2951718,.,1,0,0,0,1,1,0,0,0,1
chr11,2954224,2954424,.,0,0,0,0,0,0,0,1,0,0
chr11,2961868,2962068,.,1,0,0,0,0,0,0,0,0,0
chr11,2988923,2989123,.,0,0,1,0,1,1,1,1,0,1
chr11,3035715,3035915,.,0,0,0,0,0,0,0,1,1,0
chr11,3077824,3078024,.,1,0,1,0,1,0,0,0,0,0
chr11,3090890,3091090,.,0,0,1,0,1,1,0,1,0,0
chr11,3175471,3175671,.,0,0,0,0,0,0,1,1,0,0
chr11,3177592,3177792,.,0,0,0,0,0,0,1,0,0,0
chr11,3190437,3190637,.,0,0,0,0,0,0,0,1,0,0
chr11,3190908,3191108,.,0,0,0,0,0,0,1,1,0,0
chr11,3443754,3443954,.,1,0,1,1,1,1,0,1,0,1
chr11,3635954,3636154,.,0,0,1,0,0,0,0,0,0,0
chr11,3743241,3743441,.,0,1,1,0,1,1,0,1,0,1
chr11,3792576,3792776,.,0,0,1,1,1,0,0,1,1,0
chr11,3831071,3831271,.,0,0,0,0,1,1,0,0,0,0
chr11,3833292,3833492,.,0,0,1,0,1,1,0,1,0,1
chr11,3855875,3856075,.,0,0,0,0,0,0,1,1,0,0
chr11,3856397,3856597,.,0,0,0,0,0,0,1,1,0,0
chr11,3859840,3860040,.,0,0,1,0,0,1,1,1,0,0
chr11,3860417,3860617,.,0,0,1,0,1,0,1,1,0,0
chr11,3880872,3881072,.,0,0,1,0,1,1,0,0,0,0
chr11,3902255,3902455,.,0,0,1,0,0,0,0,1,0,0
chr11,3918152,3918352,.,0,0,0,0,0,1,0,0,0,0
chr11,4111535,4111735,.,0,0,1,0,0,1,0,0,0,1
chr11,4129990,4130190,.,0,1,0,1,1,0,0,1,0,0
chr11,4232080,4232280,.,0,1,1,0,1,0,0,1,0,1
chr11,4413970,4414170,.,0,0,1,0,1,0,0,0,0,0
chr11,4476720,4476920,.,0,0,0,0,0,0,1,0,0,0
chr11,4480773,4480973,.,0,0,0,0,0,0,1,0,0,0
chr11,4485468,4485668,.,0,0,0,0,1,0,0,0,0,0
chr11,4505640,4505840,.,0,0,0,0,0,0,0,0,0,1
chr11,5297127,5297327,.,0,0,0,0,0,0,0,1,0,0
chr11,5300059,5300259,.,0,0,0,0,0,0,0,1,0,0
chr11,5301837,5302037,.,0,0,0,0,1,0,0,0,0,0
chr11,5309417,5309617,.,0,0,0,0,0,0,0,1,0,0
chr11,5311060,5311260,.,0,0,0,0,0,1,0,1,0,0
chr11,5401121,5401321,.,0,0,0,0,0,0,0,1,0,0
chr11,5504905,5505105,.,0,0,1,0,0,0,0,1,0,0
chr11,5539664,5539864,.,0,1,0,0,0,0,0,1,0,0
chr11,5836826,5837026,.,0,0,1,0,0,0,0,0,0,0
chr11,6222197,6222397,.,0,0,1,0,0,0,0,0,0,0
chr11,6224797,6224997,.,0,0,1,0,1,0,0,1,0,1
chr11,6240656,6240856,.,0,0,0,0,1,0,0,0,0,0
chr11,6262197,6262397,.,0,0,0,0,0,0,1,0,0,0
chr11,6290219,6290419,.,0,0,0,0,0,0,1,0,0,0
chr11,6344634,6344834,.,0,1,0,0,0,0,0,0,0,0
chr11,6420758,6420958,.,0,0,0,0,0,0,0,0,0,1
chr11,6490370,6490570,.,0,1,1,1,1,0,0,1,0,0
chr11,6523143,6523343,.,1,0,1,1,1,1,0,0,1,1
chr11,6564126,6564326,.,0,0,1,0,1,0,1,0,0,0
chr11,6665173,6665373,.,0,0,0,0,0,0,1,0,0,0
chr11,6667917,6668117,.,0,0,1,0,0,0,1,0,0,0
chr11,6675972,6676172,.,0,0,0,0,0,1,0,1,0,0
chr11,6699749,6699949,.,0,0,1,0,1,1,1,0,1,0
chr11,6723931,6724131,.,0,0,0,0,0,0,0,1,0,0
chr11,6766022,6766222,.,0,0,1,0,0,0,0,0,0,0
chr11,6884505,6884705,.,0,0,0,0,0,0,0,0,0,1
chr11,6958445,6958645,.,0,0,0,1,0,0,0,1,0,0
chr11,7426255,7426455,.,0,1,1,0,0,0,0,0,0,0
chr11,7624357,7624557,.,0,1,0,0,0,0,0,0,0,0
chr11,7636685,7636885,.,0,0,1,0,0,1,0,0,0,0
chr11,7697315,7697515,.,0,1,0,1,0,0,0,0,0,0
chr11,8166730,8166930,.,0,0,1,0,0,0,0,0,0,0
chr11,8349412,8349612,.,0,0,1,0,0,0,0,0,0,0
chr11,8607670,8607870,.,0,0,1,0,1,1,0,0,0,1
chr11,8679042,8679242,.,0,0,1,0,0,0,0,1,0,0
chr11,8723486,8723686,.,0,0,0,0,1,0,0,1,0,1
chr11,8727868,8728068,.,0,0,0,0,0,0,0,0,0,1
chr11,8730742,8730942,.,0,0,0,0,0,0,0,0,1,0
chr11,8756354,8756554,.,0,1,0,1,0,0,0,0,0,0
chr11,8834118,8834318,.,0,0,0,0,0,0,1,0,0,0
chr11,8848658,8848858,.,0,0,0,0,0,0,0,1,0,0
chr11,8889678,8889878,.,0,0,0,0,1,0,0,0,0,0
chr11,8935612,8935812,.,0,0,0,0,1,0,0,0,0,0
chr11,8944959,8945159,.,0,0,0,0,1,1,0,1,0,0
chr11,8973797,8973997,.,0,0,1,1,1,1,1,1,1,0
chr11,8988866,8989066,.,0,0,1,0,1,1,0,0,0,0
chr11,9015073,9015273,.,0,0,0,1,0,0,0,0,0,0
chr11,9017667,9017867,.,0,0,0,0,0,0,0,1,0,0
chr11,9019037,9019237,.,0,0,1,0,0,1,0,0,0,0
chr11,9060860,9061060,.,0,0,1,0,1,0,1,0,0,0
chr11,9067283,9067483,.,0,0,0,0,0,0,0,0,1,0
chr11,9083462,9083662,.,0,0,1,0,0,0,0,0,0,0
chr11,9185465,9185665,.,0,0,0,0,0,0,0,0,0,1
chr11,9240740,9240940,.,0,0,0,0,0,0,0,1,0,0
chr11,9250844,9251044,.,0,0,0,1,1,0,0,0,0,0
chr11,9310614,9310814,.,1,1,1,0,1,1,0,1,0,1
chr11,9385991,9386191,.,1,1,1,1,1,1,1,1,1,1
chr11,9422849,9423049,.,1,1,1,1,1,0,0,1,0,1
chr11,9587619,9587819,.,0,1,1,1,1,1,0,1,1,1
chr11,9588292,9588492,.,0,1,0,0,0,1,0,0,0,0
chr11,9590368,9590568,.,1,1,0,0,1,1,0,0,1,1
chr11,9623065,9623265,.,0,1,1,0,0,1,0,1,1,0
chr11,9635726,9635926,.,1,0,1,1,1,1,1,1,1,1
chr11,9636723,9636923,.,0,0,1,0,0,0,0,0,0,0
chr11,9639616,9639816,.,0,0,0,0,1,0,0,0,0,0
chr11,9648353,9648553,.,0,0,1,0,0,0,0,0,0,0
chr11,9686628,9686828,.,0,0,1,0,1,1,0,0,0,1
chr11,9703222,9703422,.,0,0,0,1,0,0,0,1,0,1
chr11,9732065,9732265,.,1,0,1,0,0,0,0,0,1,0
chr11,9760838,9761038,.,0,1,1,0,0,0,0,0,0,0
chr11,9770105,9770305,.,0,0,0,0,0,0,0,0,0,1
chr11,9781758,9781958,.,0,0,0,1,1,0,0,0,0,0
chr11,9787210,9787410,.,0,0,0,0,0,1,0,0,0,0
chr11,9941756,9941956,.,0,0,0,0,0,0,0,1,0,0
chr11,9997373,9997573,.,0,0,0,0,0,1,0,0,1,0
chr11,10060621,10060821,.,0,0,0,0,0,0,0,0,0,1
chr11,10063691,10063891,.,0,0,0,0,0,0,1,0,0,0
chr11,10135716,10135916,.,0,0,0,0,0,1,0,0,0,0
chr11,10246960,10247160,.,1,0,0,0,1,0,0,0,0,1
chr11,10302279,10302479,.,0,0,0,0,0,0,0,0,0,1
chr11,10323297,10323497,.,0,0,0,0,1,0,0,0,0,0
chr11,10347287,10347487,.,0,0,0,0,1,0,0,0,0,0
chr11,10350437,10350637,.,0,1,0,0,0,0,0,0,0,0
chr11,10373307,10373507,.,0,1,0,0,1,0,0,0,0,0
chr11,10373622,10373822,.,0,1,0,0,1,0,0,0,0,0
chr11,10388228,10388428,.,0,0,1,0,0,0,0,0,0,0
chr11,10397556,10397756,.,0,0,0,1,0,0,0,0,0,0
chr11,10404238,10404438,.,0,0,0,0,0,0,0,1,0,0
chr11,10436255,10436455,.,0,0,0,0,0,0,1,0,0,0
chr11,10457953,10458153,.,0,0,0,0,0,0,1,0,0,0
chr11,10510767,10510967,.,0,0,1,0,1,0,0,1,0,0
chr11,10549104,10549304,.,0,0,0,0,1,1,0,0,0,1
chr11,10619607,10619807,.,0,0,0,0,0,1,1,0,0,0
chr11,10627711,10627911,.,0,0,0,0,0,1,0,0,0,0
chr11,10644920,10645120,.,0,0,0,0,0,0,1,0,0,0
chr11,10681310,10681510,.,1,1,0,1,0,1,0,0,0,0
chr11,10735513,10735713,.,1,0,0,0,0,0,0,0,0,0
chr11,10862864,10863064,.,0,0,0,0,0,1,0,0,0,0
chr11,10921967,10922167,.,0,0,0,0,1,1,0,1,0,0
chr11,10935663,10935863,.,0,0,0,0,0,0,0,0,0,1
chr11,10952094,10952294,.,0,0,1,0,0,0,0,0,0,0
chr11,10955432,10955632,.,0,1,0,0,0,1,0,1,0,1
chr11,10955834,10956034,.,0,1,0,0,0,0,0,0,0,0
chr11,11323619,11323819,.,0,0,1,0,0,0,0,0,0,0
chr11,11641712,11641912,.,0,0,1,0,0,0,0,0,1,0
chr11,11774191,11774391,.,0,0,0,0,1,0,0,0,0,0
chr11,11864874,11865074,.,0,0,1,0,0,1,0,1,1,1
chr11,11899484,11899684,.,0,0,0,1,0,0,0,1,0,0
chr11,11998902,11999102,.,1,0,0,1,1,0,0,0,0,0
chr11,12013965,12014165,.,0,0,0,0,1,0,0,0,0,0
chr11,12063897,12064097,.,0,0,0,0,0,0,0,0,0,1
chr11,12065619,12065819,.,0,0,0,0,1,0,0,0,0,1
chr11,12098150,12098350,.,1,0,0,0,0,0,0,0,0,0
chr11,12101702,12101902,.,0,0,0,0,1,0,0,0,0,0
chr11,12111664,12111864,.,0,0,0,0,1,0,1,0,0,1
chr11,12132634,12132834,.,0,0,0,1,0,0,0,0,0,0
chr11,12136212,12136412,.,0,1,0,0,0,0,0,1,0,0
chr11,12146467,12146667,.,0,0,0,0,0,0,1,1,1,0
chr11,12148301,12148501,.,0,0,0,0,0,0,0,1,0,1
chr11,12177852,12178052,.,0,0,0,0,0,0,0,1,0,0
chr11,12180544,12180744,.,0,1,0,0,0,0,0,1,0,0
chr11,12181262,12181462,.,0,0,0,0,0,0,1,0,0,0
chr11,12186819,12187019,.,0,1,1,0,1,0,0,1,0,0
chr11,12188625,12188825,.,0,0,0,0,1,0,0,1,0,1
chr11,12197532,12197732,.,0,0,0,0,1,1,0,0,0,1
chr11,12199330,12199530,.,0,1,0,0,1,0,0,0,0,0
chr11,12204241,12204441,.,1,0,0,0,0,1,1,0,0,1
chr11,12204598,12204798,.,1,1,0,0,0,0,0,0,0,1
chr11,12217952,12218152,.,0,1,0,0,0,0,0,0,0,0
chr11,12309487,12309687,.,0,0,0,1,1,0,0,0,0,1
chr11,12458541,12458741,.,0,0,0,1,0,0,0,0,0,0
chr11,12561291,12561491,.,0,0,0,0,0,0,0,0,1,0
chr11,12698150,12698350,.,0,0,0,0,1,1,0,0,1,1
chr11,12698795,12698995,.,0,0,0,0,1,1,0,1,0,1
