,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
2107,chr1,161700139,161700339,.,0,1,0,0,1
2108,chr1,161706494,161706694,.,0,1,0,0,0
2109,chr1,161847361,161847561,.,0,1,1,1,1
2110,chr1,161998543,161998743,.,1,0,0,0,0
2111,chr1,162458208,162458408,.,0,0,0,0,1
2112,chr1,162511619,162511819,.,0,0,0,0,1
2113,chr1,162540100,162540300,.,1,0,1,1,1
2114,chr1,162657747,162657947,.,0,1,0,0,0
2115,chr1,162659876,162660076,.,0,0,1,0,0
2116,chr1,162666153,162666353,.,0,0,1,1,1
2117,chr1,162937792,162937992,.,0,1,0,0,0
2118,chr1,162954598,162954798,.,0,0,1,0,0
2119,chr1,163598016,163598216,.,0,1,0,0,0
2120,chr1,164581100,164581300,.,0,0,1,0,0
2121,chr1,164686395,164686595,.,0,1,0,0,0
2122,chr1,164717617,164717817,.,1,0,1,0,0
2123,chr1,164734916,164735116,.,0,0,1,0,0
2124,chr1,165323698,165323898,.,0,0,0,1,0
2125,chr1,165635820,165636020,.,0,1,0,1,0
2126,chr1,165797891,165798091,.,1,1,1,1,1
2127,chr1,165823510,165823710,.,0,0,1,0,0
2128,chr1,165868142,165868342,.,0,1,0,0,0
2129,chr1,166102774,166102974,.,0,1,0,0,1
2130,chr1,166139338,166139538,.,0,1,0,0,1
2131,chr1,166828176,166828376,.,0,0,1,0,0
2132,chr1,167160034,167160234,.,0,1,0,0,0
2133,chr1,167191377,167191577,.,1,1,1,1,1
2134,chr1,167193012,167193212,.,0,1,0,1,1
2135,chr1,167322898,167323098,.,0,1,0,0,0
2136,chr1,167397663,167397863,.,0,0,0,0,1
2137,chr1,167417114,167417314,.,0,0,1,0,0
2138,chr1,167424995,167425195,.,0,1,0,0,0
2139,chr1,167442857,167443057,.,0,0,0,0,1
2140,chr1,167461883,167462083,.,1,0,0,0,0
2141,chr1,167469037,167469237,.,0,1,0,0,1
2142,chr1,167520742,167520942,.,0,1,0,0,1
2143,chr1,167586820,167587020,.,0,1,0,0,1
2144,chr1,167602176,167602376,.,0,1,0,0,1
2145,chr1,167651009,167651209,.,0,1,0,0,1
2146,chr1,167683583,167683783,.,1,1,1,1,1
2147,chr1,167684354,167684554,.,0,0,0,0,1
2148,chr1,167722369,167722569,.,0,1,0,0,0
2149,chr1,167730270,167730470,.,0,1,1,1,1
2150,chr1,167772896,167773096,.,0,1,0,0,0
2151,chr1,168118237,168118437,.,0,1,0,0,0
2152,chr1,168149106,168149306,.,0,1,1,1,1
2153,chr1,168312011,168312211,.,0,1,0,0,0
2154,chr1,168337266,168337466,.,0,1,0,0,0
2155,chr1,168338132,168338332,.,0,0,1,1,1
2156,chr1,168355836,168356036,.,0,0,0,1,0
2157,chr1,168368369,168368569,.,0,0,0,1,0
2158,chr1,168382944,168383144,.,0,0,0,1,0
2159,chr1,168409581,168409781,.,0,1,0,1,0
2160,chr1,168446304,168446504,.,0,0,1,0,0
2161,chr1,168479159,168479359,.,0,1,0,0,0
2162,chr1,168479878,168480078,.,0,1,0,0,0
2163,chr1,168483938,168484138,.,0,0,0,1,0
2164,chr1,168489685,168489885,.,0,1,0,1,0
2165,chr1,168505023,168505223,.,0,1,0,1,0
2166,chr1,168527053,168527253,.,0,1,0,0,0
2167,chr1,168531446,168531646,.,0,1,0,0,0
2168,chr1,168961444,168961644,.,0,1,0,0,1
2169,chr1,168994292,168994492,.,0,1,0,0,0
2170,chr1,169071964,169072164,.,0,0,0,1,0
2171,chr1,169443103,169443303,.,1,1,1,1,0
2172,chr1,169452811,169453011,.,0,0,1,1,1
2173,chr1,169464315,169464515,.,0,0,1,0,0
2174,chr1,169532934,169533134,.,0,1,0,1,0
2175,chr1,169554004,169554204,.,0,0,0,1,0
2176,chr1,169662107,169662307,.,0,1,0,0,0
2177,chr1,169835036,169835236,.,0,1,1,1,1
2178,chr1,169860298,169860498,.,0,1,0,0,0
2179,chr1,169884946,169885146,.,0,1,0,0,0
2180,chr1,169886810,169887010,.,0,1,0,0,0
2181,chr1,169911328,169911528,.,0,1,0,0,1
2182,chr1,170042529,170042729,.,1,1,1,1,1
2183,chr1,170630780,170630980,.,0,1,0,1,0
2184,chr1,170634124,170634324,.,0,1,0,0,0
2185,chr1,170634976,170635176,.,0,1,0,0,0
2186,chr1,170637576,170637776,.,0,1,0,0,0
2187,chr1,170640660,170640860,.,0,1,0,0,0
2188,chr1,170670019,170670219,.,0,1,0,0,0
2189,chr1,171156850,171157050,.,0,1,0,0,0
2190,chr1,171360022,171360222,.,0,1,0,0,0
2191,chr1,171473061,171473261,.,0,1,1,1,1
2192,chr1,171653060,171653260,.,0,0,1,0,0
2193,chr1,171712365,171712565,.,1,0,1,0,0
2194,chr1,171832139,171832339,.,1,0,0,0,0
2195,chr1,172150228,172150428,.,0,1,0,0,0
2196,chr1,172150740,172150940,.,0,1,0,0,0
2197,chr1,172291616,172291816,.,1,0,1,0,0
2198,chr1,172305815,172306015,.,0,1,0,0,0
2199,chr1,172312916,172313116,.,0,1,0,0,0
2200,chr1,172324601,172324801,.,0,1,0,0,0
2201,chr1,172327028,172327228,.,0,1,0,0,0
2202,chr1,172327757,172327957,.,0,1,1,0,0
2203,chr1,172418279,172418479,.,0,0,1,1,0
2204,chr1,172445371,172445571,.,0,0,0,1,0
2205,chr1,172466533,172466733,.,0,0,1,1,0
2206,chr1,172468953,172469153,.,0,1,0,1,0
2207,chr1,172499212,172499412,.,0,0,0,0,1
2208,chr1,172507264,172507464,.,0,1,0,0,0
2209,chr1,172606782,172606982,.,0,0,0,1,1
2210,chr1,172630339,172630539,.,0,1,0,0,0
2211,chr1,172631998,172632198,.,0,1,0,0,1
2212,chr1,172639941,172640141,.,0,1,0,0,0
2213,chr1,172667417,172667617,.,0,1,0,0,0
2214,chr1,172721980,172722180,.,0,0,0,0,1
2215,chr1,172750666,172750866,.,0,1,0,0,0
2216,chr1,172788094,172788294,.,0,1,0,0,0
2217,chr1,172852525,172852725,.,0,1,0,0,0
2218,chr1,172882858,172883058,.,0,1,0,0,0
2219,chr1,172900721,172900921,.,0,0,1,0,0
2220,chr1,172903172,172903372,.,0,0,0,0,1
2221,chr1,172972581,172972781,.,0,0,1,0,0
2222,chr1,173081343,173081543,.,0,1,0,0,0
2223,chr1,173092074,173092274,.,0,1,1,1,0
2224,chr1,173092561,173092761,.,0,0,0,1,0
2225,chr1,173165783,173165983,.,0,1,0,1,0
2226,chr1,173167188,173167388,.,0,0,0,1,0
2227,chr1,173328526,173328726,.,0,1,1,1,0
2228,chr1,173380032,173380232,.,0,1,0,0,0
2229,chr1,173382427,173382627,.,0,1,1,0,0
2230,chr1,173384697,173384897,.,0,1,0,0,0
2231,chr1,173392171,173392371,.,0,0,0,1,0
2232,chr1,173399005,173399205,.,0,1,1,1,1
2233,chr1,173447413,173447613,.,0,1,1,1,1
2234,chr1,173909739,173909939,.,0,1,1,1,1
2235,chr1,173958649,173958849,.,0,0,1,0,1
2236,chr1,173984198,173984398,.,0,1,1,1,1
2237,chr1,174122941,174123141,.,0,0,0,0,1
2238,chr1,174132775,174132975,.,0,0,1,1,1
2239,chr1,174220689,174220889,.,0,0,0,0,1
2240,chr1,174365500,174365700,.,0,0,0,1,0
2241,chr1,174788511,174788711,.,0,0,0,1,1
2242,chr1,174937323,174937523,.,0,1,1,0,0
2243,chr1,174974879,174975079,.,0,0,1,0,1
2244,chr1,175145538,175145738,.,0,1,1,0,0
2245,chr1,175158119,175158319,.,0,1,0,0,0
2246,chr1,175159966,175160166,.,0,1,0,0,0
2247,chr1,175160905,175161105,.,0,1,0,0,0
2248,chr1,175547030,175547230,.,0,1,0,1,0
2249,chr1,175567240,175567440,.,0,1,0,0,0
2250,chr1,175902736,175902936,.,1,1,0,0,0
2251,chr1,176079157,176079357,.,0,0,1,1,0
2252,chr1,176174625,176174825,.,0,1,0,1,1
2253,chr1,176601190,176601390,.,0,1,1,0,1
2254,chr1,176806519,176806719,.,0,1,0,0,0
2255,chr1,177131583,177131783,.,0,0,1,0,0
2256,chr1,177142140,177142340,.,0,1,0,0,0
2257,chr1,177151167,177151367,.,0,0,1,0,0
2258,chr1,178207954,178208154,.,0,0,0,1,0
2259,chr1,178231338,178231538,.,0,0,0,1,0
2260,chr1,178235888,178236088,.,1,0,0,0,0
2261,chr1,178298782,178298982,.,0,0,1,0,0
2262,chr1,178378151,178378351,.,0,0,1,0,0
2263,chr1,178550592,178550792,.,0,1,0,1,0
2264,chr1,178575177,178575377,.,0,1,0,1,0
2265,chr1,178901108,178901308,.,0,1,0,1,1
2266,chr1,178986966,178987166,.,0,0,0,0,1
2267,chr1,178996008,178996208,.,0,1,1,1,1
2268,chr1,179098839,179099039,.,0,1,1,0,0
2269,chr1,179111011,179111211,.,0,0,1,1,0
2270,chr1,179115605,179115805,.,0,0,1,0,1
2271,chr1,179144812,179145012,.,0,0,1,0,0
2272,chr1,179153676,179153876,.,0,1,1,0,1
2273,chr1,179290777,179290977,.,0,1,1,0,1
2274,chr1,179296882,179297082,.,0,0,1,0,1
2275,chr1,179555333,179555533,.,1,0,0,0,0
2276,chr1,179997317,179997517,.,0,0,0,1,0
2277,chr1,180100787,180100987,.,0,0,0,0,1
2278,chr1,180200399,180200599,.,0,0,1,0,0
2279,chr1,180200676,180200876,.,0,0,1,0,1
2280,chr1,180237109,180237309,.,0,1,1,0,0
2281,chr1,180249798,180249998,.,0,1,1,0,0
2282,chr1,180250780,180250980,.,1,0,1,1,1
2283,chr1,180251914,180252114,.,0,0,0,1,1
2284,chr1,180348105,180348305,.,0,1,0,0,0
2285,chr1,180371109,180371309,.,1,1,1,1,1
2286,chr1,180389456,180389656,.,0,0,0,1,0
2287,chr1,180403786,180403986,.,0,0,1,1,0
2288,chr1,180554710,180554910,.,0,0,0,0,1
2289,chr1,180580643,180580843,.,0,1,0,0,1
2290,chr1,180612080,180612280,.,0,0,0,1,0
2291,chr1,180613316,180613516,.,0,1,0,0,1
2292,chr1,180727057,180727257,.,1,0,0,0,0
2293,chr1,180920967,180921167,.,0,1,1,1,1
2294,chr1,181031668,181031868,.,0,1,0,0,0
2295,chr1,181032035,181032235,.,0,1,0,0,0
2296,chr1,181056786,181056986,.,0,1,0,0,0
2297,chr1,181060456,181060656,.,0,1,0,0,0
2298,chr1,181068697,181068897,.,0,1,0,1,1
2299,chr1,181069284,181069484,.,1,1,0,0,1
2300,chr1,181074536,181074736,.,1,1,1,1,1
2301,chr1,181081697,181081897,.,0,0,1,1,0
2302,chr1,181082175,181082375,.,0,0,1,1,0
2303,chr1,181096117,181096317,.,0,1,1,1,0
2304,chr1,181098209,181098409,.,0,1,0,1,1
2305,chr1,181100229,181100429,.,0,1,0,0,0
2306,chr1,181100672,181100872,.,0,1,0,0,0
2307,chr1,181104208,181104408,.,1,1,0,0,0
2308,chr1,181105045,181105245,.,1,1,1,1,0
2309,chr1,181110767,181110967,.,0,1,0,0,0
2310,chr1,181122079,181122279,.,0,1,1,0,0
2311,chr1,181149197,181149397,.,0,1,0,0,0
2312,chr1,181451391,181451591,.,0,1,0,0,0
2313,chr1,181454490,181454690,.,0,1,0,0,0
2314,chr1,181459505,181459705,.,1,1,0,0,0
2315,chr1,181998836,181999036,.,1,1,1,1,1
2316,chr1,182115348,182115548,.,0,0,0,1,0
2317,chr1,182116503,182116703,.,0,1,0,0,1
2318,chr1,182118511,182118711,.,0,0,0,0,1
2319,chr1,182162186,182162386,.,0,0,0,0,1
2320,chr1,182176127,182176327,.,1,0,0,0,0
2321,chr1,182228320,182228520,.,0,0,0,0,1
2322,chr1,182228624,182228824,.,0,0,1,0,1
2323,chr1,182248626,182248826,.,0,0,0,1,1
2324,chr1,182269515,182269715,.,0,0,0,0,1
2325,chr1,182274409,182274609,.,0,0,0,1,1
2326,chr1,182363478,182363678,.,0,0,0,0,1
2327,chr1,182538645,182538845,.,1,0,0,0,0
2328,chr1,182585357,182585557,.,0,1,1,1,0
2329,chr1,182682865,182683065,.,1,1,0,0,1
2330,chr1,182854575,182854775,.,0,0,1,0,1
2331,chr1,182998820,182999020,.,0,1,0,1,0
2332,chr1,183009139,183009339,.,0,1,0,0,0
2333,chr1,183149983,183150183,.,0,1,0,0,0
2334,chr1,183178762,183178962,.,0,1,1,0,0
2335,chr1,183240005,183240205,.,0,0,1,0,0
2336,chr1,183241559,183241759,.,0,0,1,0,0
2337,chr1,183249120,183249320,.,0,0,1,0,0
2338,chr1,183310867,183311067,.,1,0,0,0,0
2339,chr1,183526903,183527103,.,0,1,0,0,1
2340,chr1,183558109,183558309,.,0,1,0,0,0
2341,chr1,183562604,183562804,.,0,1,0,0,0
2342,chr1,183567696,183567896,.,0,1,0,0,0
2343,chr1,183573384,183573584,.,0,1,0,0,0
2344,chr1,183574149,183574349,.,0,1,0,0,0
2345,chr1,183576438,183576638,.,0,1,0,0,0
2346,chr1,183578587,183578787,.,0,1,1,0,0
2347,chr1,183579323,183579523,.,0,0,1,0,0
2348,chr1,183594822,183595022,.,0,1,1,0,0
2349,chr1,183743113,183743313,.,0,0,1,0,0
2350,chr1,183811713,183811913,.,0,1,0,1,0
2351,chr1,183836708,183836908,.,0,1,1,0,0
2352,chr1,183855087,183855287,.,0,1,0,0,0
2353,chr1,183861546,183861746,.,0,1,0,0,0
2354,chr1,183865755,183865955,.,0,1,0,0,0
2355,chr1,183877355,183877555,.,1,0,0,0,0
2356,chr1,183880572,183880772,.,0,1,0,0,0
2357,chr1,183912140,183912340,.,1,0,0,0,0
2358,chr1,184005534,184005734,.,0,0,0,1,1
2359,chr1,184033769,184033969,.,1,0,1,1,1
2360,chr1,184357681,184357881,.,0,1,0,0,0
2361,chr1,184421490,184421690,.,0,1,0,0,1
2362,chr1,184506060,184506260,.,1,0,0,0,0
2363,chr1,184700393,184700593,.,1,1,1,1,0
2364,chr1,184724914,184725114,.,1,0,0,1,0
2365,chr1,184810279,184810479,.,1,0,1,0,0
2366,chr1,184820885,184821085,.,0,1,0,0,0
2367,chr1,184836184,184836384,.,0,1,0,0,0
2368,chr1,184852313,184852513,.,0,1,0,0,0
2369,chr1,184924904,184925104,.,0,1,0,0,1
2370,chr1,184929927,184930127,.,1,0,0,0,0
2371,chr1,184940639,184940839,.,0,1,0,0,0
2372,chr1,185032111,185032311,.,0,1,0,1,0
2373,chr1,185109873,185110073,.,1,1,1,1,1
2374,chr1,185127390,185127590,.,0,1,0,1,1
2375,chr1,185129177,185129377,.,0,1,1,0,0
2376,chr1,185250444,185250644,.,0,0,0,1,0
2377,chr1,185253764,185253964,.,0,0,0,0,1
2378,chr1,185264934,185265134,.,0,0,1,0,0
2379,chr1,185297468,185297668,.,0,0,0,0,1
2380,chr1,185298380,185298580,.,0,1,1,0,0
2381,chr1,185308477,185308677,.,0,1,0,1,0
2382,chr1,185315080,185315280,.,0,0,0,1,0
2383,chr1,185389566,185389766,.,0,0,0,0,1
2384,chr1,185408856,185409056,.,0,0,0,0,1
2385,chr1,185409286,185409486,.,0,1,0,0,1
2386,chr1,185508561,185508761,.,0,1,0,0,0
2387,chr1,185615605,185615805,.,0,0,1,1,0
2388,chr1,186587652,186587852,.,0,1,1,0,0
2389,chr1,186612859,186613059,.,0,0,1,0,0
2390,chr1,186623929,186624129,.,0,1,0,0,0
2391,chr1,186708019,186708219,.,0,1,0,0,0
2392,chr1,186799784,186799984,.,0,0,1,0,0
2393,chr1,186818020,186818220,.,0,0,1,0,0
2394,chr1,186818533,186818733,.,1,0,0,0,0
2395,chr1,186851603,186851803,.,0,0,1,0,0
2396,chr1,186892686,186892886,.,1,0,1,0,0
2397,chr1,186935288,186935488,.,0,0,1,0,1
2398,chr1,186937000,186937200,.,0,0,1,0,0
2399,chr1,186970758,186970958,.,0,0,1,0,1
2400,chr1,186975855,186976055,.,0,0,1,0,0
2401,chr1,187235316,187235516,.,0,0,0,0,1
2402,chr1,187267094,187267294,.,1,0,0,0,1
2403,chr1,187268731,187268931,.,0,0,0,0,1
2404,chr1,187599898,187600098,.,0,1,0,0,0
2405,chr1,190151578,190151778,.,0,0,0,0,1
2406,chr1,190286257,190286457,.,0,1,0,0,0
2407,chr1,190678472,190678672,.,0,1,0,0,0
2408,chr1,191624589,191624789,.,0,0,0,0,1
2409,chr1,192216412,192216612,.,0,1,1,1,1
2410,chr1,192446172,192446372,.,0,0,1,0,0
2411,chr1,192481649,192481849,.,0,1,0,0,0
2412,chr1,192486105,192486305,.,0,1,1,1,0
2413,chr1,192487836,192488036,.,0,1,0,0,0
2414,chr1,192490911,192491111,.,0,1,0,0,0
2415,chr1,192500279,192500479,.,0,1,0,0,0
2416,chr1,192508138,192508338,.,0,1,0,0,1
2417,chr1,192514249,192514449,.,0,1,0,0,0
2418,chr1,192520190,192520390,.,0,1,0,0,0
2419,chr1,192522013,192522213,.,0,1,1,0,0
2420,chr1,192524138,192524338,.,0,1,0,0,0
2421,chr1,192542744,192542944,.,0,1,0,0,0
2422,chr1,192549654,192549854,.,0,1,0,0,0
2423,chr1,192569483,192569683,.,0,1,0,0,0
2424,chr1,192574237,192574437,.,0,1,0,0,0
2425,chr1,192577616,192577816,.,0,1,0,0,0
2426,chr1,192578417,192578617,.,0,1,1,0,0
2427,chr1,192583372,192583572,.,0,1,0,0,0
2428,chr1,192597587,192597787,.,0,1,0,0,0
2429,chr1,192609123,192609323,.,0,1,0,0,0
2430,chr1,192776986,192777186,.,0,0,1,0,0
2431,chr1,192835462,192835662,.,0,0,0,0,1
2432,chr1,192915522,192915722,.,0,0,1,0,0
2433,chr1,192921254,192921454,.,0,0,0,0,1
2434,chr1,192924615,192924815,.,0,0,1,0,1
2435,chr1,192953358,192953558,.,0,1,0,1,1
2436,chr1,193073562,193073762,.,0,1,1,1,1
2437,chr1,193080804,193081004,.,0,0,1,1,0
2438,chr1,193180714,193180914,.,0,0,0,1,0
2439,chr1,193226716,193226916,.,0,0,0,0,1
2440,chr1,193583989,193584189,.,0,0,1,0,0
2441,chr1,193647149,193647349,.,0,0,0,0,1
2442,chr1,193726328,193726528,.,0,0,1,1,0
2443,chr1,194045246,194045446,.,0,0,0,0,1
2444,chr1,194258910,194259110,.,0,0,0,0,1
2445,chr1,194828150,194828350,.,0,0,0,0,1
2446,chr1,196376897,196377097,.,0,0,1,0,0
2447,chr1,196378069,196378269,.,0,0,1,0,0
2448,chr1,196379643,196379843,.,0,0,1,0,0
2449,chr1,196687946,196688146,.,0,0,1,0,1
2450,chr1,196778496,196778696,.,0,0,0,0,1
2451,chr1,197513645,197513845,.,0,0,0,0,1
2452,chr1,197530243,197530443,.,0,0,0,0,1
2453,chr1,197747733,197747933,.,0,1,1,1,0
2454,chr1,197908263,197908463,.,0,0,1,0,0
2455,chr1,197964974,197965174,.,1,1,0,1,1
2456,chr1,198087342,198087542,.,0,1,1,0,0
2457,chr1,198090297,198090497,.,0,0,1,0,0
2458,chr1,198124393,198124593,.,0,0,1,0,0
2459,chr1,198127620,198127820,.,0,1,1,1,1
2460,chr1,198128428,198128628,.,0,1,1,1,1
2461,chr1,198136692,198136892,.,0,1,0,0,1
2462,chr1,198237774,198237974,.,0,1,1,0,1
2463,chr1,198488817,198489017,.,0,1,0,0,0
2464,chr1,198526109,198526309,.,0,1,0,0,1
2465,chr1,198590263,198590463,.,0,1,0,0,0
2466,chr1,198603077,198603277,.,0,1,0,0,1
2467,chr1,198625846,198626046,.,0,1,1,0,1
2468,chr1,198633501,198633701,.,0,1,0,0,0
2469,chr1,198647664,198647864,.,0,1,0,0,0
2470,chr1,198648229,198648429,.,0,1,0,0,0
2471,chr1,198651186,198651386,.,0,1,1,0,1
2472,chr1,198744946,198745146,.,0,0,1,0,0
2473,chr1,198745857,198746057,.,0,0,0,0,1
2474,chr1,198845281,198845481,.,0,1,0,0,0
2475,chr1,198850338,198850538,.,0,1,0,0,0
2476,chr1,198884728,198884928,.,0,1,0,0,0
2477,chr1,198888834,198889034,.,0,1,0,0,0
2478,chr1,198889559,198889759,.,0,0,0,1,0
2479,chr1,198894828,198895028,.,0,1,0,0,0
2480,chr1,198899150,198899350,.,0,1,0,0,0
2481,chr1,198901569,198901769,.,0,1,0,0,0
2482,chr1,198904334,198904534,.,0,1,1,0,0
2483,chr1,199053638,199053838,.,0,1,0,0,0
2484,chr1,199120991,199121191,.,0,1,0,0,0
2485,chr1,199142556,199142756,.,0,1,0,0,0
2486,chr1,199711809,199712009,.,0,0,1,0,0
2487,chr1,199731040,199731240,.,0,1,0,0,0
2488,chr1,200076342,200076542,.,1,0,0,0,0
2489,chr1,200122555,200122755,.,0,1,0,0,0
2490,chr1,200341294,200341494,.,0,0,0,1,0
2491,chr1,200379768,200379968,.,0,1,1,1,0
2492,chr1,200596815,200597015,.,0,1,0,0,0
2493,chr1,200597414,200597614,.,0,1,0,0,0
2494,chr1,200611667,200611867,.,0,0,0,0,1
2495,chr1,200622310,200622510,.,0,1,1,1,1
2496,chr1,200715791,200715991,.,0,0,1,0,0
2497,chr1,200749970,200750170,.,0,1,0,0,0
2498,chr1,200783820,200784020,.,0,0,1,1,1
2499,chr1,200831535,200831735,.,0,1,0,1,0
2500,chr1,200839324,200839524,.,0,1,0,0,0
2501,chr1,200849460,200849660,.,0,1,0,0,0
2502,chr1,200857424,200857624,.,0,1,0,1,0
2503,chr1,200862784,200862984,.,1,0,0,1,0
2504,chr1,200865241,200865441,.,0,1,0,1,1
2505,chr1,200865761,200865961,.,0,1,1,1,0
2506,chr1,200986455,200986655,.,0,1,0,0,0
2507,chr1,200990257,200990457,.,0,1,1,0,0
2508,chr1,201084245,201084445,.,1,1,0,0,0
2509,chr1,201139812,201140012,.,0,0,1,1,1
2510,chr1,201235985,201236185,.,0,0,1,0,0
2511,chr1,201244487,201244687,.,0,0,1,0,0
2512,chr1,201246148,201246348,.,0,0,1,0,0
2513,chr1,201277012,201277212,.,0,0,1,0,0
2514,chr1,201277306,201277506,.,0,0,1,0,0
2515,chr1,201280728,201280928,.,0,0,1,0,0
2516,chr1,201295266,201295466,.,0,0,1,0,0
2517,chr1,201366394,201366594,.,1,0,0,0,0
2518,chr1,201426181,201426381,.,0,0,0,0,1
2519,chr1,201431070,201431270,.,0,0,1,0,0
2520,chr1,201445306,201445506,.,0,1,0,0,0
2521,chr1,201449612,201449812,.,0,1,1,0,1
2522,chr1,201463676,201463876,.,0,0,1,0,0
2523,chr1,201469753,201469953,.,0,1,0,0,0
2524,chr1,201472692,201472892,.,1,0,1,1,0
2525,chr1,201494419,201494619,.,0,1,0,0,0
2526,chr1,201500255,201500455,.,0,1,0,0,0
2527,chr1,201508946,201509146,.,0,0,1,0,0
2528,chr1,201515392,201515592,.,0,1,0,0,0
2529,chr1,201613537,201613737,.,0,1,1,0,0
2530,chr1,201619034,201619234,.,0,1,0,1,0
2531,chr1,201619490,201619690,.,0,1,1,0,1
2532,chr1,201682648,201682848,.,1,0,1,0,0
2533,chr1,201683898,201684098,.,1,0,1,0,0
2534,chr1,201717563,201717763,.,0,0,1,0,0
2535,chr1,201718075,201718275,.,0,0,0,0,1
2536,chr1,201768808,201769008,.,0,0,1,0,0
2537,chr1,201864038,201864238,.,0,0,0,0,1
2538,chr1,201904168,201904368,.,0,0,0,0,1
2539,chr1,201987845,201988045,.,1,0,1,0,0
2540,chr1,201992225,201992425,.,1,0,1,0,0
2541,chr1,202003444,202003644,.,0,0,1,0,0
2542,chr1,202003915,202004115,.,0,1,1,1,0
2543,chr1,202016249,202016449,.,1,0,0,0,0
2544,chr1,202027445,202027645,.,1,0,1,1,0
2545,chr1,202045316,202045516,.,0,0,0,1,1
2546,chr1,202054187,202054387,.,0,0,0,1,0
2547,chr1,202055153,202055353,.,0,0,0,1,0
2548,chr1,202075000,202075200,.,0,0,1,0,0
2549,chr1,202077656,202077856,.,0,0,1,0,0
2550,chr1,202131719,202131919,.,0,1,0,0,1
2551,chr1,202132041,202132241,.,0,1,0,0,1
2552,chr1,202217528,202217728,.,0,0,0,1,1
2553,chr1,202249371,202249571,.,0,0,1,0,0
2554,chr1,202737580,202737780,.,0,1,1,0,1
2555,chr1,202765212,202765412,.,0,0,0,1,1
2556,chr1,202781615,202781815,.,0,1,0,0,0
2557,chr1,202823271,202823471,.,0,0,0,1,0
2558,chr1,202872196,202872396,.,1,0,1,1,0
2559,chr1,203101059,203101259,.,0,0,0,0,1
2560,chr1,203247264,203247464,.,0,1,1,0,0
2561,chr1,203258840,203259040,.,0,1,0,1,0
2562,chr1,203259607,203259807,.,0,1,0,1,1
2563,chr1,203265004,203265204,.,0,0,0,0,1
2564,chr1,203290071,203290271,.,0,1,0,0,0
2565,chr1,203293325,203293525,.,0,1,0,0,0
2566,chr1,203294291,203294491,.,0,1,0,0,1
2567,chr1,203294965,203295165,.,0,1,0,0,0
2568,chr1,203296598,203296798,.,0,1,1,1,1
2569,chr1,203297117,203297317,.,0,1,1,0,0
2570,chr1,203398398,203398598,.,0,1,0,0,0
2571,chr1,203482158,203482358,.,1,0,1,1,0
2572,chr1,203489562,203489762,.,0,0,1,0,0
2573,chr1,203491148,203491348,.,0,0,1,0,1
2574,chr1,203506209,203506409,.,0,0,1,0,0
2575,chr1,203525151,203525351,.,0,1,0,0,0
2576,chr1,203525702,203525902,.,0,0,0,1,0
2577,chr1,203562073,203562273,.,0,0,1,0,1
2578,chr1,203598755,203598955,.,0,0,1,0,0
2579,chr1,203599205,203599405,.,0,1,0,0,0
2580,chr1,203619506,203619706,.,0,1,0,0,0
2581,chr1,203624937,203625137,.,0,0,1,0,0
2582,chr1,203643392,203643592,.,0,0,0,0,1
2583,chr1,203661804,203662004,.,0,0,0,0,1
2584,chr1,203723797,203723997,.,0,1,0,0,0
2585,chr1,203789334,203789534,.,0,0,1,0,1
2586,chr1,203794311,203794511,.,0,0,1,0,1
2587,chr1,203869904,203870104,.,0,0,1,0,0
2588,chr1,204044083,204044283,.,1,1,1,1,0
2589,chr1,204044590,204044790,.,0,0,1,0,0
2590,chr1,204049601,204049801,.,0,1,1,1,0
2591,chr1,204053768,204053968,.,0,1,1,1,0
2592,chr1,204073921,204074121,.,0,0,1,0,0
2593,chr1,204098860,204099060,.,0,0,1,0,0
2594,chr1,204238727,204238927,.,0,1,1,1,0
2595,chr1,204256088,204256288,.,0,0,1,0,0
2596,chr1,204289614,204289814,.,0,0,1,0,0
2597,chr1,204317968,204318168,.,0,1,1,0,0
2598,chr1,204332395,204332595,.,0,1,0,0,0
2599,chr1,204349621,204349821,.,0,0,1,0,0
2600,chr1,204358229,204358429,.,1,0,1,1,0
2601,chr1,204363461,204363661,.,0,1,1,1,1
2602,chr1,204386716,204386916,.,1,1,1,0,1
2603,chr1,204387505,204387705,.,0,0,1,0,0
2604,chr1,204388364,204388564,.,0,0,1,0,0
2605,chr1,204395251,204395451,.,0,0,1,0,0
2606,chr1,204422335,204422535,.,0,1,1,0,0
2607,chr1,204430783,204430983,.,0,1,1,0,0
2608,chr1,204434902,204435102,.,0,1,0,0,0
2609,chr1,204435190,204435390,.,0,1,0,0,0
2610,chr1,204449776,204449976,.,0,1,0,0,0
2611,chr1,204476723,204476923,.,0,0,1,1,0
2612,chr1,204531364,204531564,.,1,1,1,1,1
2613,chr1,204675742,204675942,.,0,1,0,0,1
2614,chr1,204684084,204684284,.,0,1,0,0,1
2615,chr1,204800423,204800623,.,0,0,1,0,0
2616,chr1,205090233,205090433,.,0,1,1,1,1
2617,chr1,205094127,205094327,.,0,1,0,0,0
2618,chr1,205173185,205173385,.,0,1,1,1,0
2619,chr1,205179809,205180009,.,0,1,1,1,0
2620,chr1,205199604,205199804,.,0,1,0,0,0
2621,chr1,205202263,205202463,.,0,1,0,0,0
2622,chr1,205227534,205227734,.,0,0,0,1,1
2623,chr1,205227964,205228164,.,0,0,0,1,0
