,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
9969,chr14,95947034,95947334,.,0,1,0,0,0
9970,chr14,95953299,95953599,.,0,1,0,0,0
9971,chr14,95953845,95954145,.,0,1,0,0,0
9972,chr14,95961948,95962248,.,0,1,0,0,0
9973,chr14,95981041,95981341,.,0,1,0,0,0
9974,chr14,95981544,95981844,.,0,1,0,0,0
9975,chr14,95984839,95985139,.,0,0,0,1,0
9976,chr14,95992401,95992701,.,0,0,0,1,1
9977,chr14,96125879,96126179,.,0,1,0,0,1
9978,chr14,96599163,96599463,.,0,1,0,0,0
9979,chr14,96739431,96739731,.,0,0,1,0,1
9980,chr14,97282142,97282442,.,0,1,1,0,0
9981,chr14,97646640,97646940,.,0,1,0,0,0
9982,chr14,97875258,97875558,.,0,1,0,0,0
9983,chr14,97911836,97912136,.,0,1,0,0,0
9984,chr14,97925676,97925976,.,0,1,0,0,0
9985,chr14,98086911,98087211,.,0,1,0,0,0
9986,chr14,98559425,98559725,.,0,0,0,0,1
9987,chr14,98634203,98634503,.,0,1,0,0,0
9988,chr14,98655787,98656087,.,0,1,0,0,0
9989,chr14,98664860,98665160,.,0,1,0,0,0
9990,chr14,99439414,99439714,.,1,1,1,1,1
9991,chr14,99658072,99658372,.,0,0,1,1,0
9992,chr14,99713216,99713516,.,0,1,0,0,0
9993,chr14,99727433,99727733,.,0,0,1,0,0
9994,chr14,99736125,99736425,.,1,1,0,0,0
9995,chr14,99739406,99739706,.,0,0,0,1,0
9996,chr14,99753914,99754214,.,1,0,0,0,0
9997,chr14,99762991,99763291,.,0,1,0,0,0
9998,chr14,99827388,99827688,.,0,1,0,1,1
9999,chr14,99926834,99927134,.,0,1,0,0,0
10000,chr14,99934348,99934648,.,1,1,1,1,0
10001,chr14,100040796,100041096,.,1,0,1,1,0
10002,chr14,100068536,100068836,.,0,1,1,1,0
10003,chr14,100071630,100071930,.,0,1,1,1,1
10004,chr14,100138911,100139211,.,0,1,0,0,0
10005,chr14,100196840,100197140,.,0,0,1,1,0
10006,chr14,100205697,100205997,.,0,0,0,0,1
10007,chr14,100415571,100415871,.,0,1,0,0,0
10008,chr14,100463858,100464158,.,0,0,0,0,1
10009,chr14,100495529,100495829,.,0,0,0,1,1
10010,chr14,100497884,100498184,.,0,0,1,0,0
10011,chr14,100529881,100530181,.,0,0,0,0,1
10012,chr14,100535069,100535369,.,0,1,0,0,0
10013,chr14,100536010,100536310,.,0,1,0,0,0
10014,chr14,100538054,100538354,.,0,1,0,0,0
10015,chr14,100539339,100539639,.,0,1,0,1,0
10016,chr14,100545398,100545698,.,0,1,0,0,0
10017,chr14,100550127,100550427,.,0,1,0,0,0
10018,chr14,100566385,100566685,.,0,1,0,0,0
10019,chr14,100633362,100633662,.,0,1,0,1,1
10020,chr14,100659339,100659639,.,1,1,1,1,1
10021,chr14,100687845,100688145,.,0,1,0,1,1
10022,chr14,100751639,100751939,.,0,1,1,1,1
10023,chr14,100804614,100804914,.,0,1,0,1,0
10024,chr14,100874836,100875136,.,0,0,1,0,1
10025,chr14,100882800,100883100,.,0,0,1,0,0
10026,chr14,100883906,100884206,.,0,0,1,0,1
10027,chr14,100889890,100890190,.,0,0,1,0,0
10028,chr14,100899792,100900092,.,0,0,1,0,0
10029,chr14,100901342,100901642,.,0,0,1,0,0
10030,chr14,100905544,100905844,.,0,0,1,0,0
10031,chr14,100906533,100906833,.,0,0,1,0,0
10032,chr14,100952688,100952988,.,0,1,0,0,0
10033,chr14,101020477,101020777,.,0,0,1,0,1
10034,chr14,101023304,101023604,.,0,0,1,0,0
10035,chr14,101024115,101024415,.,0,0,1,0,0
10036,chr14,101029780,101030080,.,1,0,1,0,1
10037,chr14,101049686,101049986,.,0,1,1,0,0
10038,chr14,101143904,101144204,.,0,0,0,1,1
10039,chr14,101147049,101147349,.,0,0,0,1,1
10040,chr14,101151389,101151689,.,0,0,0,1,0
10041,chr14,101159557,101159857,.,0,0,1,1,0
10042,chr14,101237582,101237882,.,0,0,0,1,1
10043,chr14,101282970,101283270,.,0,0,0,1,0
10044,chr14,101288339,101288639,.,0,0,0,1,0
10045,chr14,101370748,101371048,.,0,1,0,0,0
10046,chr14,101454824,101455124,.,0,1,1,0,0
10047,chr14,102001575,102001875,.,0,1,0,1,0
10048,chr14,102050940,102051240,.,0,0,0,0,1
10049,chr14,102089740,102090040,.,0,1,1,1,0
10050,chr14,102173745,102174045,.,0,0,0,1,1
10051,chr14,102176539,102176839,.,0,0,0,0,1
10052,chr14,102181902,102182202,.,0,0,0,0,1
10053,chr14,102188489,102188789,.,0,0,0,1,0
10054,chr14,102192991,102193291,.,0,1,0,0,0
10055,chr14,102226673,102226973,.,1,0,0,0,1
10056,chr14,102227236,102227536,.,1,0,0,1,1
10057,chr14,102277196,102277496,.,0,1,1,1,1
10058,chr14,102281300,102281600,.,0,1,0,0,0
10059,chr14,102288340,102288640,.,0,1,0,0,1
10060,chr14,102292241,102292541,.,0,1,1,0,0
10061,chr14,102340307,102340607,.,0,0,1,0,1
10062,chr14,102342947,102343247,.,0,1,0,0,1
10063,chr14,102394633,102394933,.,0,0,0,0,1
10064,chr14,102395952,102396252,.,0,0,1,0,0
10065,chr14,102414414,102414714,.,1,1,1,1,1
10066,chr14,102415478,102415778,.,0,1,1,1,1
10067,chr14,102438667,102438967,.,1,0,0,0,1
10068,chr14,102530511,102530811,.,0,0,1,0,0
10069,chr14,102544897,102545197,.,0,0,0,0,1
10070,chr14,102554978,102555278,.,0,1,1,1,1
10071,chr14,102662794,102663094,.,0,0,0,0,1
10072,chr14,102780558,102780858,.,0,1,1,1,0
10073,chr14,102819512,102819812,.,0,0,1,0,0
10074,chr14,102971417,102971717,.,0,0,1,0,0
10075,chr14,102977178,102977478,.,0,0,1,1,1
10076,chr14,102990973,102991273,.,0,1,1,1,1
10077,chr14,102991749,102992049,.,1,1,1,1,1
10078,chr14,102993859,102994159,.,0,0,1,0,0
10079,chr14,102997224,102997524,.,0,0,1,0,1
10080,chr14,103051845,103052145,.,0,0,0,1,1
10081,chr14,103112204,103112504,.,0,0,0,1,1
10082,chr14,103221013,103221313,.,0,1,0,1,0
10083,chr14,103234640,103234940,.,0,1,0,0,0
10084,chr14,103251511,103251811,.,0,1,1,0,0
10085,chr14,103266634,103266934,.,0,1,1,1,1
10086,chr14,103272006,103272306,.,0,1,0,0,0
10087,chr14,103299109,103299409,.,0,1,0,1,0
10088,chr14,103537624,103537924,.,0,0,1,1,0
10089,chr14,103539472,103539772,.,1,0,1,0,0
10090,chr14,103540494,103540794,.,0,0,1,1,0
10091,chr14,103541295,103541595,.,1,0,1,1,1
10092,chr14,103557829,103558129,.,0,1,1,1,0
10093,chr14,103575288,103575588,.,1,1,1,1,1
10094,chr14,103577341,103577641,.,1,1,1,0,0
10095,chr14,103577840,103578140,.,0,1,1,0,0
10096,chr14,103584285,103584585,.,0,0,1,0,1
10097,chr14,103585389,103585689,.,0,0,0,0,1
10098,chr14,103671905,103672205,.,0,0,1,0,1
10099,chr14,103672298,103672598,.,0,0,1,0,0
10100,chr14,103673438,103673738,.,0,0,1,0,1
10101,chr14,103675388,103675688,.,0,0,1,0,0
10102,chr14,103710298,103710598,.,0,1,0,1,0
10103,chr14,103726988,103727288,.,0,1,1,0,0
10104,chr14,103781659,103781959,.,0,0,0,0,1
10105,chr14,103785714,103786014,.,0,1,0,0,0
10106,chr14,103828233,103828533,.,0,0,1,0,0
10107,chr14,103848784,103849084,.,0,0,0,0,1
10108,chr14,103867335,103867635,.,0,0,1,0,0
10109,chr14,103884838,103885138,.,0,1,0,0,0
10110,chr14,103889620,103889920,.,0,0,1,0,0
10111,chr14,103928947,103929247,.,0,1,1,0,0
10112,chr14,103954388,103954688,.,0,1,1,0,1
10113,chr14,103993675,103993975,.,0,1,0,0,0
10114,chr14,104315295,104315595,.,0,0,0,1,0
10115,chr14,104356054,104356354,.,0,0,0,1,0
10116,chr14,104483582,104483882,.,0,0,0,1,0
10117,chr14,104567322,104567622,.,0,0,1,0,0
10118,chr14,104583220,104583520,.,0,0,1,0,0
10119,chr14,104601498,104601798,.,0,0,0,1,0
10120,chr14,104616108,104616408,.,0,0,1,0,0
10121,chr14,104762956,104763256,.,0,0,1,0,0
10122,chr14,104766548,104766848,.,0,0,1,0,0
10123,chr14,104855707,104856007,.,0,1,0,0,0
10124,chr14,104860398,104860698,.,0,1,0,0,0
10125,chr14,104928341,104928641,.,0,1,0,0,0
10126,chr14,105124203,105124503,.,0,1,0,0,0
10127,chr14,105132461,105132761,.,0,0,0,1,0
10128,chr14,105143395,105143695,.,0,1,0,0,0
10129,chr14,105143966,105144266,.,1,1,1,0,1
10130,chr14,105148440,105148740,.,0,0,1,1,0
10131,chr14,105154122,105154422,.,1,0,1,1,0
10132,chr14,105191300,105191600,.,0,0,1,0,1
10133,chr14,105198854,105199154,.,1,0,1,0,0
10134,chr14,105201911,105202211,.,0,0,0,1,0
10135,chr14,105265854,105266154,.,0,0,0,1,1
10136,chr14,105290300,105290600,.,0,0,1,1,0
10137,chr14,105294015,105294315,.,0,0,0,1,0
10138,chr14,105327054,105327354,.,0,0,1,1,1
10139,chr14,105330041,105330341,.,0,0,1,1,0
10140,chr14,105433713,105434013,.,0,0,1,0,0
10141,chr14,105434094,105434394,.,0,0,1,0,0
10142,chr14,105434583,105434883,.,0,0,1,0,0
10143,chr14,105435130,105435430,.,1,0,1,0,1
10144,chr14,105438574,105438874,.,1,0,1,1,0
10145,chr14,105439541,105439841,.,1,0,1,0,0
10146,chr14,105440228,105440528,.,0,0,1,0,0
10147,chr14,105491302,105491602,.,1,1,0,0,1
10148,chr14,105493547,105493847,.,0,1,1,1,0
10149,chr14,105500302,105500602,.,0,0,0,0,1
10150,chr14,105527039,105527339,.,0,1,0,0,0
10151,chr14,105527748,105528048,.,0,1,0,0,0
10152,chr14,105529489,105529789,.,0,1,0,0,0
10153,chr14,105530685,105530985,.,0,1,0,0,0
10154,chr14,105532847,105533147,.,0,1,0,0,0
10155,chr14,105533675,105533975,.,0,1,0,0,0
10156,chr14,105536152,105536452,.,0,1,0,0,1
10157,chr14,105536530,105536830,.,0,1,0,0,0
10158,chr14,105537182,105537482,.,0,1,0,0,0
10159,chr14,105541680,105541980,.,0,1,0,0,0
10160,chr14,105546489,105546789,.,0,1,0,0,0
10161,chr14,105549573,105549873,.,0,1,0,0,0
10162,chr14,105554601,105554901,.,0,0,1,0,0
10163,chr14,105557924,105558224,.,1,0,1,1,0
10164,chr14,105625702,105626002,.,0,0,1,0,0
10165,chr14,105630140,105630440,.,0,0,1,0,0
10166,chr14,105660263,105660563,.,0,1,1,0,0
10167,chr14,105665453,105665753,.,0,0,0,1,0
10168,chr14,105760660,105760960,.,0,1,0,1,0
10169,chr14,105947931,105948231,.,0,1,1,1,0
10170,chr14,105948281,105948581,.,1,1,1,1,0
10171,chr14,105949760,105950060,.,0,0,1,0,0
10172,chr14,106029924,106030224,.,0,1,0,0,0
10173,chr14,106034745,106035045,.,0,1,0,0,0
10174,chr14,106164404,106164704,.,0,1,0,0,0
10175,chr14,106167248,106167548,.,0,1,0,0,0
10176,chr14,106284505,106284805,.,0,1,0,0,0
10177,chr14,106324326,106324626,.,0,1,0,0,0
10178,chr14,106857238,106857538,.,0,0,0,0,1
10179,chr14,107252871,107253171,.,1,1,1,1,0
10180,chr14,107253549,107253849,.,1,1,0,1,0
10181,chr14,107254522,107254822,.,0,1,0,1,0
10182,chr15,20597039,20597339,.,0,0,0,0,1
10183,chr15,20599037,20599337,.,0,0,0,0,1
10184,chr15,20612587,20612887,.,0,0,0,0,1
10185,chr15,21905862,21906162,.,0,1,1,0,1
10186,chr15,22449428,22449728,.,0,1,0,0,0
10187,chr15,22927515,22927815,.,0,1,0,1,1
10188,chr15,22938586,22938886,.,0,1,0,0,0
10189,chr15,23041909,23042209,.,0,0,0,1,1
10190,chr15,24114825,24115125,.,0,0,0,1,1
10191,chr15,25018233,25018533,.,0,0,0,1,0
10192,chr15,25123406,25123706,.,0,0,0,1,0
10193,chr15,25209101,25209401,.,0,1,0,0,0
10194,chr15,25555662,25555962,.,1,0,0,0,0
10195,chr15,25564232,25564532,.,0,1,1,1,1
10196,chr15,25565895,25566195,.,1,1,1,0,1
10197,chr15,25577271,25577571,.,0,1,0,1,0
10198,chr15,25586825,25587125,.,0,1,1,1,1
10199,chr15,25587242,25587542,.,1,0,0,0,1
10200,chr15,25595802,25596102,.,0,0,1,1,1
10201,chr15,25597037,25597337,.,0,0,0,0,1
10202,chr15,25604039,25604339,.,0,0,1,0,0
10203,chr15,25606070,25606370,.,0,1,0,0,1
10204,chr15,25608008,25608308,.,0,0,0,0,1
10205,chr15,25614412,25614712,.,1,1,0,1,1
10206,chr15,25624058,25624358,.,0,1,0,0,1
10207,chr15,25624437,25624737,.,0,0,0,1,0
10208,chr15,25625728,25626028,.,0,1,1,0,0
10209,chr15,25634726,25635026,.,0,1,1,0,1
10210,chr15,25641434,25641734,.,0,0,0,1,0
10211,chr15,25642274,25642574,.,0,0,1,0,0
10212,chr15,25646405,25646705,.,0,1,0,1,0
10213,chr15,25678061,25678361,.,0,1,0,0,1
10214,chr15,25748593,25748893,.,0,0,1,0,0
10215,chr15,25811809,25812109,.,0,0,1,0,0
10216,chr15,25889376,25889676,.,0,0,0,1,0
10217,chr15,26104800,26105100,.,0,1,0,0,0
10218,chr15,26131858,26132158,.,1,0,0,0,0
10219,chr15,26189105,26189405,.,0,0,1,0,0
10220,chr15,26327354,26327654,.,0,0,0,1,1
10221,chr15,26359379,26359679,.,0,0,1,0,0
10222,chr15,26854684,26854984,.,1,0,0,0,0
10223,chr15,27013904,27014204,.,0,0,1,0,0
10224,chr15,27333028,27333328,.,0,0,1,0,1
10225,chr15,27509278,27509578,.,0,0,0,0,1
10226,chr15,27901109,27901409,.,0,0,1,0,0
10227,chr15,28339797,28340097,.,0,0,1,0,0
10228,chr15,28342317,28342617,.,0,0,1,0,1
10229,chr15,28361165,28361465,.,0,1,0,0,0
10230,chr15,29266456,29266756,.,0,0,0,0,1
10231,chr15,29277216,29277516,.,0,0,0,1,0
10232,chr15,29526625,29526925,.,0,1,1,1,0
10233,chr15,30022655,30022955,.,1,1,1,1,1
10234,chr15,30216919,30217219,.,0,0,0,1,0
10235,chr15,30315605,30315905,.,0,1,0,0,0
10236,chr15,31215700,31216000,.,0,0,1,0,0
10237,chr15,31406049,31406349,.,0,0,1,0,0
10238,chr15,31548002,31548302,.,0,1,0,0,0
10239,chr15,31555604,31555904,.,0,1,0,0,0
10240,chr15,31556207,31556507,.,0,1,0,0,0
10241,chr15,31558493,31558793,.,0,1,0,1,0
10242,chr15,31617093,31617393,.,0,1,1,1,0
10243,chr15,31620866,31621166,.,0,1,0,1,0
10244,chr15,31627307,31627607,.,0,0,0,1,0
10245,chr15,31639528,31639828,.,0,1,0,0,0
10246,chr15,31653428,31653728,.,0,1,0,0,0
10247,chr15,31680789,31681089,.,0,0,1,0,0
10248,chr15,31689574,31689874,.,1,0,0,1,0
10249,chr15,31690239,31690539,.,0,0,1,0,1
10250,chr15,31733201,31733501,.,0,1,0,0,0
10251,chr15,31751333,31751633,.,0,1,0,0,0
10252,chr15,31757563,31757863,.,0,0,1,0,0
10253,chr15,31780318,31780618,.,0,1,0,0,0
10254,chr15,31799804,31800104,.,0,0,1,0,0
10255,chr15,32962510,32962810,.,0,0,0,1,0
10256,chr15,32964175,32964475,.,0,0,0,0,1
10257,chr15,33125582,33125882,.,1,0,0,0,0
10258,chr15,33158809,33159109,.,1,0,0,0,0
10259,chr15,33162775,33163075,.,0,1,1,0,1
10260,chr15,33164824,33165124,.,0,0,0,1,0
10261,chr15,33418703,33419003,.,0,0,1,0,0
10262,chr15,33437814,33438114,.,0,1,0,0,0
10263,chr15,33440632,33440932,.,0,1,0,0,0
10264,chr15,33494100,33494400,.,0,0,0,1,0
10265,chr15,33502130,33502430,.,1,1,0,1,1
10266,chr15,33746859,33747159,.,0,0,0,0,1
10267,chr15,34289902,34290202,.,1,0,1,0,0
10268,chr15,34421759,34422059,.,0,0,1,1,0
10269,chr15,34531594,34531894,.,0,0,0,1,1
10270,chr15,34597730,34598030,.,0,0,0,1,0
10271,chr15,34626203,34626503,.,0,1,1,0,1
10272,chr15,34627413,34627713,.,0,1,0,0,0
10273,chr15,34639128,34639428,.,0,1,0,0,0
10274,chr15,34807097,34807397,.,0,0,1,1,0
10275,chr15,35014066,35014366,.,0,0,1,0,0
10276,chr15,35354315,35354615,.,0,1,0,0,0
10277,chr15,35361274,35361574,.,0,1,0,1,0
10278,chr15,35384930,35385230,.,0,1,1,1,1
10279,chr15,35502656,35502956,.,0,1,0,0,0
10280,chr15,35588772,35589072,.,0,1,0,1,0
10281,chr15,35590694,35590994,.,1,1,1,1,1
10282,chr15,35598951,35599251,.,0,0,0,1,1
10283,chr15,35650133,35650433,.,0,0,0,1,1
10284,chr15,35788729,35789029,.,0,1,1,1,1
10285,chr15,35803941,35804241,.,0,0,0,0,1
10286,chr15,35840143,35840443,.,0,0,0,1,1
10287,chr15,36502587,36502887,.,0,0,1,0,0
10288,chr15,36720503,36720803,.,0,0,1,0,1
10289,chr15,36897848,36898148,.,0,0,0,1,0
10290,chr15,36910866,36911166,.,0,1,0,1,0
10291,chr15,37047840,37048140,.,0,1,0,0,0
10292,chr15,37169432,37169732,.,0,1,0,0,1
10293,chr15,37170598,37170898,.,0,1,0,0,0
10294,chr15,37175833,37176133,.,0,0,1,0,0
10295,chr15,37203222,37203522,.,0,1,0,1,1
10296,chr15,37207273,37207573,.,0,1,0,1,1
10297,chr15,37253072,37253372,.,0,1,0,0,0
10298,chr15,37261351,37261651,.,0,0,0,0,1
10299,chr15,37278277,37278577,.,0,0,1,0,0
10300,chr15,37396963,37397263,.,0,1,0,0,0
10301,chr15,37398994,37399294,.,0,1,0,0,0
10302,chr15,37402996,37403296,.,0,0,0,1,0
10303,chr15,37656240,37656540,.,0,0,1,0,0
10304,chr15,38157556,38157856,.,1,0,0,0,0
10305,chr15,38377367,38377667,.,0,1,0,0,0
10306,chr15,38546792,38547092,.,1,1,1,1,1
10307,chr15,38749938,38750238,.,1,1,1,1,0
10308,chr15,38751058,38751358,.,0,0,1,1,0
10309,chr15,38784050,38784350,.,0,1,1,0,0
10310,chr15,38814214,38814514,.,0,1,0,0,0
10311,chr15,38820551,38820851,.,0,1,0,0,0
10312,chr15,38823717,38824017,.,0,1,0,0,0
10313,chr15,38828750,38829050,.,0,1,0,0,0
10314,chr15,38830651,38830951,.,0,1,0,0,0
10315,chr15,38853212,38853512,.,0,1,0,0,0
10316,chr15,38855386,38855686,.,0,1,0,0,0
10317,chr15,38903079,38903379,.,0,1,0,0,0
10318,chr15,38916732,38917032,.,0,1,0,0,0
10319,chr15,38918694,38918994,.,0,1,0,0,0
10320,chr15,38923289,38923589,.,0,1,0,0,0
10321,chr15,38943456,38943756,.,0,1,0,0,0
10322,chr15,38943962,38944262,.,0,1,0,0,0
10323,chr15,38954617,38954917,.,0,1,0,0,0
10324,chr15,38962903,38963203,.,0,1,0,0,0
10325,chr15,38975125,38975425,.,0,1,0,0,0
10326,chr15,38987629,38987929,.,0,1,0,0,0
10327,chr15,39006981,39007281,.,0,1,0,0,0
10328,chr15,39175341,39175641,.,0,1,0,0,0
10329,chr15,39261299,39261599,.,0,1,0,0,0
10330,chr15,39361855,39362155,.,0,0,0,1,0
10331,chr15,39371345,39371645,.,0,0,1,0,0
10332,chr15,39417524,39417824,.,0,0,0,1,0
10333,chr15,39420905,39421205,.,0,0,0,0,1
10334,chr15,39432217,39432517,.,1,1,0,1,0
10335,chr15,39447515,39447815,.,0,0,0,1,1
10336,chr15,39559928,39560228,.,0,0,0,0,1
10337,chr15,39650621,39650921,.,0,0,0,0,1
10338,chr15,39703869,39704169,.,0,1,0,0,0
10339,chr15,39719958,39720258,.,0,0,0,1,0
10340,chr15,39915759,39916059,.,0,1,0,0,0
10341,chr15,40069857,40070157,.,0,1,0,0,0
10342,chr15,40077485,40077785,.,0,1,0,0,0
10343,chr15,40164797,40165097,.,0,0,1,0,0
10344,chr15,40179654,40179954,.,0,0,1,0,0
10345,chr15,40192814,40193114,.,0,0,1,0,1
10346,chr15,40210862,40211162,.,0,0,0,0,1
10347,chr15,40337313,40337613,.,0,1,0,0,0
10348,chr15,40339911,40340211,.,0,1,0,0,0
10349,chr15,40340734,40341034,.,0,1,0,0,0
10350,chr15,40341184,40341484,.,0,1,0,0,0
10351,chr15,40346627,40346927,.,0,1,0,0,0
10352,chr15,40361295,40361595,.,0,1,1,1,0
10353,chr15,40373902,40374202,.,0,0,0,1,0
10354,chr15,40388060,40388360,.,0,0,0,1,0
10355,chr15,40390145,40390445,.,0,1,0,0,1
10356,chr15,40390982,40391282,.,0,1,1,1,1
10357,chr15,40393407,40393707,.,0,1,0,0,0
10358,chr15,40395462,40395762,.,0,1,1,0,0
10359,chr15,40397052,40397352,.,0,1,1,1,1
10360,chr15,40397454,40397754,.,0,1,1,0,0
10361,chr15,40460653,40460953,.,0,1,0,1,0
10362,chr15,40463681,40463981,.,0,1,0,1,1
10363,chr15,40601096,40601396,.,0,0,1,0,0
10364,chr15,40669828,40670128,.,0,0,0,0,1
10365,chr15,40728516,40728816,.,0,0,0,0,1
10366,chr15,40730562,40730862,.,0,0,1,0,0
10367,chr15,40803316,40803616,.,0,1,0,0,0
10368,chr15,40803745,40804045,.,0,1,1,1,1
10369,chr15,41139587,41139887,.,1,1,1,1,1
10370,chr15,41158077,41158377,.,0,0,1,0,0
10371,chr15,41199608,41199908,.,0,1,0,1,0
10372,chr15,41220643,41220943,.,0,1,1,0,1
10373,chr15,41233630,41233930,.,0,1,1,1,0
10374,chr15,41254343,41254643,.,0,1,1,1,1
10375,chr15,41264513,41264813,.,0,0,1,0,0
10376,chr15,41455914,41456214,.,0,0,0,0,1
10377,chr15,41581758,41582058,.,0,1,1,1,1
10378,chr15,41741071,41741371,.,0,0,1,0,0
10379,chr15,41788223,41788523,.,0,0,0,1,0
10380,chr15,41851979,41852279,.,0,0,1,0,0
10381,chr15,41878095,41878395,.,0,0,0,1,0
10382,chr15,41920478,41920778,.,0,0,1,0,0
10383,chr15,41953976,41954276,.,0,1,1,1,1
10384,chr15,42091351,42091651,.,0,1,0,0,0
10385,chr15,42213297,42213597,.,0,1,0,0,0
10386,chr15,42220891,42221191,.,0,1,0,0,0
10387,chr15,42221520,42221820,.,0,1,0,0,1
10388,chr15,42226014,42226314,.,0,1,1,0,0
10389,chr15,42227065,42227365,.,0,1,0,0,1
10390,chr15,42228818,42229118,.,0,1,1,0,0
10391,chr15,42232736,42233036,.,0,1,1,1,0
10392,chr15,42236544,42236844,.,1,0,0,0,0
10393,chr15,42260156,42260456,.,0,1,0,0,0
10394,chr15,42260989,42261289,.,0,1,0,0,0
10395,chr15,42262215,42262515,.,0,1,0,0,0
10396,chr15,42327636,42327936,.,0,1,1,1,0
10397,chr15,42349592,42349892,.,0,0,1,0,1
10398,chr15,42535559,42535859,.,0,1,0,1,1
10399,chr15,42547002,42547302,.,0,0,1,1,0
10400,chr15,42549357,42549657,.,0,0,1,0,1
10401,chr15,42723258,42723558,.,0,1,1,1,0
10402,chr15,42785947,42786247,.,0,1,0,0,1
10403,chr15,42788984,42789284,.,0,1,0,0,1
10404,chr15,42792210,42792510,.,0,0,0,0,1
10405,chr15,42800611,42800911,.,0,0,0,0,1
10406,chr15,42814809,42815109,.,1,1,1,1,0
10407,chr15,42833950,42834250,.,0,0,1,0,0
10408,chr15,43081017,43081317,.,0,0,1,0,0
10409,chr15,43152621,43152921,.,1,1,1,0,0
10410,chr15,43200949,43201249,.,0,0,1,1,1
10411,chr15,43321451,43321751,.,0,0,1,1,1
10412,chr15,43415186,43415486,.,0,1,1,0,1
10413,chr15,43757354,43757654,.,0,0,1,0,0
10414,chr15,43806354,43806654,.,0,0,0,0,1
10415,chr15,43810635,43810935,.,0,0,0,0,1
10416,chr15,44073766,44074066,.,1,0,1,0,0
10417,chr15,44161896,44162196,.,0,1,0,0,1
10418,chr15,44181829,44182129,.,0,0,1,0,0
10419,chr15,44289156,44289456,.,0,0,0,1,0
10420,chr15,44524809,44525109,.,0,0,0,0,1
10421,chr15,44837149,44837449,.,0,1,1,1,1
10422,chr15,44838702,44839002,.,1,1,1,1,1
10423,chr15,44869812,44870112,.,1,1,1,1,1
10424,chr15,44901864,44902164,.,0,1,0,0,0
10425,chr15,44954817,44955117,.,0,1,1,1,1
10426,chr15,45002378,45002678,.,0,1,0,0,0
10427,chr15,45004736,45005036,.,0,1,1,0,0
10428,chr15,45005225,45005525,.,0,1,1,1,0
10429,chr15,45016506,45016806,.,0,1,0,0,1
10430,chr15,45076443,45076743,.,0,1,1,1,1
10431,chr15,45340915,45341215,.,0,0,0,1,1
10432,chr15,45684345,45684645,.,0,1,0,0,0
10433,chr15,45737614,45737914,.,0,1,1,1,0
10434,chr15,45747087,45747387,.,0,1,1,0,1
10435,chr15,45748838,45749138,.,1,1,1,1,0
10436,chr15,45784302,45784602,.,0,1,0,0,0
10437,chr15,45806507,45806807,.,0,0,1,0,0
10438,chr15,45892591,45892891,.,0,0,0,0,1
10439,chr15,45929766,45930066,.,1,1,0,0,0
10440,chr15,45930812,45931112,.,0,0,1,0,0
10441,chr15,45932785,45933085,.,0,0,0,1,0
10442,chr15,45938487,45938787,.,0,1,0,1,0
10443,chr15,46545721,46546021,.,0,1,0,0,0
10444,chr15,46758802,46759102,.,0,1,0,0,0
10445,chr15,46881488,46881788,.,0,0,0,1,0
10446,chr15,48104618,48104918,.,0,0,1,0,0
10447,chr15,48253719,48254019,.,0,1,0,0,0
10448,chr15,48311517,48311817,.,0,0,0,1,0
10449,chr15,48436097,48436397,.,0,1,0,0,0
10450,chr15,48545318,48545618,.,0,1,0,0,0
10451,chr15,48851694,48851994,.,0,1,0,0,0
10452,chr15,49087053,49087353,.,0,1,1,1,0
10453,chr15,49160747,49161047,.,0,0,1,0,0
10454,chr15,49163805,49164105,.,0,0,1,0,0
10455,chr15,49189287,49189587,.,0,1,0,0,0
10456,chr15,49217957,49218257,.,0,0,0,0,1
10457,chr15,49267916,49268216,.,0,1,1,1,0
10458,chr15,49487873,49488173,.,1,1,0,0,1
10459,chr15,49598882,49599182,.,1,0,1,1,1
10460,chr15,49785087,49785387,.,0,0,1,0,0
10461,chr15,49940015,49940315,.,0,0,1,1,0
10462,chr15,49967257,49967557,.,0,0,1,0,0
10463,chr15,50140358,50140658,.,0,0,1,0,0
10464,chr15,50201779,50202079,.,0,0,1,1,0
10465,chr15,50335322,50335622,.,0,0,1,0,0
10466,chr15,50400243,50400543,.,0,0,0,0,1
10467,chr15,50408782,50409082,.,0,0,1,1,0
10468,chr15,50426936,50427236,.,0,0,1,0,0
10469,chr15,50427594,50427894,.,0,0,1,0,0
10470,chr15,50429537,50429837,.,0,0,1,0,1
10471,chr15,50475682,50475982,.,0,1,1,1,1
10472,chr15,50551514,50551814,.,0,0,0,0,1
10473,chr15,50620286,50620586,.,0,0,0,1,0
10474,chr15,50633855,50634155,.,0,0,1,0,0
10475,chr15,50634326,50634626,.,0,1,1,1,0
10476,chr15,50793484,50793784,.,1,1,0,1,0
10477,chr15,50876692,50876992,.,0,0,1,0,1
10478,chr15,50890275,50890575,.,0,1,0,1,0
10479,chr15,50948382,50948682,.,0,0,0,1,1
10480,chr15,50995200,50995500,.,1,1,1,1,0
10481,chr15,51169188,51169488,.,0,0,1,0,0
10482,chr15,51172814,51173114,.,1,1,1,0,1
10483,chr15,51173369,51173669,.,0,1,1,0,0
10484,chr15,51212298,51212598,.,0,1,1,0,0
10485,chr15,51369349,51369649,.,0,1,0,0,0
