,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
2343,chr1,183573334,183573634,.,0,1,0,0,0
2344,chr1,183574099,183574399,.,0,1,0,0,0
2345,chr1,183576388,183576688,.,0,1,0,0,0
2346,chr1,183578537,183578837,.,0,1,1,0,0
2347,chr1,183579273,183579573,.,0,0,1,0,0
2348,chr1,183594772,183595072,.,0,1,1,0,0
2349,chr1,183743063,183743363,.,0,0,1,0,0
2350,chr1,183811663,183811963,.,0,1,0,1,0
2351,chr1,183836658,183836958,.,0,1,1,0,0
2352,chr1,183855037,183855337,.,0,1,0,0,0
2353,chr1,183861496,183861796,.,0,1,0,0,0
2354,chr1,183865705,183866005,.,0,1,0,0,0
2355,chr1,183877305,183877605,.,1,0,0,0,0
2356,chr1,183880522,183880822,.,0,1,0,0,0
2357,chr1,183912090,183912390,.,1,0,0,0,0
2358,chr1,184005484,184005784,.,0,0,0,1,1
2359,chr1,184033719,184034019,.,1,0,1,1,1
2360,chr1,184357631,184357931,.,0,1,0,0,0
2361,chr1,184421440,184421740,.,0,1,0,0,1
2362,chr1,184506010,184506310,.,1,0,0,0,0
2363,chr1,184700343,184700643,.,1,1,1,1,0
2364,chr1,184724864,184725164,.,1,0,0,1,0
2365,chr1,184810229,184810529,.,1,0,1,0,0
2366,chr1,184820835,184821135,.,0,1,0,0,0
2367,chr1,184836134,184836434,.,0,1,0,0,0
2368,chr1,184852263,184852563,.,0,1,0,0,0
2369,chr1,184924854,184925154,.,0,1,0,0,1
2370,chr1,184929877,184930177,.,1,0,0,0,0
2371,chr1,184940589,184940889,.,0,1,0,0,0
2372,chr1,185032061,185032361,.,0,1,0,1,0
2373,chr1,185109823,185110123,.,1,1,1,1,1
2374,chr1,185127340,185127640,.,0,1,0,1,1
2375,chr1,185129127,185129427,.,0,1,1,0,0
2376,chr1,185250394,185250694,.,0,0,0,1,0
2377,chr1,185253714,185254014,.,0,0,0,0,1
2378,chr1,185264884,185265184,.,0,0,1,0,0
2379,chr1,185297418,185297718,.,0,0,0,0,1
2380,chr1,185298330,185298630,.,0,1,1,0,0
2381,chr1,185308427,185308727,.,0,1,0,1,0
2382,chr1,185315030,185315330,.,0,0,0,1,0
2383,chr1,185389516,185389816,.,0,0,0,0,1
2384,chr1,185408806,185409106,.,0,0,0,0,1
2385,chr1,185409236,185409536,.,0,1,0,0,1
2386,chr1,185508511,185508811,.,0,1,0,0,0
2387,chr1,185615555,185615855,.,0,0,1,1,0
2388,chr1,186587602,186587902,.,0,1,1,0,0
2389,chr1,186612809,186613109,.,0,0,1,0,0
2390,chr1,186623879,186624179,.,0,1,0,0,0
2391,chr1,186707969,186708269,.,0,1,0,0,0
2392,chr1,186799734,186800034,.,0,0,1,0,0
2393,chr1,186817970,186818270,.,0,0,1,0,0
2394,chr1,186818483,186818783,.,1,0,0,0,0
2395,chr1,186851553,186851853,.,0,0,1,0,0
2396,chr1,186892636,186892936,.,1,0,1,0,0
2397,chr1,186935238,186935538,.,0,0,1,0,1
2398,chr1,186936950,186937250,.,0,0,1,0,0
2399,chr1,186970708,186971008,.,0,0,1,0,1
2400,chr1,186975805,186976105,.,0,0,1,0,0
2401,chr1,187235266,187235566,.,0,0,0,0,1
2402,chr1,187267044,187267344,.,1,0,0,0,1
2403,chr1,187268681,187268981,.,0,0,0,0,1
2404,chr1,187599848,187600148,.,0,1,0,0,0
2405,chr1,190151528,190151828,.,0,0,0,0,1
2406,chr1,190286207,190286507,.,0,1,0,0,0
2407,chr1,190678422,190678722,.,0,1,0,0,0
2408,chr1,191624539,191624839,.,0,0,0,0,1
2409,chr1,192216362,192216662,.,0,1,1,1,1
2410,chr1,192446122,192446422,.,0,0,1,0,0
2411,chr1,192481599,192481899,.,0,1,0,0,0
2412,chr1,192486055,192486355,.,0,1,1,1,0
2413,chr1,192487786,192488086,.,0,1,0,0,0
2414,chr1,192490861,192491161,.,0,1,0,0,0
2415,chr1,192500229,192500529,.,0,1,0,0,0
2416,chr1,192508088,192508388,.,0,1,0,0,1
2417,chr1,192514199,192514499,.,0,1,0,0,0
2418,chr1,192520140,192520440,.,0,1,0,0,0
2419,chr1,192521963,192522263,.,0,1,1,0,0
2420,chr1,192524088,192524388,.,0,1,0,0,0
2421,chr1,192542694,192542994,.,0,1,0,0,0
2422,chr1,192549604,192549904,.,0,1,0,0,0
2423,chr1,192569433,192569733,.,0,1,0,0,0
2424,chr1,192574187,192574487,.,0,1,0,0,0
2425,chr1,192577566,192577866,.,0,1,0,0,0
2426,chr1,192578367,192578667,.,0,1,1,0,0
2427,chr1,192583322,192583622,.,0,1,0,0,0
2428,chr1,192597537,192597837,.,0,1,0,0,0
2429,chr1,192609073,192609373,.,0,1,0,0,0
2430,chr1,192776936,192777236,.,0,0,1,0,0
2431,chr1,192835412,192835712,.,0,0,0,0,1
2432,chr1,192915472,192915772,.,0,0,1,0,0
2433,chr1,192921204,192921504,.,0,0,0,0,1
2434,chr1,192924565,192924865,.,0,0,1,0,1
2435,chr1,192953308,192953608,.,0,1,0,1,1
2436,chr1,193073512,193073812,.,0,1,1,1,1
2437,chr1,193080754,193081054,.,0,0,1,1,0
2438,chr1,193180664,193180964,.,0,0,0,1,0
2439,chr1,193226666,193226966,.,0,0,0,0,1
2440,chr1,193583939,193584239,.,0,0,1,0,0
2441,chr1,193647099,193647399,.,0,0,0,0,1
2442,chr1,193726278,193726578,.,0,0,1,1,0
2443,chr1,194045196,194045496,.,0,0,0,0,1
2444,chr1,194258860,194259160,.,0,0,0,0,1
2445,chr1,194828100,194828400,.,0,0,0,0,1
2446,chr1,196376847,196377147,.,0,0,1,0,0
2447,chr1,196378019,196378319,.,0,0,1,0,0
2448,chr1,196379593,196379893,.,0,0,1,0,0
2449,chr1,196687896,196688196,.,0,0,1,0,1
2450,chr1,196778446,196778746,.,0,0,0,0,1
2451,chr1,197513595,197513895,.,0,0,0,0,1
2452,chr1,197530193,197530493,.,0,0,0,0,1
2453,chr1,197747683,197747983,.,0,1,1,1,0
2454,chr1,197908213,197908513,.,0,0,1,0,0
2455,chr1,197964924,197965224,.,1,1,0,1,1
2456,chr1,198087292,198087592,.,0,1,1,0,0
2457,chr1,198090247,198090547,.,0,0,1,0,0
2458,chr1,198124343,198124643,.,0,0,1,0,0
2459,chr1,198127570,198127870,.,0,1,1,1,1
2460,chr1,198128378,198128678,.,0,1,1,1,1
2461,chr1,198136642,198136942,.,0,1,0,0,1
2462,chr1,198237724,198238024,.,0,1,1,0,1
2463,chr1,198488767,198489067,.,0,1,0,0,0
2464,chr1,198526059,198526359,.,0,1,0,0,1
2465,chr1,198590213,198590513,.,0,1,0,0,0
2466,chr1,198603027,198603327,.,0,1,0,0,1
2467,chr1,198625796,198626096,.,0,1,1,0,1
2468,chr1,198633451,198633751,.,0,1,0,0,0
2469,chr1,198647614,198647914,.,0,1,0,0,0
2470,chr1,198648179,198648479,.,0,1,0,0,0
2471,chr1,198651136,198651436,.,0,1,1,0,1
2472,chr1,198744896,198745196,.,0,0,1,0,0
2473,chr1,198745807,198746107,.,0,0,0,0,1
2474,chr1,198845231,198845531,.,0,1,0,0,0
2475,chr1,198850288,198850588,.,0,1,0,0,0
2476,chr1,198884678,198884978,.,0,1,0,0,0
2477,chr1,198888784,198889084,.,0,1,0,0,0
2478,chr1,198889509,198889809,.,0,0,0,1,0
2479,chr1,198894778,198895078,.,0,1,0,0,0
2480,chr1,198899100,198899400,.,0,1,0,0,0
2481,chr1,198901519,198901819,.,0,1,0,0,0
2482,chr1,198904284,198904584,.,0,1,1,0,0
2483,chr1,199053588,199053888,.,0,1,0,0,0
2484,chr1,199120941,199121241,.,0,1,0,0,0
2485,chr1,199142506,199142806,.,0,1,0,0,0
2486,chr1,199711759,199712059,.,0,0,1,0,0
2487,chr1,199730990,199731290,.,0,1,0,0,0
2488,chr1,200076292,200076592,.,1,0,0,0,0
2489,chr1,200122505,200122805,.,0,1,0,0,0
2490,chr1,200341244,200341544,.,0,0,0,1,0
2491,chr1,200379718,200380018,.,0,1,1,1,0
2492,chr1,200596765,200597065,.,0,1,0,0,0
2493,chr1,200597364,200597664,.,0,1,0,0,0
2494,chr1,200611617,200611917,.,0,0,0,0,1
2495,chr1,200622260,200622560,.,0,1,1,1,1
2496,chr1,200715741,200716041,.,0,0,1,0,0
2497,chr1,200749920,200750220,.,0,1,0,0,0
2498,chr1,200783770,200784070,.,0,0,1,1,1
2499,chr1,200831485,200831785,.,0,1,0,1,0
2500,chr1,200839274,200839574,.,0,1,0,0,0
2501,chr1,200849410,200849710,.,0,1,0,0,0
2502,chr1,200857374,200857674,.,0,1,0,1,0
2503,chr1,200862734,200863034,.,1,0,0,1,0
2504,chr1,200865191,200865491,.,0,1,0,1,1
2505,chr1,200865711,200866011,.,0,1,1,1,0
2506,chr1,200986405,200986705,.,0,1,0,0,0
2507,chr1,200990207,200990507,.,0,1,1,0,0
2508,chr1,201084195,201084495,.,1,1,0,0,0
2509,chr1,201139762,201140062,.,0,0,1,1,1
2510,chr1,201235935,201236235,.,0,0,1,0,0
2511,chr1,201244437,201244737,.,0,0,1,0,0
2512,chr1,201246098,201246398,.,0,0,1,0,0
2513,chr1,201276962,201277262,.,0,0,1,0,0
2514,chr1,201277256,201277556,.,0,0,1,0,0
2515,chr1,201280678,201280978,.,0,0,1,0,0
2516,chr1,201295216,201295516,.,0,0,1,0,0
2517,chr1,201366344,201366644,.,1,0,0,0,0
2518,chr1,201426131,201426431,.,0,0,0,0,1
2519,chr1,201431020,201431320,.,0,0,1,0,0
2520,chr1,201445256,201445556,.,0,1,0,0,0
2521,chr1,201449562,201449862,.,0,1,1,0,1
2522,chr1,201463626,201463926,.,0,0,1,0,0
2523,chr1,201469703,201470003,.,0,1,0,0,0
2524,chr1,201472642,201472942,.,1,0,1,1,0
2525,chr1,201494369,201494669,.,0,1,0,0,0
2526,chr1,201500205,201500505,.,0,1,0,0,0
2527,chr1,201508896,201509196,.,0,0,1,0,0
2528,chr1,201515342,201515642,.,0,1,0,0,0
2529,chr1,201613487,201613787,.,0,1,1,0,0
2530,chr1,201618984,201619284,.,0,1,0,1,0
2531,chr1,201619440,201619740,.,0,1,1,0,1
2532,chr1,201682598,201682898,.,1,0,1,0,0
2533,chr1,201683848,201684148,.,1,0,1,0,0
2534,chr1,201717513,201717813,.,0,0,1,0,0
2535,chr1,201718025,201718325,.,0,0,0,0,1
2536,chr1,201768758,201769058,.,0,0,1,0,0
2537,chr1,201863988,201864288,.,0,0,0,0,1
2538,chr1,201904118,201904418,.,0,0,0,0,1
2539,chr1,201987795,201988095,.,1,0,1,0,0
2540,chr1,201992175,201992475,.,1,0,1,0,0
2541,chr1,202003394,202003694,.,0,0,1,0,0
2542,chr1,202003865,202004165,.,0,1,1,1,0
2543,chr1,202016199,202016499,.,1,0,0,0,0
2544,chr1,202027395,202027695,.,1,0,1,1,0
2545,chr1,202045266,202045566,.,0,0,0,1,1
2546,chr1,202054137,202054437,.,0,0,0,1,0
2547,chr1,202055103,202055403,.,0,0,0,1,0
2548,chr1,202074950,202075250,.,0,0,1,0,0
2549,chr1,202077606,202077906,.,0,0,1,0,0
2550,chr1,202131669,202131969,.,0,1,0,0,1
2551,chr1,202131991,202132291,.,0,1,0,0,1
2552,chr1,202217478,202217778,.,0,0,0,1,1
2553,chr1,202249321,202249621,.,0,0,1,0,0
2554,chr1,202737530,202737830,.,0,1,1,0,1
2555,chr1,202765162,202765462,.,0,0,0,1,1
2556,chr1,202781565,202781865,.,0,1,0,0,0
2557,chr1,202823221,202823521,.,0,0,0,1,0
2558,chr1,202872146,202872446,.,1,0,1,1,0
2559,chr1,203101009,203101309,.,0,0,0,0,1
2560,chr1,203247214,203247514,.,0,1,1,0,0
2561,chr1,203258790,203259090,.,0,1,0,1,0
2562,chr1,203259557,203259857,.,0,1,0,1,1
2563,chr1,203264954,203265254,.,0,0,0,0,1
2564,chr1,203290021,203290321,.,0,1,0,0,0
2565,chr1,203293275,203293575,.,0,1,0,0,0
2566,chr1,203294241,203294541,.,0,1,0,0,1
2567,chr1,203294915,203295215,.,0,1,0,0,0
2568,chr1,203296548,203296848,.,0,1,1,1,1
2569,chr1,203297067,203297367,.,0,1,1,0,0
2570,chr1,203398348,203398648,.,0,1,0,0,0
2571,chr1,203482108,203482408,.,1,0,1,1,0
2572,chr1,203489512,203489812,.,0,0,1,0,0
2573,chr1,203491098,203491398,.,0,0,1,0,1
2574,chr1,203506159,203506459,.,0,0,1,0,0
2575,chr1,203525101,203525401,.,0,1,0,0,0
2576,chr1,203525652,203525952,.,0,0,0,1,0
2577,chr1,203562023,203562323,.,0,0,1,0,1
2578,chr1,203598705,203599005,.,0,0,1,0,0
2579,chr1,203599155,203599455,.,0,1,0,0,0
2580,chr1,203619456,203619756,.,0,1,0,0,0
2581,chr1,203624887,203625187,.,0,0,1,0,0
2582,chr1,203643342,203643642,.,0,0,0,0,1
2583,chr1,203661754,203662054,.,0,0,0,0,1
2584,chr1,203723747,203724047,.,0,1,0,0,0
2585,chr1,203789284,203789584,.,0,0,1,0,1
2586,chr1,203794261,203794561,.,0,0,1,0,1
2587,chr1,203869854,203870154,.,0,0,1,0,0
2588,chr1,204044033,204044333,.,1,1,1,1,0
2589,chr1,204044540,204044840,.,0,0,1,0,0
2590,chr1,204049551,204049851,.,0,1,1,1,0
2591,chr1,204053718,204054018,.,0,1,1,1,0
2592,chr1,204073871,204074171,.,0,0,1,0,0
2593,chr1,204098810,204099110,.,0,0,1,0,0
2594,chr1,204238677,204238977,.,0,1,1,1,0
2595,chr1,204256038,204256338,.,0,0,1,0,0
2596,chr1,204289564,204289864,.,0,0,1,0,0
2597,chr1,204317918,204318218,.,0,1,1,0,0
2598,chr1,204332345,204332645,.,0,1,0,0,0
2599,chr1,204349571,204349871,.,0,0,1,0,0
2600,chr1,204358179,204358479,.,1,0,1,1,0
2601,chr1,204363411,204363711,.,0,1,1,1,1
2602,chr1,204386666,204386966,.,1,1,1,0,1
2603,chr1,204387455,204387755,.,0,0,1,0,0
2604,chr1,204388314,204388614,.,0,0,1,0,0
2605,chr1,204395201,204395501,.,0,0,1,0,0
2606,chr1,204422285,204422585,.,0,1,1,0,0
2607,chr1,204430733,204431033,.,0,1,1,0,0
2608,chr1,204434852,204435152,.,0,1,0,0,0
2609,chr1,204435140,204435440,.,0,1,0,0,0
2610,chr1,204449726,204450026,.,0,1,0,0,0
2611,chr1,204476673,204476973,.,0,0,1,1,0
2612,chr1,204531314,204531614,.,1,1,1,1,1
2613,chr1,204675692,204675992,.,0,1,0,0,1
2614,chr1,204684034,204684334,.,0,1,0,0,1
2615,chr1,204800373,204800673,.,0,0,1,0,0
2616,chr1,205090183,205090483,.,0,1,1,1,1
2617,chr1,205094077,205094377,.,0,1,0,0,0
2618,chr1,205173135,205173435,.,0,1,1,1,0
2619,chr1,205179759,205180059,.,0,1,1,1,0
2620,chr1,205199554,205199854,.,0,1,0,0,0
2621,chr1,205202213,205202513,.,0,1,0,0,0
2622,chr1,205227484,205227784,.,0,0,0,1,1
2623,chr1,205227914,205228214,.,0,0,0,1,0
2624,chr1,205253907,205254207,.,0,1,1,0,1
2625,chr1,205254848,205255148,.,0,1,0,0,0
2626,chr1,205257359,205257659,.,1,1,0,0,0
2627,chr1,205262795,205263095,.,0,0,0,1,0
2628,chr1,205263659,205263959,.,1,0,1,1,0
2629,chr1,205267695,205267995,.,0,0,1,1,0
2630,chr1,205270532,205270832,.,0,0,1,1,0
2631,chr1,205283059,205283359,.,0,0,1,0,0
2632,chr1,205288692,205288992,.,0,1,1,1,0
2633,chr1,205410251,205410551,.,0,1,1,1,1
2634,chr1,205415962,205416262,.,0,0,0,1,0
2635,chr1,205417948,205418248,.,0,0,0,1,0
2636,chr1,205426592,205426892,.,0,1,0,0,0
2637,chr1,205449859,205450159,.,0,1,0,0,0
2638,chr1,205474561,205474861,.,0,1,0,1,0
2639,chr1,205475138,205475438,.,0,1,1,1,0
2640,chr1,205512498,205512798,.,0,1,1,0,0
2641,chr1,205526595,205526895,.,0,0,0,0,1
2642,chr1,205638263,205638563,.,0,1,0,0,0
2643,chr1,205638828,205639128,.,1,1,0,0,0
2644,chr1,205640056,205640356,.,0,1,0,0,0
2645,chr1,205709827,205710127,.,1,1,1,0,0
2646,chr1,206273147,206273447,.,0,0,0,1,0
2647,chr1,206290302,206290602,.,0,1,0,0,0
2648,chr1,206291774,206292074,.,0,1,0,0,0
2649,chr1,206608234,206608534,.,0,0,0,1,0
2650,chr1,206640481,206640781,.,0,0,0,0,1
2651,chr1,206642795,206643095,.,0,1,1,0,0
2652,chr1,206645442,206645742,.,0,1,1,0,0
2653,chr1,206677395,206677695,.,0,1,0,0,0
2654,chr1,206688203,206688503,.,0,0,1,0,0
2655,chr1,206725317,206725617,.,0,0,0,0,1
2656,chr1,206736400,206736700,.,0,1,1,1,1
2657,chr1,206749038,206749338,.,0,0,0,0,1
2658,chr1,206751633,206751933,.,0,0,1,0,0
2659,chr1,206752050,206752350,.,0,1,0,0,1
2660,chr1,206755095,206755395,.,0,1,0,0,0
2661,chr1,206832449,206832749,.,0,1,0,0,0
2662,chr1,206859164,206859464,.,1,1,1,1,0
2663,chr1,206859853,206860153,.,0,1,1,1,0
2664,chr1,206861284,206861584,.,0,0,1,1,0
2665,chr1,206876968,206877268,.,0,1,0,0,0
2666,chr1,206879903,206880203,.,0,0,0,1,1
2667,chr1,206890671,206890971,.,0,1,0,0,1
2668,chr1,206892658,206892958,.,0,1,1,1,1
2669,chr1,206897155,206897455,.,0,1,1,0,0
2670,chr1,206910486,206910786,.,0,0,0,0,1
2671,chr1,206916108,206916408,.,0,0,1,0,0
2672,chr1,206939737,206940037,.,0,1,0,0,1
2673,chr1,206942233,206942533,.,0,1,0,0,0
2674,chr1,206947334,206947634,.,0,1,0,0,0
2675,chr1,206955860,206956160,.,0,1,0,0,0
2676,chr1,206959717,206960017,.,0,1,0,0,0
2677,chr1,206961236,206961536,.,0,1,0,0,0
2678,chr1,206963889,206964189,.,0,1,0,0,0
2679,chr1,206966600,206966900,.,0,1,0,0,0
2680,chr1,207063473,207063773,.,0,0,1,0,0
2681,chr1,207064102,207064402,.,0,0,1,0,0
2682,chr1,207064781,207065081,.,0,0,1,0,0
2683,chr1,207069130,207069430,.,0,0,1,0,0
2684,chr1,207079232,207079532,.,0,1,1,0,0
2685,chr1,207080317,207080617,.,0,1,0,0,0
2686,chr1,207098738,207099038,.,0,1,0,0,0
2687,chr1,207203355,207203655,.,0,0,0,0,1
2688,chr1,207265672,207265972,.,0,0,1,1,0
2689,chr1,207413283,207413583,.,1,0,1,1,0
2690,chr1,207414155,207414455,.,0,0,1,0,0
2691,chr1,207489952,207490252,.,0,0,1,0,0
2692,chr1,207509092,207509392,.,0,0,1,0,1
2693,chr1,207585536,207585836,.,0,1,1,0,1
2694,chr1,207589481,207589781,.,0,0,1,0,0
2695,chr1,207598010,207598310,.,0,1,0,0,0
2696,chr1,207606907,207607207,.,0,1,0,0,0
2697,chr1,207671479,207671779,.,0,1,0,0,0
2698,chr1,207821726,207822026,.,0,0,0,0,1
2699,chr1,207823364,207823664,.,0,0,0,0,1
2700,chr1,207921416,207921716,.,0,0,1,0,1
2701,chr1,207997423,207997723,.,0,1,0,1,1
2702,chr1,207997978,207998278,.,0,1,0,0,0
2703,chr1,207999237,207999537,.,0,1,0,0,0
2704,chr1,208021556,208021856,.,0,0,0,1,1
2705,chr1,208028466,208028766,.,0,0,1,0,1
2706,chr1,208029789,208030089,.,0,1,1,0,1
2707,chr1,208081451,208081751,.,0,0,0,0,1
2708,chr1,208136940,208137240,.,0,1,1,1,1
2709,chr1,208335390,208335690,.,0,0,0,1,0
2710,chr1,208357649,208357949,.,0,0,1,0,0
2711,chr1,208381094,208381394,.,0,0,1,1,0
2712,chr1,208387937,208388237,.,1,0,0,0,1
2713,chr1,208389080,208389380,.,0,0,1,1,0
2714,chr1,208412446,208412746,.,0,0,1,0,0
2715,chr1,208415608,208415908,.,0,0,1,0,0
2716,chr1,208418595,208418895,.,0,1,1,1,0
2717,chr1,209279680,209279980,.,0,1,0,0,0
2718,chr1,209542596,209542896,.,0,1,0,0,0
2719,chr1,209556863,209557163,.,0,1,0,0,0
2720,chr1,209570728,209571028,.,0,1,0,0,0
2721,chr1,209572008,209572308,.,1,1,1,0,1
2722,chr1,209577449,209577749,.,0,1,0,0,0
2723,chr1,209578515,209578815,.,0,1,1,0,0
2724,chr1,209579493,209579793,.,0,1,0,0,0
2725,chr1,209590070,209590370,.,0,0,1,0,0
2726,chr1,209597612,209597912,.,0,1,0,0,0
2727,chr1,209600704,209601004,.,0,1,0,0,0
2728,chr1,209601301,209601601,.,0,1,0,0,0
2729,chr1,209606641,209606941,.,0,1,0,0,0
2730,chr1,209798251,209798551,.,0,1,1,0,0
2731,chr1,209806700,209807000,.,0,0,1,0,0
2732,chr1,209820533,209820833,.,0,0,1,0,0
2733,chr1,209822555,209822855,.,0,0,1,0,0
2734,chr1,209827348,209827648,.,0,1,0,1,0
2735,chr1,209830563,209830863,.,0,1,0,0,0
2736,chr1,209833335,209833635,.,0,1,0,0,0
2737,chr1,209844146,209844446,.,0,0,1,0,0
2738,chr1,209915835,209916135,.,1,1,0,0,0
2739,chr1,209921128,209921428,.,0,1,0,0,0
2740,chr1,209930182,209930482,.,0,1,0,0,0
2741,chr1,209930812,209931112,.,0,1,0,0,0
2742,chr1,209934368,209934668,.,0,1,0,0,0
2743,chr1,209939186,209939486,.,0,1,0,0,0
2744,chr1,209942878,209943178,.,0,1,0,0,0
2745,chr1,209978604,209978904,.,0,1,0,1,0
2746,chr1,209989328,209989628,.,0,1,0,0,0
2747,chr1,210425979,210426279,.,0,1,1,0,0
2748,chr1,210567016,210567316,.,0,1,0,0,0
2749,chr1,210812105,210812405,.,0,0,0,1,0
2750,chr1,211022377,211022677,.,0,1,0,0,0
2751,chr1,211035276,211035576,.,1,0,1,1,1
2752,chr1,211500822,211501122,.,0,1,1,0,0
2753,chr1,211590243,211590543,.,0,0,1,1,1
2754,chr1,211688559,211688859,.,1,1,1,1,0
2755,chr1,211753295,211753595,.,0,0,1,0,0
2756,chr1,211754911,211755211,.,0,0,1,0,0
2757,chr1,211780246,211780546,.,0,1,0,1,1
2758,chr1,211786648,211786948,.,0,0,1,0,1
2759,chr1,211823622,211823922,.,0,0,1,0,0
2760,chr1,211837756,211838056,.,0,1,1,0,1
2761,chr1,211841387,211841687,.,0,1,0,0,0
2762,chr1,211950017,211950317,.,1,1,1,1,1
2763,chr1,211976707,211977007,.,0,1,0,1,1
2764,chr1,211988561,211988861,.,1,1,1,0,1
2765,chr1,211998292,211998592,.,1,1,0,1,0
2766,chr1,212102407,212102707,.,0,0,1,1,1
2767,chr1,212112096,212112396,.,0,1,0,0,0
2768,chr1,212113228,212113528,.,1,1,1,1,1
2769,chr1,212182667,212182967,.,0,1,0,0,1
2770,chr1,212256964,212257264,.,0,1,1,1,1
2771,chr1,212261864,212262164,.,0,0,1,0,0
2772,chr1,212291540,212291840,.,0,0,1,1,1
2773,chr1,212311882,212312182,.,0,0,1,0,1
2774,chr1,212314980,212315280,.,0,0,0,0,1
2775,chr1,212429464,212429764,.,0,0,0,1,0
2776,chr1,212458016,212458316,.,0,1,1,1,1
2777,chr1,212484862,212485162,.,0,1,1,0,0
2778,chr1,212513374,212513674,.,0,1,1,1,1
2779,chr1,212576303,212576603,.,0,1,0,0,0
2780,chr1,212655273,212655573,.,1,0,0,0,0
2781,chr1,212659237,212659537,.,0,1,0,0,0
2782,chr1,212661974,212662274,.,1,0,1,0,0
2783,chr1,212731949,212732249,.,1,1,1,1,1
2784,chr1,212769625,212769925,.,0,1,1,0,0
2785,chr1,212780880,212781180,.,0,1,0,0,0
2786,chr1,212808980,212809280,.,1,0,0,0,0
2787,chr1,212840660,212840960,.,0,0,0,0,1
2788,chr1,212855607,212855907,.,1,1,0,0,0
2789,chr1,212856142,212856442,.,0,1,0,0,0
2790,chr1,212862802,212863102,.,0,1,0,0,0
2791,chr1,212865006,212865306,.,0,1,0,0,1
2792,chr1,212923624,212923924,.,0,1,0,0,1
2793,chr1,212926009,212926309,.,1,1,0,1,0
2794,chr1,213088849,213089149,.,1,0,0,0,0
2795,chr1,213101993,213102293,.,0,1,0,0,0
2796,chr1,213128508,213128808,.,0,1,0,0,0
2797,chr1,213151049,213151349,.,0,1,0,0,0
2798,chr1,213152726,213153026,.,0,1,0,0,1
2799,chr1,213160366,213160666,.,0,1,0,0,0
2800,chr1,213443222,213443522,.,0,1,0,0,0
2801,chr1,213545509,213545809,.,0,0,0,1,0
2802,chr1,214162800,214163100,.,0,0,0,1,0
2803,chr1,214163461,214163761,.,0,0,0,1,0
2804,chr1,214511966,214512266,.,0,1,1,0,0
2805,chr1,214601182,214601482,.,0,1,0,0,0
2806,chr1,214612805,214613105,.,0,1,0,1,0
2807,chr1,214614028,214614328,.,0,1,0,0,0
2808,chr1,214614507,214614807,.,0,0,1,0,0
2809,chr1,214619321,214619621,.,0,1,0,0,0
2810,chr1,214620224,214620524,.,0,0,1,1,0
2811,chr1,214648764,214649064,.,0,1,0,0,0
2812,chr1,214712678,214712978,.,0,1,0,1,0
2813,chr1,214926175,214926475,.,0,0,0,0,1
2814,chr1,215164002,215164302,.,0,0,0,0,1
2815,chr1,215691066,215691366,.,0,0,1,0,0
2816,chr1,215741600,215741900,.,0,1,1,1,1
2817,chr1,215838620,215838920,.,0,1,0,0,0
2818,chr1,216286476,216286776,.,0,1,0,0,0
2819,chr1,216773994,216774294,.,1,0,1,0,1
2820,chr1,217105871,217106171,.,0,0,0,0,1
2821,chr1,217247065,217247365,.,0,1,0,0,0
2822,chr1,218375585,218375885,.,0,0,1,1,0
2823,chr1,218523774,218524074,.,0,1,0,0,1
2824,chr1,218546635,218546935,.,1,0,0,0,0
2825,chr1,218553797,218554097,.,1,0,0,1,0
2826,chr1,218654120,218654420,.,0,0,1,0,0
2827,chr1,218758857,218759157,.,0,0,1,1,0
2828,chr1,218847946,218848246,.,0,0,0,0,1
2829,chr1,219224394,219224694,.,0,1,0,0,0
2830,chr1,219262383,219262683,.,0,1,1,0,1
2831,chr1,219263983,219264283,.,0,1,0,0,1
2832,chr1,219264611,219264911,.,0,0,0,0,1
2833,chr1,219321114,219321414,.,0,0,0,0,1
2834,chr1,219433079,219433379,.,0,1,0,0,0
2835,chr1,219497254,219497554,.,0,0,0,1,0
2836,chr1,219498421,219498721,.,1,0,0,0,0
2837,chr1,219955711,219956011,.,0,0,1,0,0
2838,chr1,220093110,220093410,.,0,0,0,1,0
2839,chr1,220189664,220189964,.,0,1,1,1,1
2840,chr1,220359582,220359882,.,0,0,0,1,0
2841,chr1,220393258,220393558,.,0,1,0,0,0
2842,chr1,220393953,220394253,.,0,1,1,0,0
2843,chr1,220399700,220400000,.,0,1,1,1,0
2844,chr1,220427075,220427375,.,1,1,1,1,1
2845,chr1,220443375,220443675,.,0,1,0,1,0
2846,chr1,220510680,220510980,.,0,1,0,0,0
2847,chr1,220671626,220671926,.,0,0,1,1,0
2848,chr1,220868681,220868981,.,0,1,0,1,0
2849,chr1,221048598,221048898,.,0,0,1,0,0
2850,chr1,221135427,221135727,.,0,1,0,1,0
2851,chr1,221209154,221209454,.,0,0,1,0,1
2852,chr1,221219687,221219987,.,0,1,0,0,0
2853,chr1,221273917,221274217,.,0,0,0,1,0
2854,chr1,221340931,221341231,.,0,0,0,1,0
2855,chr1,221482428,221482728,.,0,0,1,0,0
2856,chr1,221567517,221567817,.,0,0,1,0,0
2857,chr1,221612758,221613058,.,0,0,1,0,0
2858,chr1,221613424,221613724,.,0,0,1,0,0
2859,chr1,221613998,221614298,.,0,0,1,0,0
