chromosome,start,end,strand,A549,CACO2,GM12878,H1,H9,HEK293,HELAS3,HEPG2,HL60,JURKAT,K562,MCF7,PC3
chr11,38210381,38210681,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,39183282,39183582,.,0,0,0,1,0,0,0,0,0,0,1,0,0
chr11,40223662,40223962,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,40302582,40302882,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,40756390,40756690,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,40869127,40869427,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,41450449,41450749,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,42725822,42726122,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,43167305,43167605,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,43360224,43360524,.,0,1,1,1,0,1,0,0,1,1,0,1,1
chr11,43473786,43474086,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr11,43569546,43569846,.,0,0,0,1,1,0,1,0,0,0,0,0,0
chr11,43579114,43579414,.,0,0,0,1,0,1,0,0,0,0,0,0,0
chr11,43597110,43597410,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr11,43757470,43757770,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,43760593,43760893,.,0,1,0,0,1,0,0,0,0,0,0,0,0
chr11,43773346,43773646,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,43779214,43779514,.,0,0,1,0,1,1,0,1,0,1,0,0,1
chr11,43955339,43955639,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,44032366,44032666,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,44123351,44123651,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,44221700,44222000,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr11,44239916,44240216,.,1,0,1,0,0,0,1,1,1,0,1,0,0
chr11,44306041,44306341,.,0,0,0,0,1,0,0,0,0,0,0,0,1
chr11,44327004,44327304,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,44359124,44359424,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,44547484,44547784,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr11,44581165,44581465,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,44590490,44590790,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,44592145,44592445,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,44596304,44596604,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,44596782,44597082,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr11,44613275,44613575,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,44613726,44614026,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,44614160,44614460,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,44633439,44633739,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,44749285,44749585,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,44882781,44883081,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,44883836,44884136,.,0,1,1,1,1,0,0,0,0,0,1,1,0
chr11,44884881,44885181,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,44942006,44942306,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,44963189,44963489,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,44987566,44987866,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,45000568,45000868,.,0,0,0,0,0,1,0,0,0,0,0,1,1
chr11,45029624,45029924,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,45067518,45067818,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr11,45101810,45102110,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,45107651,45107951,.,0,0,0,0,1,0,0,0,0,1,0,0,0
chr11,45110922,45111222,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,45122092,45122392,.,0,0,0,0,0,1,0,0,0,0,0,0,1
chr11,45202131,45202431,.,1,1,0,1,1,1,1,1,0,0,0,0,1
chr11,45255017,45255317,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,45396191,45396491,.,0,0,0,1,0,0,0,0,0,1,0,0,0
chr11,45407370,45407670,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,45680219,45680519,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,45864764,45865064,.,0,0,1,1,0,0,0,1,0,0,0,1,1
chr11,46004560,46004860,.,1,0,0,1,1,0,0,0,0,0,0,1,0
chr11,46015279,46015579,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,46022991,46023291,.,0,0,0,1,1,0,1,0,0,0,0,0,0
chr11,46058901,46059201,.,0,0,1,0,0,0,1,1,0,0,1,0,0
chr11,46077146,46077446,.,0,0,0,1,0,0,1,0,0,0,1,0,0
chr11,46085432,46085732,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr11,46090880,46091180,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr11,46094639,46094939,.,0,1,0,1,0,1,0,0,0,1,0,0,1
chr11,46135318,46135618,.,0,0,1,0,0,0,1,1,0,0,0,0,1
chr11,46143641,46143941,.,0,0,1,1,1,1,1,1,0,0,1,0,0
chr11,46258817,46259117,.,1,0,0,1,1,1,1,0,1,0,1,1,1
chr11,46264812,46265112,.,0,1,1,1,1,1,1,1,1,0,1,1,1
chr11,46270167,46270467,.,0,0,0,1,1,0,1,0,0,0,1,0,0
chr11,46275748,46276048,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,46312152,46312452,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,46357422,46357722,.,0,0,1,0,0,0,0,0,1,1,0,0,0
chr11,46378971,46379271,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,46385182,46385482,.,0,0,1,0,0,0,1,0,0,0,0,0,1
chr11,46411187,46411487,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,46412674,46412974,.,0,0,0,1,0,0,1,0,0,0,0,0,0
chr11,46444644,46444944,.,0,0,0,0,1,0,1,0,0,0,0,0,0
chr11,46465711,46466011,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,46497116,46497416,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,46534565,46534865,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,46538708,46539008,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,46619160,46619460,.,1,1,1,0,0,1,1,1,0,0,0,1,1
chr11,46706584,46706884,.,0,0,1,0,0,0,0,0,0,0,0,1,1
chr11,46753154,46753454,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr11,46938700,46939000,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr11,46963773,46964073,.,0,0,0,0,1,0,1,0,0,0,0,0,0
chr11,47100308,47100608,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,47108054,47108354,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr11,47125851,47126151,.,0,1,1,1,1,0,0,0,0,0,0,0,0
chr11,47168934,47169234,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,47173228,47173528,.,0,0,1,0,1,0,1,0,0,1,0,1,0
chr11,47208554,47208854,.,0,1,0,1,1,0,1,1,0,1,1,0,0
chr11,47215686,47215986,.,0,0,0,0,1,0,1,0,0,0,0,0,1
chr11,47226115,47226415,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr11,47252739,47253039,.,0,1,0,0,0,0,1,0,0,0,0,0,0
chr11,47275980,47276280,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr11,47395989,47396289,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,47410673,47410973,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,47411314,47411614,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,47412742,47413042,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr11,47413637,47413937,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr11,47414576,47414876,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,47415354,47415654,.,0,0,1,0,0,0,1,0,1,0,1,0,0
chr11,47421781,47422081,.,1,1,1,1,1,1,1,0,0,0,1,0,0
chr11,47422338,47422638,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr11,47531691,47531991,.,0,0,1,0,1,1,0,0,0,0,0,0,1
chr11,47573644,47573944,.,1,1,1,1,1,0,1,1,1,1,1,0,0
chr11,47787249,47787549,.,0,0,1,1,1,0,1,0,0,0,0,1,1
chr11,47789874,47790174,.,1,0,1,1,1,1,1,1,0,0,0,1,0
chr11,47798984,47799284,.,0,0,1,0,0,0,1,0,1,0,0,0,0
chr11,47844715,47845015,.,0,1,1,1,0,0,0,1,0,0,0,0,1
chr11,47867633,47867933,.,0,0,1,0,1,0,1,0,0,0,0,0,0
chr11,47871948,47872248,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr11,47891208,47891508,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,47937893,47938193,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,47939594,47939894,.,0,0,1,0,1,1,1,0,0,0,1,0,0
chr11,47965393,47965693,.,0,0,0,1,1,0,1,0,0,0,1,0,0
chr11,47968575,47968875,.,0,0,0,0,0,0,1,0,0,1,1,0,0
chr11,48004312,48004612,.,1,0,0,0,0,1,0,0,1,0,0,1,1
chr11,48009323,48009623,.,0,0,0,0,0,1,0,0,1,0,0,0,0
chr11,48028140,48028440,.,1,0,0,0,0,0,1,0,0,0,0,0,1
chr11,48028647,48028947,.,1,0,0,0,0,0,0,1,0,0,0,0,0
chr11,48029239,48029539,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,48030440,48030740,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,48035034,48035334,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr11,48040163,48040463,.,1,0,0,1,1,0,0,0,0,0,0,0,0
chr11,48041654,48041954,.,0,0,0,0,0,0,1,0,1,0,0,0,0
chr11,48053258,48053558,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr11,48063801,48064101,.,0,0,0,1,0,0,0,0,0,0,1,0,0
chr11,48069311,48069611,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,48077329,48077629,.,0,0,0,0,0,0,0,0,1,0,1,0,1
chr11,48102847,48103147,.,1,0,0,0,1,0,0,0,0,0,0,0,1
chr11,48163270,48163570,.,0,0,1,0,1,0,1,0,0,0,0,0,1
chr11,48193495,48193795,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,49873446,49873746,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,56038095,56038395,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,56677611,56677911,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr11,56980875,56981175,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,57008272,57008572,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,57044620,57044920,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,57045657,57045957,.,0,1,0,0,0,0,1,0,0,0,0,0,0
chr11,57083104,57083404,.,0,0,0,1,1,0,0,0,1,0,0,0,0
chr11,57104028,57104328,.,0,0,0,0,0,0,0,1,0,1,0,0,0
chr11,57173839,57174139,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr11,57200230,57200530,.,0,0,1,0,0,0,0,0,1,0,1,0,0
chr11,57224836,57225136,.,0,0,0,0,1,0,0,1,0,0,0,0,1
chr11,57243042,57243342,.,0,0,1,0,1,1,1,0,1,0,1,0,0
chr11,57269539,57269839,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,57324493,57324793,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,57333679,57333979,.,0,0,1,0,0,0,0,1,0,1,0,0,0
chr11,57406849,57407149,.,0,0,0,1,1,0,0,0,0,0,1,0,0
chr11,57542941,57543241,.,0,0,1,0,1,1,0,1,0,0,0,0,1
chr11,57546221,57546521,.,1,1,1,1,1,0,1,1,0,0,0,1,1
chr11,57559709,57560009,.,0,1,1,0,1,0,0,0,0,0,0,0,0
chr11,57801284,57801584,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,58292846,58293146,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,58319657,58319957,.,1,0,1,1,0,0,0,0,0,1,0,0,0
chr11,58341069,58341369,.,1,0,1,0,0,0,1,1,0,0,0,0,1
chr11,58399563,58399863,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,58544428,58544728,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,58942480,58942780,.,0,0,1,0,0,0,0,1,0,0,0,0,0
chr11,58942773,58943073,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,58946788,58947088,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,58965421,58965721,.,0,0,0,0,1,0,0,1,0,0,0,0,1
chr11,58967573,58967873,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,58984227,58984527,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr11,58986414,58986714,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,58990091,58990391,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,59040282,59040582,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,59315276,59315576,.,0,1,0,1,0,0,0,0,0,0,1,0,0
chr11,59323770,59324070,.,0,0,1,0,1,0,1,1,0,0,1,0,0
chr11,59331779,59332079,.,1,0,0,1,1,1,0,1,0,0,1,0,0
chr11,59524413,59524713,.,0,0,0,0,1,0,0,1,0,0,1,0,0
chr11,59537570,59537870,.,0,0,0,1,0,0,1,1,1,1,1,0,0
chr11,59539139,59539439,.,0,0,0,0,0,0,0,0,1,0,0,1,1
chr11,59582845,59583145,.,1,0,1,1,0,0,0,0,0,1,1,0,0
chr11,59651617,59651917,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,59735594,59735894,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,59893688,59893988,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,59894850,59895150,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,59941192,59941492,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,59963532,59963832,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,60104283,60104583,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,60131584,60131884,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,60134538,60134838,.,0,0,1,0,0,1,0,0,0,0,0,0,0
chr11,60376438,60376738,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,60499528,60499828,.,0,0,0,0,1,0,0,0,0,0,0,0,1
chr11,60532474,60532774,.,0,0,1,1,0,1,0,0,0,0,0,0,0
chr11,60677768,60678068,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,60678648,60678948,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,60679784,60680084,.,0,0,0,0,0,0,0,0,0,1,1,0,0
chr11,60683050,60683350,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr11,60740865,60741165,.,0,0,0,1,0,0,0,1,0,0,0,0,0
chr11,60741555,60741855,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,60753686,60753986,.,0,0,0,0,1,0,0,0,0,0,1,1,1
chr11,60789196,60789496,.,0,0,1,1,1,0,0,0,0,0,0,0,0
chr11,60809768,60810068,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr11,60843279,60843579,.,0,1,0,0,0,0,0,0,0,0,0,0,0
chr11,60858892,60859192,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,60870756,60871056,.,0,0,0,0,0,1,0,0,0,0,0,0,0
chr11,60871174,60871474,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,60877659,60877959,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr11,60888278,60888578,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,60906907,60907207,.,0,0,0,0,0,0,0,0,0,0,1,1,0
chr11,60926076,60926376,.,0,1,1,0,0,0,0,0,0,0,0,0,0
chr11,60929708,60930008,.,0,0,1,1,0,1,1,1,1,0,0,0,0
chr11,60930029,60930329,.,0,0,1,0,1,0,0,0,1,0,0,0,0
chr11,60931717,60932017,.,0,0,1,0,0,0,0,0,0,0,1,0,0
chr11,60932538,60932838,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,60934841,60935141,.,0,0,1,0,1,0,0,0,1,0,1,0,0
chr11,61065298,61065598,.,0,1,1,0,1,0,0,1,0,0,0,0,1
chr11,61074999,61075299,.,0,0,1,0,1,0,1,1,0,0,0,0,0
chr11,61146201,61146501,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,61266327,61266627,.,0,0,1,0,0,0,1,1,0,1,1,0,0
chr11,61318211,61318511,.,0,0,0,0,1,0,0,1,0,0,0,1,0
chr11,61319173,61319473,.,0,0,0,0,0,0,1,0,0,0,0,0,1
chr11,61394213,61394513,.,0,0,0,0,1,0,0,1,0,0,0,0,1
chr11,61434599,61434899,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr11,61456346,61456646,.,0,0,0,0,1,0,1,0,0,0,0,0,0
chr11,61463463,61463763,.,0,0,1,0,1,0,1,0,0,1,0,0,0
chr11,61467766,61468066,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,61523878,61524178,.,1,0,1,0,0,1,1,1,0,0,0,0,1
chr11,61565206,61565506,.,0,0,1,0,1,0,1,1,0,0,0,0,0
chr11,61600930,61601230,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr11,61602151,61602451,.,0,0,1,1,0,1,0,1,1,1,1,0,0
chr11,61627924,61628224,.,0,0,1,0,0,0,1,1,0,0,1,0,0
chr11,61637316,61637616,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,61690029,61690329,.,0,0,0,1,0,0,0,0,0,0,1,1,0
chr11,61690731,61691031,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr11,61739105,61739405,.,0,1,1,1,1,0,1,1,0,0,1,1,1
chr11,61740102,61740402,.,0,0,1,0,0,0,1,1,0,0,0,0,1
chr11,61742653,61742953,.,0,0,0,1,0,0,1,1,0,0,0,0,0
chr11,61743702,61744002,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,61746197,61746497,.,0,0,0,0,1,0,1,0,0,0,0,0,0
chr11,61762419,61762719,.,0,0,0,1,0,0,0,0,0,0,0,0,1
chr11,61764419,61764719,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,61780421,61780721,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr11,61781065,61781365,.,1,0,0,0,0,0,1,0,0,0,0,1,1
chr11,61786619,61786919,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,61793118,61793418,.,1,0,0,0,0,0,1,0,1,0,0,0,0
chr11,61801087,61801387,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,61872585,61872885,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,61879974,61880274,.,0,0,1,0,1,1,1,1,0,0,0,0,1
chr11,62143488,62143788,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,62164136,62164436,.,0,0,0,0,1,0,0,0,0,0,1,0,0
chr11,62169746,62170046,.,0,0,0,0,0,0,0,0,1,0,1,0,0
chr11,62202260,62202560,.,1,0,0,0,0,0,0,0,0,0,0,0,0
chr11,62211793,62212093,.,0,0,1,1,0,0,0,0,0,0,0,0,0
chr11,62226617,62226917,.,0,1,0,0,0,0,0,1,0,0,1,0,0
chr11,62248235,62248535,.,1,1,0,1,0,0,0,1,0,0,0,0,1
chr11,62264886,62265186,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,62266982,62267282,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,62267762,62268062,.,0,0,1,0,0,0,0,1,0,0,1,0,0
chr11,62272825,62273125,.,1,0,0,1,1,0,1,0,0,0,0,0,0
chr11,62306744,62307044,.,1,0,1,0,1,0,0,0,0,0,0,0,0
chr11,62308529,62308829,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr11,62310660,62310960,.,0,0,1,0,0,0,1,0,0,0,0,0,1
chr11,62311471,62311771,.,0,0,1,0,0,0,1,0,0,0,0,0,0
chr11,62312067,62312367,.,0,0,1,0,0,0,1,0,0,0,0,0,1
chr11,62319247,62319547,.,0,1,1,1,1,0,0,1,0,0,0,0,0
chr11,62320117,62320417,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,62320961,62321261,.,0,1,0,1,0,1,1,1,1,0,0,0,1
chr11,62321434,62321734,.,0,0,0,0,0,0,1,1,0,0,0,0,1
chr11,62324331,62324631,.,0,0,1,0,0,0,0,0,0,1,0,0,0
chr11,62413083,62413383,.,0,1,0,1,1,0,1,1,0,0,1,0,1
chr11,62441888,62442188,.,0,0,1,1,0,0,1,0,1,0,1,1,0
chr11,62586710,62587010,.,0,0,0,0,1,0,0,1,0,0,1,1,1
chr11,62587595,62587895,.,0,0,1,0,0,1,0,0,0,1,1,1,1
chr11,62588105,62588405,.,0,0,1,1,0,0,1,0,0,1,0,0,0
chr11,62624070,62624370,.,0,0,1,1,1,0,1,0,0,1,1,0,1
chr11,62625207,62625507,.,0,0,1,1,1,1,1,1,1,0,1,1,1
chr11,62690170,62690470,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr11,62718276,62718576,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,63011052,63011352,.,0,0,0,0,1,0,0,1,0,0,1,0,0
chr11,63269790,63270090,.,0,0,0,0,0,0,0,0,1,0,0,0,0
chr11,63288207,63288507,.,0,0,1,0,1,0,0,0,0,0,0,0,0
chr11,63298899,63299199,.,0,1,1,1,1,0,1,0,0,1,1,0,0
chr11,63302639,63302939,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,63318984,63319284,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,63319484,63319784,.,0,0,0,0,0,0,0,0,0,1,0,0,0
chr11,63321336,63321636,.,0,0,1,0,0,0,1,0,0,1,0,1,1
chr11,63328296,63328596,.,0,0,0,0,0,1,1,0,0,0,0,0,1
chr11,63334650,63334950,.,0,0,1,1,1,0,0,0,1,0,0,0,1
chr11,63337775,63338075,.,0,1,0,1,1,0,0,0,1,0,0,1,1
chr11,63366727,63367027,.,0,0,0,0,1,0,1,0,0,0,0,0,0
chr11,63370688,63370988,.,0,0,0,1,1,0,0,0,0,0,0,0,0
chr11,63377060,63377360,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,63377704,63378004,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,63496263,63496563,.,0,1,0,0,0,0,0,1,1,0,0,0,1
chr11,63605275,63605575,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,63639620,63639920,.,0,0,1,0,0,0,1,0,0,0,1,0,1
chr11,63685518,63685818,.,0,0,0,1,1,0,1,1,0,0,1,0,0
chr11,63686788,63687088,.,0,0,1,1,1,0,0,1,0,0,1,0,0
chr11,63687613,63687913,.,0,0,0,1,1,0,0,1,0,0,0,0,0
chr11,63705570,63705870,.,0,0,1,1,1,0,1,1,1,0,0,0,0
chr11,63712522,63712822,.,0,0,0,0,1,0,0,1,0,0,0,0,0
chr11,63744309,63744609,.,0,1,1,0,1,0,1,1,1,0,1,0,0
chr11,63775177,63775477,.,1,0,0,0,1,0,1,1,0,0,1,0,1
chr11,63776954,63777254,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,63795942,63796242,.,0,0,1,0,1,0,1,0,0,0,0,0,0
chr11,63822655,63822955,.,0,0,0,0,0,0,1,0,0,0,1,0,1
chr11,63837736,63838036,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,63846718,63847018,.,0,0,0,0,0,1,1,1,0,0,1,1,1
chr11,63858551,63858851,.,1,0,1,0,1,0,1,1,0,1,1,0,1
chr11,63949052,63949352,.,1,1,1,0,1,1,1,1,0,0,1,1,0
chr11,63954627,63954927,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,64102618,64102918,.,0,1,1,0,0,0,1,0,0,0,0,0,0
chr11,64125407,64125707,.,0,0,0,1,0,0,1,1,0,0,1,0,1
chr11,64140399,64140699,.,0,1,0,0,1,1,1,1,0,0,1,0,0
chr11,64204983,64205283,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,64215652,64215952,.,0,0,1,0,0,0,0,0,1,0,0,0,0
chr11,64238143,64238443,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,64267219,64267519,.,0,0,0,0,0,0,0,0,1,1,0,0,0
chr11,64320889,64321189,.,0,0,0,0,0,0,0,1,0,0,0,0,0
chr11,64363677,64363977,.,0,0,0,0,1,0,0,0,0,1,0,0,0
chr11,64396515,64396815,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,64416688,64416988,.,0,0,0,1,0,0,0,0,0,0,0,0,0
chr11,64427330,64427630,.,0,0,0,0,0,0,1,0,0,0,1,0,0
chr11,64455856,64456156,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,64478711,64479011,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,64626076,64626376,.,0,0,0,0,0,0,1,0,0,1,0,0,0
chr11,64629159,64629459,.,0,0,0,0,0,0,0,1,1,1,0,0,1
chr11,64632208,64632508,.,0,1,1,0,0,0,0,0,0,0,0,0,0
chr11,64633139,64633439,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,64636677,64636977,.,0,0,1,0,0,0,0,0,0,0,0,0,1
chr11,64637929,64638229,.,0,0,0,0,0,0,0,0,0,0,1,0,0
chr11,64653054,64653354,.,0,1,0,0,0,0,0,0,0,0,1,0,0
chr11,64916584,64916884,.,0,0,0,0,1,0,0,0,0,0,0,0,0
chr11,64987449,64987749,.,0,0,0,0,0,0,0,0,0,0,1,0,1
chr11,65058237,65058537,.,0,0,1,0,0,0,1,0,0,0,1,0,0
chr11,65059067,65059367,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,65059712,65060012,.,1,0,0,0,0,0,1,1,0,0,0,0,0
chr11,65069328,65069628,.,0,1,0,0,0,0,0,1,0,0,0,0,0
chr11,65075824,65076124,.,0,0,0,1,0,0,1,0,0,0,0,0,1
chr11,65076603,65076903,.,0,1,1,0,1,0,0,0,1,0,0,0,0
chr11,65083512,65083812,.,0,0,0,1,0,0,1,0,0,0,0,0,1
chr11,65121301,65121601,.,0,0,1,1,0,0,1,0,0,0,0,0,0
chr11,65151914,65152214,.,0,0,0,0,0,0,1,0,0,0,0,0,0
chr11,65152656,65152956,.,0,0,0,0,0,0,0,0,0,0,0,0,1
chr11,65184991,65185291,.,0,0,1,0,0,0,0,0,0,0,0,0,0
chr11,65186187,65186487,.,1,1,1,1,1,0,1,1,1,1,1,1,1
chr11,65187597,65187897,.,1,1,1,1,1,1,1,1,1,0,1,1,1
chr11,65234873,65235173,.,0,0,0,0,0,0,0,0,0,0,0,1,0
chr11,65238856,65239156,.,0,0,1,0,0,0,1,1,0,0,1,0,0
chr11,65239560,65239860,.,0,1,1,0,1,0,1,1,0,0,1,1,1
chr11,65244820,65245120,.,1,1,1,1,1,1,1,1,1,1,1,1,1
chr11,65246231,65246531,.,0,0,0,1,1,0,1,0,0,0,1,0,0
chr11,65248943,65249243,.,0,0,0,0,0,0,1,1,0,1,0,1,0
