chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr12,132263545,132266545,.,0,0,0,1,1
chr12,132291994,132294994,.,0,1,0,0,0
chr12,132313614,132316614,.,1,0,1,0,0
chr12,132344088,132347088,.,1,1,1,1,0
chr12,132347681,132350681,.,0,0,1,1,0
chr12,132355393,132358393,.,0,1,1,0,0
chr12,132366734,132369734,.,0,0,1,0,0
chr12,132557324,132560324,.,0,1,0,1,1
chr12,132645854,132648854,.,1,0,0,0,0
chr12,132859793,132862793,.,0,0,1,0,0
chr12,132902559,132905559,.,0,0,1,1,0
chr12,132902976,132905976,.,0,0,1,0,0
chr12,132968676,132971676,.,1,0,1,0,1
chr12,132969286,132972286,.,0,0,1,0,0
chr12,133021169,133024169,.,1,0,0,0,1
chr12,133028829,133031829,.,0,0,1,0,0
chr12,133063788,133066788,.,0,0,0,0,1
chr12,133066621,133069621,.,0,1,0,0,0
chr12,133067859,133070859,.,0,1,1,0,0
chr12,133080408,133083408,.,0,1,0,0,0
chr12,133177718,133180718,.,0,0,0,1,0
chr12,133526518,133529518,.,0,1,0,1,1
chr12,133601203,133604203,.,0,0,1,0,0
chr12,133687066,133690066,.,0,0,1,1,0
chr12,133699831,133702831,.,0,0,1,0,0
chr13,20136409,20139409,.,0,0,1,1,0
chr13,20270042,20273042,.,0,0,0,1,1
chr13,20544732,20547732,.,0,0,1,0,1
chr13,20554182,20557182,.,0,0,1,1,0
chr13,20622591,20625591,.,0,1,0,1,1
chr13,20642886,20645886,.,1,1,1,1,1
chr13,20691567,20694567,.,0,0,0,0,1
chr13,20691983,20694983,.,0,0,0,0,1
chr13,20693405,20696405,.,0,0,0,1,0
chr13,20700457,20703457,.,0,1,0,1,0
chr13,20709853,20712853,.,0,1,0,0,0
chr13,20734312,20737312,.,0,1,0,0,0
chr13,20743684,20746684,.,0,0,1,0,0
chr13,20747907,20750907,.,0,0,1,0,0
chr13,20985024,20988024,.,0,0,0,1,1
chr13,21048671,21051671,.,0,1,0,0,0
chr13,21101363,21104363,.,0,1,0,0,0
chr13,21126112,21129112,.,0,0,0,1,0
chr13,21240083,21243083,.,0,1,0,1,0
chr13,21397497,21400497,.,0,0,0,1,1
chr13,21398878,21401878,.,0,1,1,1,0
chr13,21404452,21407452,.,0,0,1,0,0
chr13,21606023,21609023,.,1,1,1,1,1
chr13,21631139,21634139,.,0,0,1,0,0
chr13,21648230,21651230,.,0,1,0,0,0
chr13,21747539,21750539,.,0,1,1,1,1
chr13,21892142,21895142,.,0,1,0,0,0
chr13,21999072,22002072,.,0,1,1,0,0
chr13,22105878,22108878,.,0,1,0,1,0
chr13,22110011,22113011,.,1,0,0,1,1
chr13,22134177,22137177,.,0,1,1,1,0
chr13,22241957,22244957,.,0,1,0,0,0
chr13,22248529,22251529,.,0,1,0,0,0
chr13,22582360,22585360,.,0,1,1,0,1
chr13,22634172,22637172,.,0,1,0,0,0
chr13,22634911,22637911,.,0,1,0,0,0
chr13,22687462,22690462,.,0,1,0,0,0
chr13,23457274,23460274,.,0,1,0,0,0
chr13,23469909,23472909,.,0,0,1,0,0
chr13,23484310,23487310,.,0,1,0,0,0
chr13,23499077,23502077,.,0,0,0,0,1
chr13,23538037,23541037,.,0,1,0,0,0
chr13,23972151,23975151,.,0,0,0,1,0
chr13,24130233,24133233,.,0,0,0,1,0
chr13,24131836,24134836,.,0,1,1,1,0
chr13,24146788,24149788,.,0,0,0,1,0
chr13,24287691,24290691,.,0,0,1,1,1
chr13,24288623,24291623,.,0,0,0,1,1
chr13,24364354,24367354,.,0,1,0,0,1
chr13,24421575,24424575,.,0,1,0,0,0
chr13,24526954,24529954,.,0,1,0,1,1
chr13,24611817,24614817,.,0,1,0,0,0
chr13,24695763,24698763,.,0,0,1,1,1
chr13,24721536,24724536,.,0,0,1,1,0
chr13,24840149,24843149,.,0,1,0,0,0
chr13,24844478,24847478,.,0,1,0,0,0
chr13,24847423,24850423,.,0,1,0,0,0
chr13,24852579,24855579,.,0,0,1,0,0
chr13,25483897,25486897,.,1,0,1,0,0
chr13,25854877,25857877,.,0,1,0,1,0
chr13,25857969,25860969,.,0,1,0,1,0
chr13,25879117,25882117,.,0,1,1,0,1
chr13,25884918,25887918,.,1,1,0,1,0
chr13,26759211,26762211,.,0,1,1,1,0
chr13,26946981,26949981,.,0,1,0,0,0
chr13,27140694,27143694,.,0,0,0,1,0
chr13,27164674,27167674,.,0,0,0,1,0
chr13,27197285,27200285,.,0,0,0,1,0
chr13,27555833,27558833,.,0,0,1,1,1
chr13,27705397,27708397,.,0,1,0,0,1
chr13,27727487,27730487,.,0,1,0,0,0
chr13,27733360,27736360,.,0,1,0,0,0
chr13,27806712,27809712,.,0,0,1,0,0
chr13,27956143,27959143,.,1,0,0,1,0
chr13,28004096,28007096,.,0,1,0,0,0
chr13,28004796,28007796,.,0,1,0,1,0
chr13,28009184,28012184,.,0,0,1,1,0
chr13,28023985,28026985,.,1,0,1,1,0
chr13,28165752,28168752,.,0,0,1,1,0
chr13,28533595,28536595,.,0,0,0,1,0
chr13,28610258,28613258,.,0,1,0,0,0
chr13,28620503,28623503,.,0,1,0,0,0
chr13,28723997,28726997,.,0,1,1,0,0
chr13,28761277,28764277,.,0,1,0,0,0
chr13,28785769,28788769,.,0,0,0,1,0
chr13,28871693,28874693,.,0,1,0,0,0
chr13,28930834,28933834,.,0,1,0,0,0
chr13,28981279,28984279,.,0,1,0,0,0
chr13,28995846,28998846,.,0,1,0,0,0
chr13,29096724,29099724,.,1,0,0,0,0
chr13,29104894,29107894,.,0,1,0,0,0
chr13,29105634,29108634,.,0,0,0,0,1
chr13,29113426,29116426,.,0,1,0,0,1
chr13,29147493,29150493,.,0,1,0,0,1
chr13,29155431,29158431,.,0,1,0,0,1
chr13,29230841,29233841,.,0,1,0,0,1
chr13,29289345,29292345,.,0,1,1,0,0
chr13,29289885,29292885,.,0,0,0,1,0
chr13,29326291,29329291,.,1,0,1,0,0
chr13,29327361,29330361,.,0,1,0,0,0
chr13,30331610,30334610,.,0,1,0,0,0
chr13,30406615,30409615,.,1,0,1,1,0
chr13,30414356,30417356,.,0,0,1,0,0
chr13,30458903,30461903,.,0,1,0,0,0
chr13,30484654,30487654,.,1,0,0,0,0
chr13,30715665,30718665,.,0,0,1,0,0
chr13,30720827,30723827,.,0,1,0,0,0
chr13,30807520,30810520,.,0,1,0,0,0
chr13,30810991,30813991,.,0,0,0,1,0
chr13,30866125,30869125,.,0,1,0,0,0
chr13,30878302,30881302,.,0,0,0,1,1
chr13,30967426,30970426,.,0,1,0,1,0
chr13,30968275,30971275,.,0,1,1,1,0
chr13,30981168,30984168,.,1,1,1,1,0
chr13,31003086,31006086,.,0,1,0,0,0
chr13,31150093,31153093,.,0,0,0,1,0
chr13,31307273,31310273,.,0,1,0,0,0
chr13,31311296,31314296,.,0,1,0,0,0
chr13,31312861,31315861,.,0,1,0,0,0
chr13,31362306,31365306,.,0,1,0,0,0
chr13,31368897,31371897,.,0,1,0,0,0
chr13,31369981,31372981,.,0,1,0,0,0
chr13,31405767,31408767,.,0,0,0,1,0
chr13,31420779,31423779,.,0,1,0,0,0
chr13,31443287,31446287,.,0,0,0,0,1
chr13,31482254,31485254,.,1,1,1,0,0
chr13,31581985,31584985,.,0,0,0,1,0
chr13,31584325,31587325,.,0,0,0,0,1
chr13,31773684,31776684,.,0,0,0,1,0
chr13,31782315,31785315,.,0,0,1,0,0
chr13,32432394,32435394,.,0,1,0,0,0
chr13,32499982,32502982,.,0,0,0,1,0
chr13,32538491,32541491,.,0,1,0,0,0
chr13,32619276,32622276,.,0,1,1,1,0
chr13,32624060,32627060,.,0,0,0,1,0
chr13,32663205,32666205,.,0,1,1,0,0
chr13,32686410,32689410,.,0,0,0,1,0
chr13,32779324,32782324,.,0,0,1,0,1
chr13,32954931,32957931,.,0,1,1,1,1
chr13,33049534,33052534,.,0,0,0,1,1
chr13,33697000,33700000,.,0,1,0,1,0
chr13,33726544,33729544,.,0,0,1,0,0
chr13,33732024,33735024,.,0,0,1,1,0
chr13,33743045,33746045,.,0,1,0,0,0
chr13,33761208,33764208,.,0,1,0,1,0
chr13,33768115,33771115,.,0,1,0,1,0
chr13,33777493,33780493,.,0,1,1,0,0
chr13,33780391,33783391,.,0,1,0,0,0
chr13,33821148,33824148,.,0,0,1,1,0
chr13,33824097,33827097,.,0,0,1,0,0
chr13,33839875,33842875,.,0,0,1,1,0
chr13,33856856,33859856,.,0,0,1,0,0
chr13,34067660,34070660,.,0,0,1,1,0
chr13,34091207,34094207,.,0,1,0,0,0
chr13,34115172,34118172,.,0,1,1,1,1
chr13,34185674,34188674,.,0,0,0,1,0
chr13,34215481,34218481,.,0,0,1,1,0
chr13,34216159,34219159,.,0,0,1,1,0
chr13,34251993,34254993,.,1,1,1,1,0
chr13,34301533,34304533,.,0,1,0,0,0
chr13,34303007,34306007,.,0,1,0,0,0
chr13,34525991,34528991,.,0,1,0,0,0
chr13,34651941,34654941,.,0,1,0,0,0
chr13,34728645,34731645,.,0,0,1,0,0
chr13,34729072,34732072,.,0,0,1,0,0
chr13,34729861,34732861,.,1,0,1,1,0
chr13,34913397,34916397,.,0,0,1,0,0
chr13,35320907,35323907,.,0,1,0,0,0
chr13,35816485,35819485,.,1,0,1,0,0
chr13,35885803,35888803,.,0,0,1,0,0
chr13,35922511,35925511,.,0,0,0,1,0
chr13,36052823,36055823,.,0,0,0,1,0
chr13,36629598,36632598,.,0,1,0,1,0
chr13,36851748,36854748,.,0,0,0,0,1
chr13,36917078,36920078,.,0,1,1,1,1
chr13,36990806,36993806,.,0,0,0,0,1
chr13,37472535,37475535,.,0,0,0,1,0
chr13,37491998,37494998,.,0,0,0,1,0
chr13,37610319,37613319,.,0,1,0,0,0
chr13,38489800,38492800,.,0,0,0,1,0
chr13,38739063,38742063,.,0,1,1,0,1
chr13,38873175,38876175,.,0,0,0,1,0
chr13,39324727,39327727,.,0,1,1,0,0
chr13,39672100,39675100,.,0,1,0,0,0
chr13,40056033,40059033,.,0,1,0,0,0
chr13,40138447,40141447,.,0,1,0,0,0
chr13,40270851,40273851,.,0,0,0,1,0
chr13,40329744,40332744,.,0,1,0,1,0
chr13,40688863,40691863,.,0,0,1,1,0
chr13,40918831,40921831,.,0,0,0,1,0
chr13,40961511,40964511,.,0,1,0,0,0
chr13,41058531,41061531,.,0,1,0,0,0
chr13,41076909,41079909,.,0,0,0,1,0
chr13,41153992,41156992,.,0,0,0,0,1
chr13,41171857,41174857,.,1,1,0,1,0
chr13,41174109,41177109,.,1,0,0,0,0
chr13,41201552,41204552,.,0,1,0,0,0
chr13,41224847,41227847,.,0,1,0,1,0
chr13,41228114,41231114,.,1,0,1,1,0
chr13,41553203,41556203,.,0,1,0,0,0
chr13,41557458,41560458,.,0,1,0,1,1
chr13,41559216,41562216,.,1,0,0,0,0
chr13,41572893,41575893,.,0,1,0,1,0
chr13,41580178,41583178,.,0,1,1,1,1
chr13,41585105,41588105,.,0,0,1,0,0
chr13,41587647,41590647,.,0,1,0,1,0
chr13,41590003,41593003,.,0,1,0,1,1
chr13,41622965,41625965,.,0,1,0,1,0
chr13,41626287,41629287,.,1,1,0,0,0
chr13,41650184,41653184,.,0,1,1,1,0
chr13,41810280,41813280,.,0,0,0,1,0
chr13,41824133,41827133,.,0,1,1,1,1
chr13,41956907,41959907,.,0,1,0,0,0
chr13,42065672,42068672,.,0,1,0,0,0
chr13,42120472,42123472,.,0,0,0,1,0
chr13,42161700,42164700,.,0,0,1,1,1
chr13,42186710,42189710,.,0,0,0,1,0
chr13,42218082,42221082,.,0,0,0,1,0
chr13,42221131,42224131,.,0,0,0,1,0
chr13,42227613,42230613,.,0,0,0,0,1
chr13,42229647,42232647,.,0,0,1,0,0
chr13,42267717,42270717,.,0,1,0,0,1
chr13,42275344,42278344,.,0,1,0,0,0
chr13,42278938,42281938,.,0,0,1,0,0
chr13,42369424,42372424,.,0,0,1,0,1
chr13,42396249,42399249,.,0,0,0,1,1
chr13,42451734,42454734,.,0,0,1,0,1
chr13,42508408,42511408,.,0,0,0,1,1
chr13,42532978,42535978,.,0,1,0,0,1
chr13,42644705,42647705,.,0,1,1,1,0
chr13,42703669,42706669,.,0,1,0,0,1
chr13,42720134,42723134,.,0,0,0,0,1
chr13,42847895,42850895,.,0,1,0,0,0
chr13,42853575,42856575,.,0,1,0,1,1
chr13,42927341,42930341,.,0,1,0,0,0
chr13,42927881,42930881,.,0,1,0,0,0
chr13,42950441,42953441,.,0,1,0,0,0
chr13,42953102,42956102,.,0,1,0,0,0
chr13,42966021,42969021,.,0,0,1,0,0
chr13,42978519,42981519,.,0,1,0,0,0
chr13,42979147,42982147,.,0,1,0,0,0
chr13,43293263,43296263,.,0,0,1,0,0
chr13,43376661,43379661,.,0,0,1,0,0
chr13,43380743,43383743,.,0,1,1,0,0
chr13,43389634,43392634,.,0,1,0,0,0
chr13,43391163,43394163,.,0,1,0,0,0
chr13,43392537,43395537,.,0,1,0,0,0
chr13,43393375,43396375,.,0,0,1,0,0
chr13,43449022,43452022,.,0,1,0,0,0
chr13,43450200,43453200,.,0,1,1,0,1
chr13,43462727,43465727,.,0,1,0,0,0
chr13,43464469,43467469,.,0,1,0,0,0
chr13,43466176,43469176,.,0,1,1,0,0
chr13,43616545,43619545,.,0,1,0,1,0
chr13,43622341,43625341,.,0,1,0,0,0
chr13,43627602,43630602,.,0,1,0,1,0
chr13,43631171,43634171,.,0,0,1,1,0
chr13,43654690,43657690,.,0,1,1,1,0
chr13,43661248,43664248,.,0,0,0,1,0
chr13,43726606,43729606,.,0,0,1,0,0
chr13,43795042,43798042,.,0,0,0,1,0
chr13,43865276,43868276,.,0,0,1,0,0
chr13,44113761,44116761,.,0,0,1,0,0
chr13,44164381,44167381,.,0,0,1,0,0
chr13,44235807,44238807,.,1,0,0,0,0
chr13,44327721,44330721,.,0,0,1,0,0
chr13,44444841,44447841,.,0,0,1,1,0
chr13,44541945,44544945,.,0,1,1,1,1
chr13,44810200,44813200,.,0,0,1,0,0
chr13,44831836,44834836,.,0,0,1,0,1
chr13,44832525,44835525,.,0,1,0,0,0
chr13,44840773,44843773,.,0,0,1,0,0
chr13,44843840,44846840,.,0,0,1,0,0
chr13,44845481,44848481,.,0,0,1,0,0
chr13,44847218,44850218,.,0,0,1,0,0
chr13,44874140,44877140,.,0,0,1,0,0
chr13,44879241,44882241,.,0,0,1,0,0
chr13,44880701,44883701,.,0,0,1,0,0
chr13,44883633,44886633,.,0,0,1,1,0
chr13,44885671,44888671,.,0,0,1,0,0
chr13,44977076,44980076,.,0,0,0,1,0
chr13,45029047,45032047,.,0,0,1,0,0
chr13,45192904,45195904,.,0,0,1,0,0
chr13,45241464,45244464,.,0,0,0,1,0
chr13,45266733,45269733,.,0,0,1,0,0
chr13,45286931,45289931,.,0,0,1,0,0
chr13,45331639,45334639,.,0,0,0,1,0
chr13,45337053,45340053,.,0,1,0,1,0
chr13,45341087,45344087,.,0,1,0,0,0
chr13,45490734,45493734,.,0,1,1,1,1
chr13,45495269,45498269,.,0,0,1,1,0
chr13,45547239,45550239,.,0,0,1,0,0
chr13,45743641,45746641,.,0,1,1,1,0
chr13,45772597,45775597,.,0,0,0,0,1
chr13,45782070,45785070,.,0,1,0,0,0
chr13,45845248,45848248,.,0,1,0,0,1
chr13,45926586,45929586,.,0,1,1,1,0
chr13,45940194,45943194,.,0,1,1,0,1
chr13,46080713,46083713,.,0,0,0,1,0
chr13,46094146,46097146,.,0,0,0,1,0
chr13,46243144,46246144,.,1,0,0,0,0
chr13,46268236,46271236,.,0,1,0,0,0
chr13,46556007,46559007,.,0,0,0,1,0
chr13,46675210,46678210,.,0,0,0,1,0
chr13,46707994,46710994,.,0,1,0,1,0
chr13,46722714,46725714,.,0,0,0,1,0
chr13,46734922,46737922,.,0,1,0,0,0
chr13,46738407,46741407,.,0,1,0,0,0
chr13,46746533,46749533,.,0,1,0,0,0
chr13,46749668,46752668,.,0,1,0,0,0
chr13,46750960,46753960,.,0,1,0,0,0
chr13,46756177,46759177,.,0,1,0,0,0
chr13,46955956,46958956,.,0,1,0,0,0
chr13,46958754,46961754,.,0,1,0,0,0
chr13,46960900,46963900,.,0,1,0,0,0
chr13,47126809,47129809,.,0,1,1,0,1
chr13,47127386,47130386,.,0,1,1,1,1
chr13,47127765,47130765,.,0,1,0,1,0
chr13,47147988,47150988,.,0,1,0,1,0
chr13,47151380,47154380,.,0,1,0,1,0
chr13,47179029,47182029,.,0,1,0,0,0
chr13,47240762,47243762,.,0,1,0,0,0
chr13,47241152,47244152,.,0,1,0,0,0
chr13,47368258,47371258,.,0,1,1,1,1
chr13,48072582,48075582,.,0,0,1,0,0
chr13,48322491,48325491,.,0,0,0,1,0
chr13,48462968,48465968,.,0,0,1,0,0
chr13,48477126,48480126,.,0,1,0,0,0
chr13,48524629,48527629,.,0,1,1,1,1
chr13,48715373,48718373,.,0,1,0,0,0
chr13,48906396,48909396,.,0,1,0,1,1
chr13,49073611,49076611,.,0,1,0,0,0
chr13,49104364,49107364,.,0,1,0,1,0
chr13,49135160,49138160,.,0,1,0,0,0
chr13,49152016,49155016,.,0,1,0,0,0
chr13,49153751,49156751,.,0,1,0,0,0
chr13,49287273,49290273,.,0,1,0,0,0
chr13,49303974,49306974,.,0,0,1,0,0
chr13,49322573,49325573,.,0,1,1,0,1
chr13,49356058,49359058,.,0,0,1,0,0
chr13,49364602,49367602,.,0,0,1,0,0
chr13,49469156,49472156,.,0,0,1,0,0
chr13,49561719,49564719,.,0,0,1,1,0
chr13,49567638,49570638,.,0,0,1,1,1
chr13,49599683,49602683,.,0,0,1,0,0
chr13,49686681,49689681,.,0,1,0,0,0
chr13,49756299,49759299,.,0,1,0,0,0
chr13,49760398,49763398,.,0,1,1,1,1
chr13,49886779,49889779,.,0,0,0,1,1
chr13,50208331,50211331,.,0,0,1,1,0
chr13,50214779,50217779,.,0,0,1,0,0
chr13,50215824,50218824,.,0,1,1,0,0
chr13,50411730,50414730,.,0,0,0,1,1
chr13,50533092,50536092,.,0,0,1,0,0
chr13,50557949,50560949,.,0,1,1,0,0
chr13,50596160,50599160,.,1,1,1,1,1
chr13,50601519,50604519,.,0,1,1,0,0
chr13,50629283,50632283,.,0,1,0,1,1
chr13,50660127,50663127,.,0,1,0,1,1
chr13,50669705,50672705,.,0,0,0,1,0
chr13,50674117,50677117,.,0,0,1,1,1
chr13,50695245,50698245,.,0,0,0,1,1
chr13,50701483,50704483,.,0,1,0,0,0
chr13,50803169,50806169,.,0,0,0,0,1
chr13,50809824,50812824,.,0,0,0,0,1
chr13,50817820,50820820,.,0,0,0,1,1
chr13,50896545,50899545,.,0,0,0,1,1
chr13,51032910,51035910,.,0,0,0,1,0
chr13,51102146,51105146,.,0,0,0,1,0
chr13,51167087,51170087,.,0,1,0,0,0
chr13,51174912,51177912,.,0,0,0,0,1
chr13,51198953,51201953,.,1,0,0,1,1
chr13,51208309,51211309,.,0,1,0,1,0
chr13,51251262,51254262,.,0,0,0,0,1
chr13,51394533,51397533,.,0,0,0,1,0
chr13,51464942,51467942,.,0,1,0,0,0
chr13,51466388,51469388,.,0,1,0,0,0
chr13,51484876,51487876,.,0,1,0,0,0
chr13,51489742,51492742,.,0,1,0,0,0
chr13,51640552,51643552,.,1,0,0,0,1
chr13,52007887,52010887,.,0,0,1,0,1
chr13,52107203,52110203,.,0,0,1,0,0
chr13,52124882,52127882,.,0,1,0,0,0
chr13,52217502,52220502,.,0,0,1,0,1
chr13,52301822,52304822,.,0,0,1,1,1
chr13,52318445,52321445,.,0,0,1,1,1
chr13,52374638,52377638,.,0,1,1,0,0
chr13,52392002,52395002,.,0,1,0,0,0
chr13,52405316,52408316,.,0,0,0,0,1
chr13,52492996,52495996,.,0,0,0,0,1
chr13,52504466,52507466,.,0,0,0,1,1
chr13,52536534,52539534,.,0,0,0,1,0
chr13,52544502,52547502,.,0,1,0,0,0
chr13,52570871,52573871,.,0,0,0,1,1
chr13,52768310,52771310,.,0,1,0,0,0
chr13,53027278,53030278,.,0,1,0,0,0
chr13,53189499,53192499,.,0,1,1,0,1
chr13,53301201,53304201,.,0,1,0,0,0
chr13,53335415,53338415,.,0,1,1,0,1
chr13,53351790,53354790,.,0,1,0,0,0
chr13,53494000,53497000,.,0,1,0,0,0
chr13,53773956,53776956,.,0,1,0,0,0
chr13,54185819,54188819,.,0,1,1,0,0
chr13,55207155,55210155,.,0,0,1,0,0
chr13,56148950,56151950,.,0,0,1,0,0
chr13,59979323,59982323,.,0,1,0,0,0
chr13,60337175,60340175,.,0,0,1,0,0
chr13,60568839,60571839,.,0,0,0,0,1
chr13,60579600,60582600,.,0,0,1,1,0
chr13,60634329,60637329,.,0,1,0,0,1
chr13,60677742,60680742,.,0,1,1,1,1
chr13,60715277,60718277,.,0,0,0,1,1
chr13,60734943,60737943,.,0,0,1,0,0
chr13,61912434,61915434,.,0,0,1,0,0
chr13,63020291,63023291,.,0,0,1,0,0
chr13,63620649,63623649,.,0,0,0,0,1
chr13,63624746,63627746,.,0,0,0,0,1
chr13,63859946,63862946,.,0,1,0,0,0
chr13,64446969,64449969,.,0,0,0,1,0
chr13,64490078,64493078,.,0,1,0,1,0
chr13,64507347,64510347,.,0,1,0,1,1
chr13,64536653,64539653,.,0,1,0,1,0
chr13,64562195,64565195,.,0,1,1,0,0
chr13,64588075,64591075,.,0,1,0,1,0
chr13,64595061,64598061,.,0,0,0,1,1
chr13,64622440,64625440,.,0,1,1,1,1
chr13,64650872,64653872,.,0,1,0,1,0
chr13,67042906,67045906,.,0,0,0,0,1
chr13,67080298,67083298,.,0,0,0,0,1
chr13,67145706,67148706,.,0,0,0,0,1
chr13,67149940,67152940,.,0,0,0,0,1
chr13,67166782,67169782,.,0,0,0,0,1
chr13,67202736,67205736,.,1,0,1,0,1
chr13,67441540,67444540,.,0,0,1,0,0
chr13,67456447,67459447,.,0,0,0,0,1
chr13,67460113,67463113,.,1,0,1,0,1
chr13,67463024,67466024,.,0,0,1,0,1
chr13,67491900,67494900,.,0,0,0,0,1
chr13,67567062,67570062,.,0,0,0,0,1
chr13,67576012,67579012,.,0,0,1,0,0
chr13,67632429,67635429,.,0,0,0,0,1
chr13,67673533,67676533,.,1,0,1,0,0
chr13,67684862,67687862,.,0,0,1,0,1
chr13,67720725,67723725,.,0,0,1,0,1
chr13,67728692,67731692,.,0,0,1,0,1
chr13,68307130,68310130,.,0,1,0,0,0
chr13,68775488,68778488,.,0,1,0,0,0
chr13,69258337,69261337,.,0,1,0,0,0
chr13,69258935,69261935,.,0,0,1,0,0
chr13,69283884,69286884,.,0,0,0,0,1
chr13,70522120,70525120,.,0,0,1,0,0
chr13,71863908,71866908,.,0,1,0,0,0
chr13,72205024,72208024,.,0,0,1,0,0
chr13,72400929,72403929,.,0,0,0,0,1
chr13,72418472,72421472,.,0,1,1,1,1
chr13,72437394,72440394,.,0,0,0,0,1
chr13,72995265,72998265,.,0,0,0,1,0
chr13,73116874,73119874,.,0,0,0,1,0
chr13,73484909,73487909,.,0,1,0,0,0
chr13,73767074,73770074,.,0,0,1,0,0
chr13,73908062,73911062,.,0,1,1,0,0
chr13,73941471,73944471,.,0,0,1,0,0
chr13,73984166,73987166,.,0,1,1,0,0
chr13,74183337,74186337,.,0,0,0,1,0
chr13,74338411,74341411,.,0,1,0,1,0
chr13,74338846,74341846,.,0,1,0,0,1
chr13,74339888,74342888,.,0,1,0,0,0
chr13,74507353,74510353,.,0,1,1,0,0
chr13,74548724,74551724,.,0,1,1,0,0
chr13,74705829,74708829,.,0,0,0,1,0
chr13,74707660,74710660,.,0,1,1,1,0
chr13,74708234,74711234,.,0,1,1,1,1
chr13,75881048,75884048,.,0,1,1,0,0
chr13,75902649,75905649,.,0,1,1,1,1
chr13,75932094,75935094,.,0,0,0,0,1
chr13,75938550,75941550,.,0,1,0,0,0
chr13,75964040,75967040,.,0,1,1,1,1
chr13,75964862,75967862,.,0,1,1,1,0
chr13,76078958,76081958,.,0,0,1,0,0
chr13,76137530,76140530,.,0,1,0,1,0
chr13,76157934,76160934,.,0,1,0,1,1
chr13,76267623,76270623,.,0,0,0,1,0
chr13,76277738,76280738,.,0,0,1,0,0
chr13,76278263,76281263,.,0,1,1,0,0
chr13,76288466,76291466,.,0,0,1,0,0
chr13,76289506,76292506,.,0,0,1,1,0
chr13,76335413,76338413,.,1,1,1,0,0
chr13,76388643,76391643,.,1,0,0,0,0
chr13,77297996,77300996,.,0,0,0,1,0
chr13,77452264,77455264,.,1,0,0,0,0
chr13,77518131,77521131,.,0,1,0,0,1
chr13,77880308,77883308,.,0,1,0,1,0
chr13,77896331,77899331,.,0,1,0,0,0
chr13,77896725,77899725,.,0,1,1,0,0
chr13,77898135,77901135,.,0,1,1,0,0
chr13,77918139,77921139,.,0,1,0,0,0
chr13,77947695,77950695,.,0,1,0,0,0
chr13,78002449,78005449,.,0,1,0,0,0
chr13,79231045,79234045,.,0,0,1,1,0
chr13,80121436,80124436,.,0,0,1,0,0
chr13,80509505,80512505,.,0,0,1,0,0
chr13,80609680,80612680,.,0,0,1,0,0
chr13,80742231,80745231,.,0,1,0,0,0
chr13,80914731,80917731,.,0,1,0,1,1
chr13,80915655,80918655,.,0,1,0,1,0
chr13,80932864,80935864,.,0,1,0,0,0
chr13,80934679,80937679,.,0,1,0,0,0
chr13,81017117,81020117,.,0,1,0,0,0
chr13,81083429,81086429,.,0,1,0,0,0
chr13,81838727,81841727,.,0,0,0,0,1
chr13,81912448,81915448,.,0,0,0,0,1
chr13,84479222,84482222,.,0,0,0,0,1
chr13,84710137,84713137,.,0,1,0,0,0
chr13,85778223,85781223,.,0,0,1,0,0
chr13,87443084,87446084,.,0,0,0,0,1
chr13,87774894,87777894,.,0,0,1,0,0
chr13,88210628,88213628,.,0,1,0,0,1
chr13,88257659,88260659,.,0,1,1,0,0
chr13,88343726,88346726,.,0,0,1,0,0
chr13,88381721,88384721,.,0,0,1,0,1
chr13,88383240,88386240,.,1,0,1,0,1
chr13,88465402,88468402,.,0,0,1,0,0
chr13,90052133,90055133,.,0,1,1,0,0
chr13,90165659,90168659,.,0,0,1,0,0
chr13,90278901,90281901,.,0,0,0,1,0
chr13,90484903,90487903,.,0,1,1,0,0
chr13,90567322,90570322,.,0,1,0,0,1
chr13,90944860,90947860,.,0,1,0,0,0
chr13,91579100,91582100,.,0,0,1,0,1
chr13,91707746,91710746,.,0,1,0,0,0
chr13,92293477,92296477,.,0,0,1,0,0
chr13,92867306,92870306,.,0,0,0,1,0
chr13,92870518,92873518,.,0,0,1,0,0
chr13,92872897,92875897,.,0,0,1,0,0
chr13,92899514,92902514,.,0,0,1,0,0
chr13,92926619,92929619,.,0,0,1,0,0
chr13,92939418,92942418,.,0,0,1,0,0
chr13,93000030,93003030,.,0,0,1,0,0
chr13,93081974,93084974,.,0,0,1,0,1
chr13,93095595,93098595,.,0,0,1,0,1
chr13,93359635,93362635,.,0,0,1,0,0
chr13,93494557,93497557,.,0,1,0,0,0
chr13,93868697,93871697,.,0,0,0,1,1
chr13,93879508,93882508,.,1,0,0,1,1
chr13,93897620,93900620,.,0,0,0,1,1
chr13,93913837,93916837,.,0,0,0,1,0
chr13,93945893,93948893,.,1,0,0,0,1
chr13,94190581,94193581,.,0,0,0,1,0
chr13,94296010,94299010,.,0,0,0,1,1
chr13,94471435,94474435,.,1,0,0,0,0
chr13,94550212,94553212,.,0,0,0,1,0
chr13,94705103,94708103,.,0,0,0,1,0
chr13,94760967,94763967,.,0,0,0,1,0
chr13,94764913,94767913,.,0,0,0,1,0
chr13,94784312,94787312,.,1,0,0,1,0
chr13,95126950,95129950,.,1,0,0,0,0
