chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr13,114442686,114447686,.,0,0,1,1,0
chr13,114457154,114462154,.,1,0,1,0,0
chr13,114554872,114559872,.,0,0,0,1,0
chr13,114767910,114772910,.,0,0,0,0,1
chr13,114806651,114811651,.,1,0,0,0,0
chr13,114807840,114812840,.,1,0,0,0,0
chr13,114828557,114833557,.,1,1,1,0,0
chr13,114830523,114835523,.,0,1,0,0,0
chr13,114832091,114837091,.,0,0,1,0,0
chr13,114860455,114865455,.,0,1,0,1,0
chr13,114862386,114867386,.,0,0,1,0,1
chr13,114882103,114887103,.,0,0,1,0,0
chr13,114883743,114888743,.,0,0,0,0,1
chr13,114890261,114895261,.,0,1,0,0,0
chr13,114892096,114897096,.,0,1,0,0,1
chr13,114907085,114912085,.,0,1,0,0,0
chr13,114925082,114930082,.,0,0,1,0,0
chr13,115043748,115048748,.,0,1,1,1,1
chr13,115076427,115081427,.,0,1,1,0,0
chr14,20513663,20518663,.,0,0,1,0,0
chr14,20800577,20805577,.,0,1,1,1,1
chr14,20893533,20898533,.,0,1,0,0,1
chr14,20957475,20962475,.,0,1,0,0,0
chr14,21148363,21153363,.,0,1,1,1,1
chr14,21149013,21154013,.,1,1,1,1,1
chr14,21152232,21157232,.,0,0,0,1,0
chr14,21173468,21178468,.,0,0,0,1,0
chr14,21265690,21270690,.,0,0,0,0,1
chr14,21282312,21287312,.,0,0,0,0,1
chr14,21286299,21291299,.,0,0,0,1,1
chr14,21437468,21442468,.,1,0,1,1,1
chr14,21520201,21525201,.,0,0,0,1,0
chr14,21526771,21531771,.,0,0,0,1,0
chr14,21538063,21543063,.,0,0,0,1,0
chr14,21562375,21567375,.,0,0,1,1,0
chr14,21575622,21580622,.,0,1,1,1,0
chr14,21657757,21662757,.,1,0,1,1,1
chr14,21682449,21687449,.,1,1,1,1,1
chr14,22023323,22028323,.,0,0,0,1,0
chr14,22078158,22083158,.,0,1,1,1,0
chr14,22458636,22463636,.,1,0,0,0,0
chr14,22755265,22760265,.,0,1,0,0,0
chr14,22771322,22776322,.,0,1,0,0,0
chr14,22950116,22955116,.,0,1,0,0,0
chr14,22951407,22956407,.,0,1,0,0,0
chr14,22951919,22956919,.,0,1,0,0,0
chr14,22958732,22963732,.,0,1,0,0,0
chr14,22965132,22970132,.,0,1,0,0,0
chr14,23012968,23017968,.,0,1,0,0,0
chr14,23022253,23027253,.,0,1,0,0,0
chr14,23027512,23032512,.,0,1,0,0,0
chr14,23028438,23033438,.,0,1,0,0,1
chr14,23030636,23035636,.,0,1,0,0,0
chr14,23054086,23059086,.,0,0,1,0,0
chr14,23080804,23085804,.,0,0,1,0,0
chr14,23156055,23161055,.,0,0,1,0,0
chr14,23166930,23171930,.,0,0,0,1,1
chr14,23220442,23225442,.,0,0,0,1,0
chr14,23257223,23262223,.,0,1,0,0,0
chr14,23258205,23263205,.,0,1,0,0,0
chr14,23291723,23296723,.,1,0,0,1,1
chr14,23306289,23311289,.,1,0,0,1,0
chr14,23319907,23324907,.,0,1,0,0,0
chr14,23354868,23359868,.,0,1,1,0,1
chr14,23355880,23360880,.,1,1,0,1,0
chr14,23365271,23370271,.,0,1,0,0,1
chr14,23446733,23451733,.,0,0,1,1,0
chr14,23447494,23452494,.,1,1,1,1,0
chr14,23464202,23469202,.,0,0,1,1,0
chr14,23552316,23557316,.,0,0,1,1,0
chr14,23581843,23586843,.,0,0,1,0,0
chr14,23609008,23614008,.,0,0,1,0,0
chr14,23905058,23910058,.,0,0,0,0,1
chr14,24005840,24010840,.,0,0,1,0,0
chr14,24012075,24017075,.,0,1,0,0,0
chr14,24016242,24021242,.,0,1,0,1,0
chr14,24055870,24060870,.,0,1,0,1,1
chr14,24069290,24074290,.,0,1,0,1,0
chr14,24073019,24078019,.,0,1,0,0,0
chr14,24079297,24084297,.,0,0,0,1,0
chr14,24161430,24166430,.,0,0,0,1,0
chr14,24451716,24456716,.,0,0,1,1,0
chr14,24478728,24483728,.,1,0,1,1,1
chr14,24501419,24506419,.,0,1,0,1,0
chr14,24602065,24607065,.,1,1,0,1,0
chr14,24710221,24715221,.,0,1,1,1,1
chr14,24713751,24718751,.,0,1,0,0,0
chr14,24741025,24746025,.,1,1,0,0,0
chr14,24744779,24749779,.,0,1,0,1,0
chr14,24752750,24757750,.,0,1,1,1,0
chr14,24859190,24864190,.,1,0,0,0,1
chr14,24889589,24894589,.,0,0,0,1,1
chr14,24931865,24936865,.,0,0,0,1,0
chr14,25137761,25142761,.,0,1,0,0,0
chr14,25140336,25145336,.,0,1,0,0,0
chr14,25141370,25146370,.,0,1,0,0,0
chr14,25145858,25150858,.,0,1,0,0,0
chr14,25162287,25167287,.,0,1,0,0,0
chr14,25310424,25315424,.,0,0,0,1,0
chr14,25383065,25388065,.,0,1,0,1,0
chr14,25462104,25467104,.,0,0,0,0,1
chr14,25474268,25479268,.,0,1,0,0,1
chr14,25487719,25492719,.,0,1,0,1,0
chr14,27308847,27313847,.,1,0,1,0,0
chr14,27995055,28000055,.,0,0,0,0,1
chr14,29531316,29536316,.,0,0,0,0,1
chr14,30661646,30666646,.,0,0,0,1,0
chr14,30690862,30695862,.,0,1,0,0,0
chr14,30737471,30742471,.,0,1,0,0,0
chr14,30754536,30759536,.,0,0,0,0,1
chr14,31052915,31057915,.,0,1,1,1,1
chr14,31162778,31167778,.,0,1,1,1,0
chr14,31357964,31362964,.,0,0,1,1,1
chr14,31397664,31402664,.,0,0,0,1,1
chr14,31405758,31410758,.,0,0,0,0,1
chr14,31453200,31458200,.,0,0,0,1,1
chr14,31476133,31481133,.,0,1,1,1,1
chr14,31526450,31531450,.,0,0,0,0,1
chr14,31557719,31562719,.,0,0,0,1,0
chr14,31696537,31701537,.,0,0,1,1,0
chr14,31730486,31735486,.,1,0,1,1,0
chr14,31902948,31907948,.,0,1,0,0,1
chr14,32259484,32264484,.,0,1,0,1,0
chr14,32470319,32475319,.,0,0,0,0,1
chr14,32480842,32485842,.,0,1,0,0,0
chr14,32595442,32600442,.,0,0,1,1,1
chr14,32668581,32673581,.,1,1,1,1,0
chr14,32670041,32675041,.,0,1,1,1,1
chr14,32830946,32835946,.,0,0,0,1,0
chr14,32939585,32944585,.,0,0,1,0,0
chr14,32951443,32956443,.,1,1,1,1,1
chr14,32974524,32979524,.,0,0,1,0,0
chr14,32976700,32981700,.,0,0,1,0,0
chr14,33039218,33044218,.,0,1,0,0,0
chr14,33400476,33405476,.,0,0,1,0,0
chr14,33988225,33993225,.,0,1,0,0,0
chr14,33991180,33996180,.,0,1,0,0,0
chr14,34031618,34036618,.,0,1,0,0,0
chr14,34089640,34094640,.,0,1,0,0,0
chr14,34258659,34263659,.,0,1,0,0,0
chr14,34405184,34410184,.,0,1,1,0,1
chr14,34407464,34412464,.,0,1,0,0,1
chr14,34469582,34474582,.,0,1,0,0,0
chr14,34477479,34482479,.,0,1,0,1,1
chr14,34480627,34485627,.,0,1,0,0,0
chr14,34502575,34507575,.,0,1,1,1,0
chr14,34505537,34510537,.,0,0,0,1,0
chr14,34527092,34532092,.,0,1,1,1,1
chr14,34527557,34532557,.,0,1,0,0,0
chr14,34530461,34535461,.,1,1,0,0,0
chr14,34799036,34804036,.,0,1,1,1,0
chr14,34799685,34804685,.,0,0,0,1,0
chr14,34839155,34844155,.,0,0,0,1,0
chr14,34963868,34968868,.,0,0,1,1,1
chr14,35082165,35087165,.,0,1,1,1,0
chr14,35088359,35093359,.,0,1,1,1,1
chr14,35117884,35122884,.,0,0,1,0,0
chr14,35233314,35238314,.,0,1,0,0,1
chr14,35248068,35253068,.,0,1,1,1,0
chr14,35272310,35277310,.,0,1,0,1,0
chr14,35300748,35305748,.,0,1,0,1,0
chr14,35322831,35327831,.,0,1,1,0,1
chr14,35344129,35349129,.,0,1,0,1,0
chr14,35397313,35402313,.,0,0,0,1,0
chr14,35560448,35565448,.,0,0,1,1,0
chr14,35572516,35577516,.,0,1,1,1,0
chr14,35622935,35627935,.,0,1,1,1,0
chr14,35625852,35630852,.,1,1,1,1,1
chr14,35663855,35668855,.,0,0,0,1,0
chr14,35672827,35677827,.,0,0,0,0,1
chr14,35752331,35757331,.,0,1,0,1,0
chr14,35753107,35758107,.,0,0,1,1,0
chr14,35753666,35758666,.,0,1,0,1,0
chr14,35754489,35759489,.,0,1,0,0,0
chr14,35765224,35770224,.,0,0,0,1,0
chr14,35798544,35803544,.,0,0,0,1,0
chr14,35799106,35804106,.,0,1,0,1,0
chr14,35800017,35805017,.,0,1,1,1,0
chr14,35803438,35808438,.,1,0,1,1,1
chr14,35808443,35813443,.,0,0,1,1,1
chr14,35814391,35819391,.,0,0,0,1,0
chr14,35822890,35827890,.,0,0,1,1,0
chr14,35826556,35831556,.,0,0,0,0,1
chr14,35832259,35837259,.,1,1,1,1,1
chr14,35833074,35838074,.,0,0,0,1,0
chr14,35834489,35839489,.,0,0,0,0,1
chr14,35836858,35841858,.,0,0,1,0,0
chr14,35852472,35857472,.,0,0,1,1,1
chr14,35853522,35858522,.,0,0,0,0,1
chr14,35862763,35867763,.,1,1,0,1,1
chr14,35867589,35872589,.,0,1,1,0,0
chr14,35872952,35877952,.,0,1,0,1,0
chr14,35873382,35878382,.,0,0,1,0,0
chr14,35873950,35878950,.,0,0,0,0,1
chr14,35882997,35887997,.,0,1,0,0,0
chr14,35883748,35888748,.,0,1,0,0,1
chr14,36071276,36076276,.,0,0,0,1,0
chr14,36232697,36237697,.,0,0,0,1,0
chr14,36274947,36279947,.,0,1,1,1,0
chr14,36775758,36780758,.,0,0,0,1,1
chr14,36975082,36980082,.,0,1,1,0,0
chr14,37231159,37236159,.,0,0,0,0,1
chr14,37308405,37313405,.,0,0,0,0,1
chr14,37315023,37320023,.,0,0,0,1,1
chr14,37349826,37354826,.,0,0,0,0,1
chr14,37438210,37443210,.,0,0,0,0,1
chr14,37443399,37448399,.,0,0,1,0,1
chr14,37462839,37467839,.,0,1,0,1,0
chr14,37467364,37472364,.,0,1,0,0,0
chr14,37583803,37588803,.,0,0,0,0,1
chr14,37584749,37589749,.,0,0,0,0,1
chr14,37783316,37788316,.,0,0,1,1,1
chr14,38050687,38055687,.,1,0,0,1,0
chr14,38055454,38060454,.,0,0,0,1,0
chr14,38065012,38070012,.,0,0,1,0,0
chr14,38186041,38191041,.,0,0,0,1,0
chr14,38532041,38537041,.,0,1,0,0,0
chr14,38612434,38617434,.,0,1,0,0,0
chr14,39557196,39562196,.,0,1,1,1,1
chr14,39635201,39640201,.,0,1,1,1,0
chr14,39661743,39666743,.,0,1,0,1,0
chr14,39735607,39740607,.,0,0,1,1,0
chr14,39765858,39770858,.,1,0,0,1,0
chr14,39888113,39893113,.,0,1,0,0,0
chr14,39890553,39895553,.,0,1,0,1,1
chr14,39897768,39902768,.,0,1,0,1,1
chr14,39914723,39919723,.,0,1,0,0,0
chr14,39952620,39957620,.,0,1,1,0,0
chr14,39956433,39961433,.,1,1,1,1,1
chr14,40441071,40446071,.,0,1,0,0,0
chr14,40865861,40870861,.,0,1,0,0,1
chr14,41096666,41101666,.,0,0,0,0,1
chr14,41577838,41582838,.,0,0,0,0,1
chr14,42073067,42078067,.,1,1,0,0,0
chr14,42077426,42082426,.,0,1,0,0,0
chr14,42155766,42160766,.,0,1,0,0,0
chr14,42283713,42288713,.,0,1,0,0,0
chr14,42295265,42300265,.,0,0,0,1,0
chr14,44070372,44075372,.,0,0,0,1,0
chr14,44247466,44252466,.,0,0,0,1,0
chr14,44435311,44440311,.,0,0,1,0,0
chr14,45480829,45485829,.,0,1,1,0,1
chr14,45502784,45507784,.,0,1,1,0,0
chr14,45515784,45520784,.,0,0,1,0,0
chr14,45552069,45557069,.,0,1,1,1,1
chr14,45590055,45595055,.,0,1,1,1,0
chr14,45605175,45610175,.,0,1,0,0,0
chr14,45711912,45716912,.,0,1,1,1,0
chr14,45718847,45723847,.,0,1,1,1,1
chr14,45720804,45725804,.,0,0,1,1,0
chr14,47524060,47529060,.,0,1,1,0,0
chr14,48107426,48112426,.,0,1,1,1,0
chr14,48998115,49003115,.,0,0,1,0,0
chr14,50014506,50019506,.,0,0,0,0,1
chr14,50088505,50093505,.,0,1,0,1,1
chr14,50234787,50239787,.,0,0,1,1,0
chr14,50254226,50259226,.,0,0,1,1,1
chr14,50326037,50331037,.,0,1,1,1,1
chr14,50326598,50331598,.,0,1,1,1,1
chr14,50327281,50332281,.,0,1,1,1,1
chr14,50332545,50337545,.,1,1,1,1,1
chr14,50334357,50339357,.,0,1,0,0,0
chr14,50372145,50377145,.,0,0,1,0,0
chr14,50403553,50408553,.,0,0,0,0,1
chr14,50426951,50431951,.,0,1,0,0,1
chr14,50435544,50440544,.,0,1,0,0,0
chr14,50437299,50442299,.,1,1,0,1,1
chr14,50448400,50453400,.,0,1,0,0,0
chr14,50463660,50468660,.,0,1,1,0,1
chr14,50465610,50470610,.,0,1,1,1,1
chr14,50473392,50478392,.,0,1,1,1,0
chr14,50495346,50500346,.,0,1,0,0,0
chr14,50508414,50513414,.,0,1,0,0,0
chr14,50509612,50514612,.,0,1,0,1,1
chr14,50525434,50530434,.,0,1,1,1,1
chr14,50526153,50531153,.,0,1,1,1,1
chr14,50529470,50534470,.,0,1,0,0,0
chr14,50546700,50551700,.,0,1,0,0,0
chr14,50550423,50555423,.,0,1,0,0,0
chr14,50560213,50565213,.,0,1,0,0,1
chr14,50646091,50651091,.,0,1,1,1,1
chr14,50678758,50683758,.,0,1,0,1,1
chr14,50797137,50802137,.,1,1,1,1,1
chr14,50923801,50928801,.,0,1,1,1,0
chr14,50985820,50990820,.,0,0,1,0,0
chr14,51134650,51139650,.,0,1,1,0,0
chr14,51139995,51144995,.,0,0,1,0,0
chr14,51142074,51147074,.,0,1,1,0,0
chr14,51283654,51288654,.,0,1,1,0,0
chr14,51293659,51298659,.,0,1,0,0,0
chr14,51299787,51304787,.,0,1,0,1,0
chr14,51407797,51412797,.,0,0,1,1,0
chr14,51432307,51437307,.,0,0,1,0,1
chr14,51457703,51462703,.,0,1,0,0,0
chr14,51828459,51833459,.,0,0,1,0,0
chr14,52102621,52107621,.,0,0,1,0,0
chr14,52108410,52113410,.,0,0,1,0,0
chr14,52117642,52122642,.,0,0,1,0,0
chr14,52143597,52148597,.,0,1,1,0,0
chr14,52161264,52166264,.,0,0,1,0,0
chr14,52326424,52331424,.,0,0,0,0,1
chr14,52326995,52331995,.,0,1,0,0,0
chr14,52328997,52333997,.,0,1,0,0,0
chr14,52330612,52335612,.,0,1,0,0,0
chr14,52333950,52338950,.,0,1,0,0,0
chr14,52348923,52353923,.,0,1,0,0,0
chr14,52370259,52375259,.,0,1,0,0,0
chr14,52372564,52377564,.,0,1,0,0,0
chr14,52375934,52380934,.,1,0,0,0,0
chr14,52395648,52400648,.,0,1,0,0,0
chr14,52542329,52547329,.,0,0,1,0,0
chr14,52545041,52550041,.,0,0,1,0,0
chr14,52581740,52586740,.,0,1,1,1,0
chr14,52620164,52625164,.,0,0,1,0,0
chr14,52776017,52781017,.,0,1,0,0,0
chr14,52789519,52794519,.,0,1,0,0,0
chr14,53018241,53023241,.,0,0,1,1,0
chr14,53206878,53211878,.,0,0,0,0,1
chr14,53254927,53259927,.,0,1,1,1,1
chr14,53291830,53296830,.,0,0,1,1,0
chr14,53299901,53304901,.,0,0,1,0,0
chr14,53382967,53387967,.,0,1,0,0,0
chr14,53390389,53395389,.,0,0,0,1,1
chr14,53397074,53402074,.,0,0,1,0,0
chr14,53413990,53418990,.,1,0,1,1,0
chr14,53418892,53423892,.,0,1,0,1,0
chr14,53573362,53578362,.,0,1,0,0,0
chr14,53596428,53601428,.,0,1,0,0,0
chr14,54463499,54468499,.,0,0,0,1,0
chr14,54512922,54517922,.,0,0,0,1,0
chr14,54571420,54576420,.,0,0,0,1,0
chr14,54601330,54606330,.,0,0,0,1,0
chr14,54638254,54643254,.,0,0,0,1,0
chr14,54647066,54652066,.,0,0,1,0,0
chr14,54755845,54760845,.,0,0,0,1,0
chr14,54807904,54812904,.,0,1,0,0,0
chr14,54831660,54836660,.,1,0,0,1,1
chr14,54897480,54902480,.,0,0,1,0,0
chr14,54898389,54903389,.,0,0,0,1,1
chr14,54899901,54904901,.,0,1,0,1,0
chr14,54914930,54919930,.,0,0,0,1,0
chr14,54952149,54957149,.,0,0,1,1,0
chr14,55033663,55038663,.,0,0,0,1,1
chr14,55092111,55097111,.,0,1,0,1,0
chr14,55102510,55107510,.,0,0,0,0,1
chr14,55107209,55112209,.,0,0,0,1,1
chr14,55113426,55118426,.,0,0,0,0,1
chr14,55114678,55119678,.,0,0,1,1,1
chr14,55118430,55123430,.,0,0,0,1,0
chr14,55150508,55155508,.,0,0,1,0,0
chr14,55163611,55168611,.,0,0,0,0,1
chr14,55171179,55176179,.,0,0,0,1,1
chr14,55194955,55199955,.,0,0,0,1,1
chr14,55238391,55243391,.,0,0,0,1,0
chr14,55372616,55377616,.,0,1,0,0,0
chr14,55436889,55441889,.,0,1,1,1,1
chr14,55536543,55541543,.,0,1,0,0,1
chr14,55539047,55544047,.,0,1,1,1,0
chr14,55541980,55546980,.,1,0,1,1,0
chr14,55562690,55567690,.,0,1,0,0,1
chr14,55566676,55571676,.,0,1,1,0,0
chr14,55567454,55572454,.,1,1,1,1,1
chr14,55572420,55577420,.,0,0,1,1,1
chr14,55582351,55587351,.,0,0,1,0,1
chr14,55583130,55588130,.,0,1,0,0,0
chr14,55587034,55592034,.,0,0,1,0,0
chr14,55587481,55592481,.,0,0,1,1,0
chr14,55591794,55596794,.,0,0,1,0,1
chr14,55594363,55599363,.,0,1,1,0,0
chr14,55729635,55734635,.,0,1,0,1,0
chr14,55763613,55768613,.,1,1,1,1,0
chr14,55768248,55773248,.,1,1,0,0,0
chr14,55838684,55843684,.,0,1,0,0,0
chr14,55919015,55924015,.,0,0,1,1,0
chr14,56043549,56048549,.,0,0,0,0,1
chr14,56045269,56050269,.,0,1,1,1,0
chr14,56271646,56276646,.,0,0,1,0,0
chr14,56674557,56679557,.,0,0,1,0,1
chr14,56730856,56735856,.,0,0,0,0,1
chr14,57045403,57050403,.,0,1,1,1,0
chr14,57261650,57266650,.,0,0,1,0,0
chr14,57262870,57267870,.,0,0,0,0,1
chr14,57263181,57268181,.,0,1,0,0,0
chr14,57421756,57426756,.,0,0,0,0,1
chr14,57456726,57461726,.,0,0,0,0,1
chr14,57723238,57728238,.,0,1,1,0,0
chr14,57951171,57956171,.,0,1,0,0,0
chr14,58281181,58286181,.,0,1,0,0,0
chr14,58447490,58452490,.,0,1,1,0,0
chr14,58542525,58547525,.,1,0,0,0,0
chr14,58635601,58640601,.,0,1,0,1,1
chr14,58724638,58729638,.,0,0,0,1,1
chr14,58745838,58750838,.,0,0,1,0,0
chr14,58764543,58769543,.,0,1,0,0,0
chr14,58909500,58914500,.,0,1,0,1,1
chr14,58999885,59004885,.,0,0,1,1,0
chr14,59104317,59109317,.,0,1,0,0,0
chr14,59213612,59218612,.,0,1,0,0,1
chr14,59218604,59223604,.,0,0,1,0,0
chr14,59553974,59558974,.,0,0,0,0,1
chr14,59562813,59567813,.,0,0,1,0,0
chr14,59626203,59631203,.,0,0,0,1,1
chr14,59652144,59657144,.,0,0,0,0,1
chr14,59654210,59659210,.,0,1,0,1,1
chr14,59740059,59745059,.,0,1,0,1,0
chr14,59742504,59747504,.,0,1,0,1,1
chr14,59858676,59863676,.,0,0,1,1,1
chr14,59906340,59911340,.,0,1,1,0,0
chr14,59947062,59952062,.,0,1,1,1,1
chr14,60385950,60390950,.,0,0,0,1,0
chr14,60616175,60621175,.,0,0,1,0,0
chr14,60668480,60673480,.,0,1,0,0,0
chr14,60671143,60676143,.,0,1,0,0,0
chr14,60677080,60682080,.,1,1,1,1,1
chr14,61185763,61190763,.,0,0,1,1,0
chr14,61186116,61191116,.,0,0,0,1,0
chr14,61454074,61459074,.,1,0,1,1,1
chr14,61544912,61549912,.,0,0,0,1,0
chr14,61566228,61571228,.,0,1,0,0,0
chr14,61568112,61573112,.,0,0,1,1,1
chr14,61568799,61573799,.,0,1,0,1,0
chr14,61643078,61648078,.,0,0,0,1,0
chr14,61792720,61797720,.,0,1,0,0,0
chr14,61798614,61803614,.,0,1,0,0,0
chr14,61799538,61804538,.,0,1,0,0,1
chr14,61801409,61806409,.,0,1,0,0,0
chr14,61806472,61811472,.,0,1,0,0,0
chr14,61806925,61811925,.,0,1,0,0,0
chr14,61829439,61834439,.,0,1,0,0,0
chr14,61852996,61857996,.,0,1,0,0,0
chr14,61862836,61867836,.,0,1,0,0,0
chr14,61870779,61875779,.,0,1,0,0,0
chr14,61901820,61906820,.,0,1,1,0,0
chr14,61908679,61913679,.,0,1,0,0,0
chr14,61936321,61941321,.,1,1,1,1,0
chr14,61937357,61942357,.,0,1,0,0,0
chr14,61944615,61949615,.,0,1,1,0,0
chr14,61946167,61951167,.,0,1,0,0,1
chr14,61957755,61962755,.,0,1,1,1,0
chr14,61958260,61963260,.,0,1,0,0,0
chr14,61967321,61972321,.,0,1,1,0,1
chr14,61976001,61981001,.,0,0,1,0,0
chr14,61976448,61981448,.,0,1,1,0,0
chr14,61976938,61981938,.,0,0,1,0,0
chr14,61978489,61983489,.,0,0,1,0,0
chr14,61982774,61987774,.,0,1,1,0,0
chr14,61990848,61995848,.,0,0,1,0,0
chr14,61991400,61996400,.,0,1,1,1,0
chr14,62022688,62027688,.,0,0,1,0,0
chr14,62023972,62028972,.,1,0,1,1,0
chr14,62030294,62035294,.,0,0,1,0,0
chr14,62038607,62043607,.,0,0,1,0,0
chr14,62050014,62055014,.,0,0,1,0,0
chr14,62050404,62055404,.,0,0,1,0,0
chr14,62056350,62061350,.,0,0,1,0,0
chr14,62058900,62063900,.,0,1,1,0,0
chr14,62067171,62072171,.,0,0,1,1,0
chr14,62113000,62118000,.,0,0,1,0,0
chr14,62126915,62131915,.,0,1,0,0,0
chr14,62127953,62132953,.,0,1,0,0,0
chr14,62155435,62160435,.,0,1,1,0,0
chr14,62167949,62172949,.,0,0,0,0,1
chr14,62217023,62222023,.,0,1,1,0,0
chr14,62296047,62301047,.,1,0,1,0,1
chr14,62451967,62456967,.,1,0,0,0,0
chr14,63156585,63161585,.,0,0,1,1,0
chr14,63234187,63239187,.,0,0,1,0,0
chr14,63892002,63897002,.,0,1,0,0,0
chr14,63981620,63986620,.,0,0,1,1,0
chr14,64106710,64111710,.,0,1,1,1,1
chr14,64114731,64119731,.,0,1,0,0,0
chr14,64167949,64172949,.,0,1,1,1,0
chr14,64178381,64183381,.,0,1,0,0,0
chr14,64183109,64188109,.,0,1,1,1,1
chr14,64318361,64323361,.,1,1,1,1,0
chr14,64355648,64360648,.,0,0,0,0,1
chr14,64401484,64406484,.,0,1,1,1,0
chr14,64702669,64707669,.,0,0,0,1,1
chr14,64715522,64720522,.,0,0,0,0,1
chr14,64783338,64788338,.,0,1,0,0,0
chr14,64909902,64914902,.,0,1,1,0,0
chr14,64965884,64970884,.,0,1,1,0,0
chr14,64972749,64977749,.,0,1,1,1,0
chr14,64973674,64978674,.,0,1,1,0,1
chr14,65003769,65008769,.,0,0,1,0,0
chr14,65112817,65117817,.,0,0,1,1,0
chr14,65138119,65143119,.,1,0,0,0,0
chr14,65144624,65149624,.,0,1,0,1,1
chr14,65146408,65151408,.,0,0,0,1,0
chr14,65169989,65174989,.,0,1,1,0,0
chr14,65190984,65195984,.,1,1,0,0,0
chr14,65222349,65227349,.,0,0,1,0,0
chr14,65226606,65231606,.,0,0,1,0,0
chr14,65227156,65232156,.,0,0,1,0,1
chr14,65229232,65234232,.,0,1,0,0,0
chr14,65254377,65259377,.,0,0,0,0,1
chr14,65291355,65296355,.,1,0,0,0,0
chr14,65322355,65327355,.,0,0,0,0,1
chr14,65342697,65347697,.,0,0,0,0,1
chr14,65344813,65349813,.,0,1,0,0,1
chr14,65467258,65472258,.,0,0,1,0,0
chr14,65522162,65527162,.,1,0,0,0,0
chr14,65523392,65528392,.,0,0,0,1,1
chr14,65544111,65549111,.,0,1,0,0,1
chr14,65633792,65638792,.,0,1,0,0,0
chr14,65635091,65640091,.,0,1,0,1,1
chr14,65638650,65643650,.,0,0,1,0,0
chr14,65644202,65649202,.,0,1,0,0,0
chr14,65670710,65675710,.,0,1,0,0,0
chr14,65689186,65694186,.,0,1,0,1,0
chr14,65702820,65707820,.,0,0,0,1,0
chr14,65703538,65708538,.,0,0,1,1,0
chr14,65708349,65713349,.,0,1,0,1,0
chr14,65719824,65724824,.,0,0,0,1,0
chr14,65744297,65749297,.,0,1,1,1,1
chr14,65746420,65751420,.,0,1,0,0,0
chr14,65799255,65804255,.,0,1,0,0,0
chr14,65902680,65907680,.,0,0,0,0,1
chr14,65956720,65961720,.,1,1,0,0,0
chr14,66123967,66128967,.,0,1,1,1,1
chr14,66392279,66397279,.,0,0,0,0,1
chr14,66508768,66513768,.,0,0,1,0,0
chr14,66854193,66859193,.,0,1,1,1,0
chr14,66910232,66915232,.,0,1,1,0,1
chr14,67414382,67419382,.,0,1,1,1,0
chr14,67475820,67480820,.,0,1,0,1,1
chr14,67534982,67539982,.,0,1,0,0,1
chr14,67560601,67565601,.,0,1,0,1,0
chr14,67725969,67730969,.,0,0,1,0,0
chr14,67732842,67737842,.,0,0,0,1,1
chr14,67748917,67753917,.,1,1,0,1,1
chr14,67761007,67766007,.,0,0,1,0,1
chr14,67772505,67777505,.,0,0,0,1,1
chr14,67806660,67811660,.,1,0,1,1,1
chr14,67957393,67962393,.,0,1,0,0,0
chr14,67996332,68001332,.,0,0,0,1,0
chr14,68159133,68164133,.,0,1,1,1,1
chr14,68318098,68323098,.,0,1,0,1,0
chr14,68405927,68410927,.,0,0,1,1,0
chr14,68406819,68411819,.,0,1,0,0,0
chr14,68418366,68423366,.,0,0,0,0,1
chr14,68428952,68433952,.,1,1,1,1,1
chr14,68453928,68458928,.,0,1,1,0,0
chr14,68553058,68558058,.,1,1,1,0,0
chr14,68553653,68558653,.,0,0,0,1,1
chr14,68569039,68574039,.,0,1,0,0,0
chr14,68602208,68607208,.,0,0,1,1,0
chr14,68604758,68609758,.,0,0,1,1,0
chr14,68611144,68616144,.,0,1,1,0,0
chr14,68611902,68616902,.,0,1,0,0,0
chr14,68642145,68647145,.,0,1,0,1,0
chr14,68656233,68661233,.,0,1,1,1,0
chr14,68660278,68665278,.,1,1,0,0,1
chr14,68675184,68680184,.,0,1,0,0,0
chr14,68680108,68685108,.,0,1,0,0,0
chr14,68697037,68702037,.,0,1,0,0,0
chr14,68710237,68715237,.,0,0,1,0,0
chr14,68714589,68719589,.,0,1,0,0,0
chr14,68731503,68736503,.,0,1,0,0,0
chr14,68732586,68737586,.,0,1,0,0,0
chr14,68747358,68752358,.,0,1,0,0,0
chr14,68747833,68752833,.,0,1,0,0,0
chr14,68825643,68830643,.,0,0,0,0,1
chr14,68833188,68838188,.,0,1,1,0,0
chr14,68841886,68846886,.,0,1,0,1,0
chr14,68844610,68849610,.,0,1,0,0,0
chr14,68847743,68852743,.,0,1,0,0,0
chr14,68857876,68862876,.,0,1,0,0,0
chr14,68861746,68866746,.,0,1,0,0,0
chr14,68862171,68867171,.,0,0,0,1,0
chr14,68866322,68871322,.,0,1,0,0,0
chr14,68868482,68873482,.,0,1,0,0,0
chr14,68870910,68875910,.,0,1,0,0,0
chr14,68882373,68887373,.,0,1,0,1,1
chr14,68923321,68928321,.,0,0,1,1,0
chr14,68940797,68945797,.,0,1,0,0,0
chr14,68971157,68976157,.,0,1,0,0,0
chr14,68985330,68990330,.,0,0,0,1,0
chr14,68987039,68992039,.,0,0,0,1,0
chr14,69012009,69017009,.,0,0,1,1,1
chr14,69012649,69017649,.,0,0,1,0,0
