,chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
2483,chr1,199051193,199056193,.,0,1,0,0,0
2484,chr1,199118590,199123590,.,0,1,0,0,0
2485,chr1,199140155,199145155,.,0,1,0,0,0
2486,chr1,199709394,199714394,.,0,0,1,0,0
2487,chr1,199728640,199733640,.,0,1,0,0,0
2488,chr1,200073940,200078940,.,1,0,0,0,0
2489,chr1,200120150,200125150,.,0,1,0,0,0
2490,chr1,200338937,200343937,.,0,0,0,1,0
2491,chr1,200377398,200382398,.,0,1,1,1,0
2492,chr1,200594395,200599395,.,0,1,0,0,0
2493,chr1,200594976,200599976,.,0,1,0,0,0
2494,chr1,200609253,200614253,.,0,0,0,0,1
2495,chr1,200619910,200624910,.,0,1,1,1,1
2496,chr1,200713389,200718389,.,0,0,1,0,0
2497,chr1,200747588,200752588,.,0,1,0,0,0
2498,chr1,200781419,200786419,.,0,0,1,1,1
2499,chr1,200828999,200833999,.,0,1,0,1,0
2500,chr1,200836945,200841945,.,0,1,0,0,0
2501,chr1,200847144,200852144,.,0,1,0,0,0
2502,chr1,200855210,200860210,.,0,1,0,1,0
2503,chr1,200860363,200865363,.,1,0,0,1,0
2504,chr1,200862831,200867831,.,0,1,0,1,1
2505,chr1,200863597,200868597,.,0,1,1,1,0
2506,chr1,200984061,200989061,.,0,1,0,0,0
2507,chr1,200987988,200992988,.,0,1,1,0,0
2508,chr1,201081902,201086902,.,1,1,0,0,0
2509,chr1,201137404,201142404,.,0,0,1,1,1
2510,chr1,201233553,201238553,.,0,0,1,0,0
2511,chr1,201242025,201247025,.,0,0,1,0,0
2512,chr1,201243693,201248693,.,0,0,1,0,0
2513,chr1,201274601,201279601,.,0,0,1,0,0
2514,chr1,201274905,201279905,.,0,0,1,0,0
2515,chr1,201278328,201283328,.,0,0,1,0,0
2516,chr1,201292866,201297866,.,0,0,1,0,0
2517,chr1,201364005,201369005,.,1,0,0,0,0
2518,chr1,201423868,201428868,.,0,0,0,0,1
2519,chr1,201428675,201433675,.,0,0,1,0,0
2520,chr1,201442904,201447904,.,0,1,0,0,0
2521,chr1,201447215,201452215,.,0,1,1,0,1
2522,chr1,201461275,201466275,.,0,0,1,0,0
2523,chr1,201467352,201472352,.,0,1,0,0,0
2524,chr1,201470307,201475307,.,1,0,1,1,0
2525,chr1,201491975,201496975,.,0,1,0,0,0
2526,chr1,201497936,201502936,.,0,1,0,0,0
2527,chr1,201506983,201511983,.,0,0,1,0,0
2528,chr1,201513050,201518050,.,0,1,0,0,0
2529,chr1,201611137,201616137,.,0,1,1,0,0
2530,chr1,201616659,201621659,.,0,1,0,1,0
2531,chr1,201617204,201622204,.,0,1,1,0,1
2532,chr1,201680283,201685283,.,1,0,1,0,0
2533,chr1,201681448,201686448,.,1,0,1,0,0
2534,chr1,201715120,201720120,.,0,0,1,0,0
2535,chr1,201715678,201720678,.,0,0,0,0,1
2536,chr1,201766400,201771400,.,0,0,1,0,0
2537,chr1,201861693,201866693,.,0,0,0,0,1
2538,chr1,201901840,201906840,.,0,0,0,0,1
2539,chr1,201985292,201990292,.,1,0,1,0,0
2540,chr1,201989833,201994833,.,1,0,1,0,0
2541,chr1,202001098,202006098,.,0,0,1,0,0
2542,chr1,202001553,202006553,.,0,1,1,1,0
2543,chr1,202013815,202018815,.,1,0,0,0,0
2544,chr1,202025010,202030010,.,1,0,1,1,0
2545,chr1,202042915,202047915,.,0,0,0,1,1
2546,chr1,202051808,202056808,.,0,0,0,1,0
2547,chr1,202052776,202057776,.,0,0,0,1,0
2548,chr1,202072596,202077596,.,0,0,1,0,0
2549,chr1,202075255,202080255,.,0,0,1,0,0
2550,chr1,202129319,202134319,.,0,1,0,0,1
2551,chr1,202129603,202134603,.,0,1,0,0,1
2552,chr1,202215128,202220128,.,0,0,0,1,1
2553,chr1,202246979,202251979,.,0,0,1,0,0
2554,chr1,202735180,202740180,.,0,1,1,0,1
2555,chr1,202762661,202767661,.,0,0,0,1,1
2556,chr1,202779311,202784311,.,0,1,0,0,0
2557,chr1,202820871,202825871,.,0,0,0,1,0
2558,chr1,202869796,202874796,.,1,0,1,1,0
2559,chr1,203098662,203103662,.,0,0,0,0,1
2560,chr1,203244800,203249800,.,0,1,1,0,0
2561,chr1,203256329,203261329,.,0,1,0,1,0
2562,chr1,203257228,203262228,.,0,1,0,1,1
2563,chr1,203262603,203267603,.,0,0,0,0,1
2564,chr1,203287760,203292760,.,0,1,0,0,0
2565,chr1,203290862,203295862,.,0,1,0,0,0
2566,chr1,203291892,203296892,.,0,1,0,0,1
2567,chr1,203292565,203297565,.,0,1,0,0,0
2568,chr1,203294185,203299185,.,0,1,1,1,1
2569,chr1,203294755,203299755,.,0,1,1,0,0
2570,chr1,203396035,203401035,.,0,1,0,0,0
2571,chr1,203479592,203484592,.,1,0,1,1,0
2572,chr1,203487134,203492134,.,0,0,1,0,0
2573,chr1,203488965,203493965,.,0,0,1,0,1
2574,chr1,203503888,203508888,.,0,0,1,0,0
2575,chr1,203522824,203527824,.,0,1,0,0,0
2576,chr1,203523243,203528243,.,0,0,0,1,0
2577,chr1,203559581,203564581,.,0,0,1,0,1
2578,chr1,203596276,203601276,.,0,0,1,0,0
2579,chr1,203596641,203601641,.,0,1,0,0,0
2580,chr1,203617094,203622094,.,0,1,0,0,0
2581,chr1,203622549,203627549,.,0,0,1,0,0
2582,chr1,203640973,203645973,.,0,0,0,0,1
2583,chr1,203659294,203664294,.,0,0,0,0,1
2584,chr1,203721396,203726396,.,0,1,0,0,0
2585,chr1,203786935,203791935,.,0,0,1,0,1
2586,chr1,203791910,203796910,.,0,0,1,0,1
2587,chr1,203867504,203872504,.,0,0,1,0,0
2588,chr1,204041632,204046632,.,1,1,1,1,0
2589,chr1,204042140,204047140,.,0,0,1,0,0
2590,chr1,204047144,204052144,.,0,1,1,1,0
2591,chr1,204051333,204056333,.,0,1,1,1,0
2592,chr1,204071433,204076433,.,0,0,1,0,0
2593,chr1,204096463,204101463,.,0,0,1,0,0
2594,chr1,204236319,204241319,.,0,1,1,1,0
2595,chr1,204253851,204258851,.,0,0,1,0,0
2596,chr1,204287251,204292251,.,0,0,1,0,0
2597,chr1,204315633,204320633,.,0,1,1,0,0
2598,chr1,204329999,204334999,.,0,1,0,0,0
2599,chr1,204347281,204352281,.,0,0,1,0,0
2600,chr1,204355827,204360827,.,1,0,1,1,0
2601,chr1,204360998,204365998,.,0,1,1,1,1
2602,chr1,204384397,204389397,.,1,1,1,0,1
2603,chr1,204385128,204390128,.,0,0,1,0,0
2604,chr1,204385914,204390914,.,0,0,1,0,0
2605,chr1,204392802,204397802,.,0,0,1,0,0
2606,chr1,204419948,204424948,.,0,1,1,0,0
2607,chr1,204428440,204433440,.,0,1,1,0,0
2608,chr1,204432519,204437519,.,0,1,0,0,0
2609,chr1,204432900,204437900,.,0,1,0,0,0
2610,chr1,204447375,204452375,.,0,1,0,0,0
2611,chr1,204474339,204479339,.,0,0,1,1,0
2612,chr1,204528989,204533989,.,1,1,1,1,1
2613,chr1,204673408,204678408,.,0,1,0,0,1
2614,chr1,204681796,204686796,.,0,1,0,0,1
2615,chr1,204798023,204803023,.,0,0,1,0,0
2616,chr1,205087891,205092891,.,0,1,1,1,1
2617,chr1,205091726,205096726,.,0,1,0,0,0
2618,chr1,205170726,205175726,.,0,1,1,1,0
2619,chr1,205177301,205182301,.,0,1,1,1,0
2620,chr1,205197264,205202264,.,0,1,0,0,0
2621,chr1,205199860,205204860,.,0,1,0,0,0
2622,chr1,205225133,205230133,.,0,0,0,1,1
2623,chr1,205225563,205230563,.,0,0,0,1,0
2624,chr1,205251470,205256470,.,0,1,1,0,1
2625,chr1,205252538,205257538,.,0,1,0,0,0
2626,chr1,205255061,205260061,.,1,1,0,0,0
2627,chr1,205260454,205265454,.,0,0,0,1,0
2628,chr1,205261354,205266354,.,1,0,1,1,0
2629,chr1,205265300,205270300,.,0,0,1,1,0
2630,chr1,205268191,205273191,.,0,0,1,1,0
2631,chr1,205280838,205285838,.,0,0,1,0,0
2632,chr1,205286317,205291317,.,0,1,1,1,0
2633,chr1,205407824,205412824,.,0,1,1,1,1
2634,chr1,205413647,205418647,.,0,0,0,1,0
2635,chr1,205415572,205420572,.,0,0,0,1,0
2636,chr1,205424189,205429189,.,0,1,0,0,0
2637,chr1,205447449,205452449,.,0,1,0,0,0
2638,chr1,205472074,205477074,.,0,1,0,1,0
2639,chr1,205472788,205477788,.,0,1,1,1,0
2640,chr1,205510190,205515190,.,0,1,1,0,0
2641,chr1,205524244,205529244,.,0,0,0,0,1
2642,chr1,205635900,205640900,.,0,1,0,0,0
2643,chr1,205636478,205641478,.,1,1,0,0,0
2644,chr1,205637708,205642708,.,0,1,0,0,0
2645,chr1,205707584,205712584,.,1,1,1,0,0
2646,chr1,206270776,206275776,.,0,0,0,1,0
2647,chr1,206288072,206293072,.,0,1,0,0,0
2648,chr1,206289411,206294411,.,0,1,0,0,0
2649,chr1,206605884,206610884,.,0,0,0,1,0
2650,chr1,206638130,206643130,.,0,0,0,0,1
2651,chr1,206640463,206645463,.,0,1,1,0,0
2652,chr1,206643052,206648052,.,0,1,1,0,0
2653,chr1,206675058,206680058,.,0,1,0,0,0
2654,chr1,206685819,206690819,.,0,0,1,0,0
2655,chr1,206722938,206727938,.,0,0,0,0,1
2656,chr1,206733973,206738973,.,0,1,1,1,1
2657,chr1,206746583,206751583,.,0,0,0,0,1
2658,chr1,206749242,206754242,.,0,0,1,0,0
2659,chr1,206749700,206754700,.,0,1,0,0,1
2660,chr1,206752773,206757773,.,0,1,0,0,0
2661,chr1,206830026,206835026,.,0,1,0,0,0
2662,chr1,206856827,206861827,.,1,1,1,1,0
2663,chr1,206857462,206862462,.,0,1,1,1,0
2664,chr1,206858933,206863933,.,0,0,1,1,0
2665,chr1,206874580,206879580,.,0,1,0,0,0
2666,chr1,206877538,206882538,.,0,0,0,1,1
2667,chr1,206888272,206893272,.,0,1,0,0,1
2668,chr1,206890310,206895310,.,0,1,1,1,1
2669,chr1,206894734,206899734,.,0,1,1,0,0
2670,chr1,206908090,206913090,.,0,0,0,0,1
2671,chr1,206913759,206918759,.,0,0,1,0,0
2672,chr1,206937453,206942453,.,0,1,0,0,1
2673,chr1,206939938,206944938,.,0,1,0,0,0
2674,chr1,206945046,206950046,.,0,1,0,0,0
2675,chr1,206953510,206958510,.,0,1,0,0,0
2676,chr1,206957221,206962221,.,0,1,0,0,0
2677,chr1,206958809,206963809,.,0,1,0,0,0
2678,chr1,206961537,206966537,.,0,1,0,0,0
2679,chr1,206964234,206969234,.,0,1,0,0,0
2680,chr1,207061159,207066159,.,0,0,1,0,0
2681,chr1,207061712,207066712,.,0,0,1,0,0
2682,chr1,207062434,207067434,.,0,0,1,0,0
2683,chr1,207066831,207071831,.,0,0,1,0,0
2684,chr1,207077000,207082000,.,0,1,1,0,0
2685,chr1,207077966,207082966,.,0,1,0,0,0
2686,chr1,207096422,207101422,.,0,1,0,0,0
2687,chr1,207201005,207206005,.,0,0,0,0,1
2688,chr1,207263268,207268268,.,0,0,1,1,0
2689,chr1,207410910,207415910,.,1,0,1,1,0
2690,chr1,207411808,207416808,.,0,0,1,0,0
2691,chr1,207487480,207492480,.,0,0,1,0,0
2692,chr1,207506675,207511675,.,0,0,1,0,1
2693,chr1,207583183,207588183,.,0,1,1,0,1
2694,chr1,207587130,207592130,.,0,0,1,0,0
2695,chr1,207595673,207600673,.,0,1,0,0,0
2696,chr1,207604503,207609503,.,0,1,0,0,0
2697,chr1,207669153,207674153,.,0,1,0,0,0
2698,chr1,207819375,207824375,.,0,0,0,0,1
2699,chr1,207821064,207826064,.,0,0,0,0,1
2700,chr1,207919064,207924064,.,0,0,1,0,1
2701,chr1,207995285,208000285,.,0,1,0,1,1
2702,chr1,207995653,208000653,.,0,1,0,0,0
2703,chr1,207996791,208001791,.,0,1,0,0,0
2704,chr1,208019237,208024237,.,0,0,0,1,1
2705,chr1,208026114,208031114,.,0,0,1,0,1
2706,chr1,208027438,208032438,.,0,1,1,0,1
2707,chr1,208079082,208084082,.,0,0,0,0,1
2708,chr1,208134606,208139606,.,0,1,1,1,1
2709,chr1,208333017,208338017,.,0,0,0,1,0
2710,chr1,208355274,208360274,.,0,0,1,0,0
2711,chr1,208378820,208383820,.,0,0,1,1,0
2712,chr1,208385587,208390587,.,1,0,0,0,1
2713,chr1,208386949,208391949,.,0,0,1,1,0
2714,chr1,208410090,208415090,.,0,0,1,0,0
2715,chr1,208413310,208418310,.,0,0,1,0,0
2716,chr1,208416305,208421305,.,0,1,1,1,0
2717,chr1,209277315,209282315,.,0,1,0,0,0
2718,chr1,209540262,209545262,.,0,1,0,0,0
2719,chr1,209554421,209559421,.,0,1,0,0,0
2720,chr1,209568368,209573368,.,0,1,0,0,0
2721,chr1,209569719,209574719,.,1,1,1,0,1
2722,chr1,209575100,209580100,.,0,1,0,0,0
2723,chr1,209576153,209581153,.,0,1,1,0,0
2724,chr1,209577151,209582151,.,0,1,0,0,0
2725,chr1,209587732,209592732,.,0,0,1,0,0
2726,chr1,209595242,209600242,.,0,1,0,0,0
2727,chr1,209598307,209603307,.,0,1,0,0,0
2728,chr1,209598904,209603904,.,0,1,0,0,0
2729,chr1,209604336,209609336,.,0,1,0,0,0
2730,chr1,209796138,209801138,.,0,1,1,0,0
2731,chr1,209804413,209809413,.,0,0,1,0,0
2732,chr1,209818125,209823125,.,0,0,1,0,0
2733,chr1,209820257,209825257,.,0,0,1,0,0
2734,chr1,209825045,209830045,.,0,1,0,1,0
2735,chr1,209828226,209833226,.,0,1,0,0,0
2736,chr1,209830987,209835987,.,0,1,0,0,0
2737,chr1,209841745,209846745,.,0,0,1,0,0
2738,chr1,209913479,209918479,.,1,1,0,0,0
2739,chr1,209918777,209923777,.,0,1,0,0,0
2740,chr1,209927789,209932789,.,0,1,0,0,0
2741,chr1,209928478,209933478,.,0,1,0,0,0
2742,chr1,209932014,209937014,.,0,1,0,0,0
2743,chr1,209937033,209942033,.,0,1,0,0,0
2744,chr1,209940423,209945423,.,0,1,0,0,0
2745,chr1,209976254,209981254,.,0,1,0,1,0
2746,chr1,209986988,209991988,.,0,1,0,0,0
2747,chr1,210423578,210428578,.,0,1,1,0,0
2748,chr1,210564708,210569708,.,0,1,0,0,0
2749,chr1,210809755,210814755,.,0,0,0,1,0
2750,chr1,211020064,211025064,.,0,1,0,0,0
2751,chr1,211033003,211038003,.,1,0,1,1,1
2752,chr1,211498582,211503582,.,0,1,1,0,0
2753,chr1,211587944,211592944,.,0,0,1,1,1
2754,chr1,211686210,211691210,.,1,1,1,1,0
2755,chr1,211750944,211755944,.,0,0,1,0,0
2756,chr1,211752560,211757560,.,0,0,1,0,0
2757,chr1,211777909,211782909,.,0,1,0,1,1
2758,chr1,211784304,211789304,.,0,0,1,0,1
2759,chr1,211821272,211826272,.,0,0,1,0,0
2760,chr1,211835409,211840409,.,0,1,1,0,1
2761,chr1,211839072,211844072,.,0,1,0,0,0
2762,chr1,211947669,211952669,.,1,1,1,1,1
2763,chr1,211974567,211979567,.,0,1,0,1,1
2764,chr1,211986562,211991562,.,1,1,1,0,1
2765,chr1,211995941,212000941,.,1,1,0,1,0
2766,chr1,212100007,212105007,.,0,0,1,1,1
2767,chr1,212109749,212114749,.,0,1,0,0,0
2768,chr1,212110878,212115878,.,1,1,1,1,1
2769,chr1,212180317,212185317,.,0,1,0,0,1
2770,chr1,212254594,212259594,.,0,1,1,1,1
2771,chr1,212259510,212264510,.,0,0,1,0,0
2772,chr1,212289157,212294157,.,0,0,1,1,1
2773,chr1,212309555,212314555,.,0,0,1,0,1
2774,chr1,212312630,212317630,.,0,0,0,0,1
2775,chr1,212426956,212431956,.,0,0,0,1,0
2776,chr1,212455612,212460612,.,0,1,1,1,1
2777,chr1,212482511,212487511,.,0,1,1,0,0
2778,chr1,212510964,212515964,.,0,1,1,1,1
2779,chr1,212573948,212578948,.,0,1,0,0,0
2780,chr1,212652923,212657923,.,1,0,0,0,0
2781,chr1,212656996,212661996,.,0,1,0,0,0
2782,chr1,212659603,212664603,.,1,0,1,0,0
2783,chr1,212729885,212734885,.,1,1,1,1,1
2784,chr1,212767287,212772287,.,0,1,1,0,0
2785,chr1,212778442,212783442,.,0,1,0,0,0
2786,chr1,212806625,212811625,.,1,0,0,0,0
2787,chr1,212838286,212843286,.,0,0,0,0,1
2788,chr1,212853329,212858329,.,1,1,0,0,0
2789,chr1,212853766,212858766,.,0,1,0,0,0
2790,chr1,212860398,212865398,.,0,1,0,0,0
2791,chr1,212862676,212867676,.,0,1,0,0,1
2792,chr1,212921321,212926321,.,0,1,0,0,1
2793,chr1,212923732,212928732,.,1,1,0,1,0
2794,chr1,213086379,213091379,.,1,0,0,0,0
2795,chr1,213099616,213104616,.,0,1,0,0,0
2796,chr1,213126136,213131136,.,0,1,0,0,0
2797,chr1,213148791,213153791,.,0,1,0,0,0
2798,chr1,213150375,213155375,.,0,1,0,0,1
2799,chr1,213158067,213163067,.,0,1,0,0,0
2800,chr1,213440871,213445871,.,0,1,0,0,0
2801,chr1,213543253,213548253,.,0,0,0,1,0
2802,chr1,214160447,214165447,.,0,0,0,1,0
2803,chr1,214161176,214166176,.,0,0,0,1,0
2804,chr1,214509616,214514616,.,0,1,1,0,0
2805,chr1,214599005,214604005,.,0,1,0,0,0
2806,chr1,214610516,214615516,.,0,1,0,1,0
2807,chr1,214611697,214616697,.,0,1,0,0,0
2808,chr1,214612138,214617138,.,0,0,1,0,0
2809,chr1,214616971,214621971,.,0,1,0,0,0
2810,chr1,214618001,214623001,.,0,0,1,1,0
2811,chr1,214646366,214651366,.,0,1,0,0,0
2812,chr1,214710329,214715329,.,0,1,0,1,0
2813,chr1,214923824,214928824,.,0,0,0,0,1
2814,chr1,215161597,215166597,.,0,0,0,0,1
2815,chr1,215688719,215693719,.,0,0,1,0,0
2816,chr1,215739379,215744379,.,0,1,1,1,1
2817,chr1,215836269,215841269,.,0,1,0,0,0
2818,chr1,216284126,216289126,.,0,1,0,0,0
2819,chr1,216771687,216776687,.,1,0,1,0,1
2820,chr1,217103522,217108522,.,0,0,0,0,1
2821,chr1,217244771,217249771,.,0,1,0,0,0
2822,chr1,218373234,218378234,.,0,0,1,1,0
2823,chr1,218521297,218526297,.,0,1,0,0,1
2824,chr1,218544288,218549288,.,1,0,0,0,0
2825,chr1,218551427,218556427,.,1,0,0,1,0
2826,chr1,218651736,218656736,.,0,0,1,0,0
2827,chr1,218756476,218761476,.,0,0,1,1,0
2828,chr1,218845612,218850612,.,0,0,0,0,1
2829,chr1,219222117,219227117,.,0,1,0,0,0
2830,chr1,219259978,219264978,.,0,1,1,0,1
2831,chr1,219261706,219266706,.,0,1,0,0,1
2832,chr1,219262261,219267261,.,0,0,0,0,1
2833,chr1,219318763,219323763,.,0,0,0,0,1
2834,chr1,219430728,219435728,.,0,1,0,0,0
2835,chr1,219494904,219499904,.,0,0,0,1,0
2836,chr1,219496073,219501073,.,1,0,0,0,0
2837,chr1,219953359,219958359,.,0,0,1,0,0
2838,chr1,220090760,220095760,.,0,0,0,1,0
2839,chr1,220187313,220192313,.,0,1,1,1,1
2840,chr1,220357241,220362241,.,0,0,0,1,0
2841,chr1,220390875,220395875,.,0,1,0,0,0
2842,chr1,220391685,220396685,.,0,1,1,0,0
2843,chr1,220397352,220402352,.,0,1,1,1,0
2844,chr1,220424798,220429798,.,1,1,1,1,1
2845,chr1,220440912,220445912,.,0,1,0,1,0
2846,chr1,220508329,220513329,.,0,1,0,0,0
2847,chr1,220669276,220674276,.,0,0,1,1,0
2848,chr1,220866330,220871330,.,0,1,0,1,0
2849,chr1,221046320,221051320,.,0,0,1,0,0
2850,chr1,221133092,221138092,.,0,1,0,1,0
2851,chr1,221206924,221211924,.,0,0,1,0,1
2852,chr1,221217243,221222243,.,0,1,0,0,0
2853,chr1,221271589,221276589,.,0,0,0,1,0
2854,chr1,221338561,221343561,.,0,0,0,1,0
2855,chr1,221480078,221485078,.,0,0,1,0,0
2856,chr1,221565148,221570148,.,0,0,1,0,0
2857,chr1,221610479,221615479,.,0,0,1,0,0
2858,chr1,221610975,221615975,.,0,0,1,0,0
2859,chr1,221611736,221616736,.,0,0,1,0,0
2860,chr1,221838552,221843552,.,0,1,0,0,0
2861,chr1,221875370,221880370,.,0,1,0,0,0
2862,chr1,221879128,221884128,.,0,1,0,0,0
2863,chr1,221879998,221884998,.,0,1,1,0,0
2864,chr1,221885389,221890389,.,0,0,0,0,1
2865,chr1,221896719,221901719,.,0,0,0,1,0
2866,chr1,221902221,221907221,.,0,1,0,0,0
2867,chr1,221911925,221916925,.,0,1,1,0,0
2868,chr1,221913818,221918818,.,1,1,1,1,1
2869,chr1,221925191,221930191,.,0,1,0,0,0
2870,chr1,221928805,221933805,.,0,1,0,0,0
2871,chr1,221946186,221951186,.,0,1,0,0,0
2872,chr1,221947505,221952505,.,0,1,0,0,0
2873,chr1,221947849,221952849,.,0,1,0,0,0
2874,chr1,221948808,221953808,.,0,1,0,0,0
2875,chr1,221949516,221954516,.,0,1,0,0,0
2876,chr1,221953609,221958609,.,0,0,0,0,1
2877,chr1,221966412,221971412,.,0,1,0,0,0
2878,chr1,221980666,221985666,.,0,1,0,0,0
2879,chr1,222008930,222013930,.,0,1,0,0,0
2880,chr1,222132714,222137714,.,0,1,0,0,0
2881,chr1,222140337,222145337,.,0,0,1,0,0
2882,chr1,222142286,222147286,.,0,0,1,0,0
2883,chr1,222162270,222167270,.,0,0,1,0,0
2884,chr1,222459068,222464068,.,0,0,1,0,0
2885,chr1,222636462,222641462,.,1,1,1,1,1
2886,chr1,222812285,222817285,.,0,1,1,1,0
2887,chr1,222825950,222830950,.,0,0,0,1,1
2888,chr1,222826644,222831644,.,1,1,0,1,1
2889,chr1,222828204,222833204,.,0,1,0,0,0
2890,chr1,223324445,223329445,.,0,1,0,0,1
2891,chr1,223361433,223366433,.,0,1,0,0,0
2892,chr1,223898810,223903810,.,0,0,1,0,0
2893,chr1,223900616,223905616,.,0,0,1,0,0
2894,chr1,223901953,223906953,.,0,1,0,0,0
2895,chr1,223904875,223909875,.,1,0,0,0,0
2896,chr1,223912022,223917022,.,0,1,1,0,1
2897,chr1,223922839,223927839,.,0,0,1,0,1
2898,chr1,223962230,223967230,.,1,0,1,1,1
2899,chr1,224010602,224015602,.,0,1,0,1,0
2900,chr1,224012680,224017680,.,0,0,1,1,1
2901,chr1,224017326,224022326,.,0,0,1,0,0
2902,chr1,224022401,224027401,.,0,0,0,1,0
2903,chr1,224029917,224034917,.,0,1,1,1,0
2904,chr1,224177849,224182849,.,1,1,1,1,1
2905,chr1,224238182,224243182,.,0,0,0,0,1
2906,chr1,224267544,224272544,.,0,0,0,0,1
2907,chr1,224354390,224359390,.,0,1,0,0,0
2908,chr1,224390804,224395804,.,0,1,0,0,0
2909,chr1,224456501,224461501,.,0,1,0,1,0
2910,chr1,224526406,224531406,.,0,0,1,1,0
2911,chr1,224543160,224548160,.,0,0,0,1,1
2912,chr1,224595770,224600770,.,0,1,1,1,1
2913,chr1,224630905,224635905,.,0,1,1,0,0
2914,chr1,224632735,224637735,.,0,1,0,0,0
2915,chr1,224683554,224688554,.,0,1,0,0,0
2916,chr1,224685986,224690986,.,0,0,0,0,1
2917,chr1,224688368,224693368,.,0,0,0,0,1
2918,chr1,224729698,224734698,.,0,1,0,0,0
2919,chr1,224816942,224821942,.,0,1,0,0,0
2920,chr1,224922180,224927180,.,0,1,0,0,0
2921,chr1,224922646,224927646,.,0,1,0,0,0
2922,chr1,225610756,225615756,.,0,1,1,0,1
2923,chr1,225653023,225658023,.,0,1,0,0,0
2924,chr1,225778224,225783224,.,1,0,1,0,0
2925,chr1,225843015,225848015,.,0,0,0,1,0
2926,chr1,225879523,225884523,.,0,0,0,1,0
2927,chr1,225892981,225897981,.,0,0,0,1,0
2928,chr1,225932332,225937332,.,1,0,0,1,0
2929,chr1,225952336,225957336,.,0,0,1,1,0
2930,chr1,226003011,226008011,.,0,0,1,1,0
2931,chr1,226061277,226066277,.,0,0,1,0,1
2932,chr1,226082474,226087474,.,0,1,0,1,0
2933,chr1,226161347,226166347,.,0,0,0,0,1
2934,chr1,226185262,226190262,.,0,1,0,0,1
2935,chr1,226187409,226192409,.,0,1,0,1,1
2936,chr1,226188142,226193142,.,0,1,0,0,1
2937,chr1,226220008,226225008,.,0,0,0,1,0
2938,chr1,226228010,226233010,.,0,1,0,0,0
2939,chr1,226261196,226266196,.,1,1,0,1,1
2940,chr1,226286283,226291283,.,0,0,1,0,0
2941,chr1,226295173,226300173,.,1,1,1,1,1
2942,chr1,226312919,226317919,.,1,1,1,1,0
2943,chr1,226313280,226318280,.,1,1,1,1,0
2944,chr1,226358804,226363804,.,1,0,1,1,1
2945,chr1,226363993,226368993,.,0,0,0,0,1
2946,chr1,226367723,226372723,.,1,0,0,0,0
2947,chr1,226401770,226406770,.,0,0,1,0,0
2948,chr1,226427842,226432842,.,0,1,0,1,1
2949,chr1,226432735,226437735,.,0,1,1,1,1
2950,chr1,226838762,226843762,.,0,1,0,0,0
2951,chr1,226839422,226844422,.,0,1,0,1,0
2952,chr1,226839930,226844930,.,0,1,0,0,0
2953,chr1,226840648,226845648,.,0,1,0,0,0
2954,chr1,226845915,226850915,.,0,1,0,0,0
2955,chr1,226862594,226867594,.,0,1,0,0,0
2956,chr1,226865471,226870471,.,0,1,0,0,0
2957,chr1,226888799,226893799,.,0,1,1,0,0
2958,chr1,226893879,226898879,.,0,1,0,0,0
2959,chr1,226925135,226930135,.,0,1,0,0,0
2960,chr1,227000464,227005464,.,1,0,1,0,0
2961,chr1,227313465,227318465,.,0,0,0,1,1
2962,chr1,227497295,227502295,.,0,0,0,1,0
2963,chr1,227727528,227732528,.,1,0,0,1,0
2964,chr1,227749543,227754543,.,0,1,1,0,1
2965,chr1,227973707,227978707,.,0,0,0,0,1
2966,chr1,227980227,227985227,.,0,1,0,0,0
2967,chr1,228269747,228274747,.,0,1,0,1,1
2968,chr1,228271132,228276132,.,0,1,1,0,0
2969,chr1,228271818,228276818,.,0,1,0,1,1
2970,chr1,228335877,228340877,.,0,0,0,1,0
2971,chr1,228348363,228353363,.,0,0,1,0,0
2972,chr1,228396619,228401619,.,0,0,1,0,0
2973,chr1,228631107,228636107,.,0,0,0,1,0
2974,chr1,228648943,228653943,.,0,0,0,0,1
2975,chr1,228675765,228680765,.,0,1,1,1,0
2976,chr1,228686228,228691228,.,0,0,0,1,1
2977,chr1,228780274,228785274,.,1,0,1,1,0
2978,chr1,228780994,228785994,.,1,0,1,1,0
2979,chr1,228781606,228786606,.,0,0,1,1,0
2980,chr1,228875910,228880910,.,0,0,0,1,0
2981,chr1,228959544,228964544,.,0,1,0,1,0
2982,chr1,228960404,228965404,.,0,1,0,1,0
2983,chr1,228969860,228974860,.,0,1,0,1,0
2984,chr1,228971518,228976518,.,0,1,0,1,0
2985,chr1,228975669,228980669,.,0,1,0,0,0
2986,chr1,228983971,228988971,.,0,1,0,0,0
2987,chr1,228985586,228990586,.,0,1,0,0,0
2988,chr1,229072047,229077047,.,0,0,0,1,0
2989,chr1,229160883,229165883,.,0,0,0,1,0
2990,chr1,229266531,229271531,.,0,0,0,1,0
2991,chr1,229324515,229329515,.,0,0,1,0,0
2992,chr1,229333294,229338294,.,0,0,1,0,1
2993,chr1,229336841,229341841,.,0,0,0,1,0
2994,chr1,229355167,229360167,.,0,0,1,1,0
2995,chr1,229363257,229368257,.,0,0,1,0,0
2996,chr1,229364050,229369050,.,1,1,1,0,0
2997,chr1,229386467,229391467,.,0,0,1,0,0
2998,chr1,229407212,229412212,.,0,0,1,1,1
2999,chr1,229471829,229476829,.,0,1,1,1,1
