chromosome,start,end,strand,A549,GM12878,HELAS3,HEPG2,K562
chr12,96635550,96636050,.,0,0,1,0,0
chr12,96648118,96648618,.,0,1,0,1,0
chr12,96649789,96650289,.,1,1,1,1,1
chr12,96650687,96651187,.,0,1,1,0,1
chr12,96658964,96659464,.,1,0,0,1,1
chr12,96685042,96685542,.,0,0,0,1,0
chr12,96752439,96752939,.,0,1,0,1,0
chr12,96773785,96774285,.,0,0,1,0,0
chr12,96794882,96795382,.,0,1,0,1,1
chr12,96810089,96810589,.,0,0,1,0,0
chr12,96813782,96814282,.,0,0,1,0,0
chr12,96819720,96820220,.,0,1,0,0,0
chr12,96827913,96828413,.,1,0,0,0,0
chr12,96839534,96840034,.,0,0,1,0,0
chr12,96842065,96842565,.,0,0,1,0,0
chr12,97109541,97110041,.,0,1,0,0,0
chr12,97355594,97356094,.,0,0,0,0,1
chr12,97525417,97525917,.,1,0,0,0,0
chr12,97770705,97771205,.,0,1,0,0,0
chr12,97962418,97962918,.,1,0,1,1,0
chr12,98793264,98793764,.,1,1,1,1,0
chr12,98934175,98934675,.,0,1,1,0,0
chr12,99020862,99021362,.,0,1,1,1,1
chr12,99043889,99044389,.,0,0,1,0,0
chr12,99103536,99104036,.,0,1,1,1,1
chr12,99234974,99235474,.,0,1,0,0,1
chr12,99524828,99525328,.,0,1,0,0,0
chr12,100518716,100519216,.,1,0,1,0,0
chr12,100596672,100597172,.,0,1,0,0,1
chr12,100970454,100970954,.,0,1,0,0,0
chr12,101412443,101412943,.,0,0,0,1,0
chr12,101692218,101692718,.,1,1,1,0,0
chr12,102009708,102010208,.,0,0,0,1,0
chr12,102169392,102169892,.,0,0,0,0,1
chr12,102186201,102186701,.,0,0,1,0,0
chr12,102187006,102187506,.,0,1,1,0,0
chr12,102215515,102216015,.,0,1,0,0,0
chr12,102220368,102220868,.,0,1,1,0,0
chr12,102248468,102248968,.,0,1,0,0,1
chr12,102250861,102251361,.,0,1,0,0,0
chr12,102253440,102253940,.,0,1,0,0,0
chr12,102269301,102269801,.,0,1,0,0,0
chr12,102282916,102283416,.,0,1,1,1,0
chr12,102285188,102285688,.,0,1,1,0,0
chr12,102303412,102303912,.,0,1,0,0,0
chr12,102325545,102326045,.,0,1,0,0,0
chr12,102329927,102330427,.,0,1,1,1,0
chr12,102734268,102734768,.,1,0,0,0,0
chr12,102872957,102873457,.,0,1,0,0,1
chr12,102892217,102892717,.,0,1,0,0,1
chr12,102909541,102910041,.,0,0,1,1,1
chr12,103347937,103348437,.,0,1,0,0,0
chr12,103354813,103355313,.,0,1,0,0,0
chr12,103359109,103359609,.,0,1,0,0,0
chr12,103496005,103496505,.,0,1,0,0,0
chr12,104199383,104199883,.,0,0,0,1,1
chr12,104252777,104253277,.,0,0,1,1,0
chr12,104274279,104274779,.,0,1,0,0,0
chr12,104301252,104301752,.,0,1,1,0,1
chr12,104330225,104330725,.,0,1,0,0,1
chr12,104613063,104613563,.,0,0,1,0,0
chr12,104613696,104614196,.,0,0,1,0,0
chr12,104658603,104659103,.,0,1,1,1,1
chr12,104671109,104671609,.,1,0,1,1,0
chr12,104675893,104676393,.,0,0,1,0,0
chr12,104693784,104694284,.,1,0,1,1,1
chr12,104791467,104791967,.,1,1,0,0,0
chr12,104846692,104847192,.,0,1,0,0,0
chr12,104872174,104872674,.,0,1,0,0,1
chr12,104912070,104912570,.,0,0,0,0,1
chr12,104963327,104963827,.,0,1,0,0,0
chr12,104997797,104998297,.,0,0,1,0,1
chr12,104998369,104998869,.,0,1,0,0,0
chr12,104999557,105000057,.,1,1,0,0,0
chr12,105020151,105020651,.,0,1,0,0,1
chr12,105030211,105030711,.,0,1,0,0,0
chr12,105031368,105031868,.,0,1,0,0,1
chr12,105035637,105036137,.,0,1,0,0,0
chr12,105037597,105038097,.,0,1,1,0,1
chr12,105043132,105043632,.,0,1,0,0,1
chr12,105062797,105063297,.,0,1,0,1,0
chr12,105064957,105065457,.,1,1,0,0,1
chr12,105066260,105066760,.,0,1,0,0,0
chr12,105076620,105077120,.,0,1,0,0,0
chr12,105101109,105101609,.,0,0,0,0,1
chr12,105114225,105114725,.,0,1,0,0,0
chr12,105324331,105324831,.,0,1,0,1,0
chr12,105477263,105477763,.,1,0,0,1,0
chr12,105711056,105711556,.,0,1,0,1,0
chr12,105811929,105812429,.,0,0,1,0,0
chr12,105815033,105815533,.,0,0,0,0,1
chr12,105837692,105838192,.,0,0,1,0,0
chr12,105839389,105839889,.,0,0,1,0,0
chr12,105899965,105900465,.,0,1,0,0,0
chr12,106381191,106381691,.,0,0,1,0,0
chr12,106529970,106530470,.,0,1,0,1,0
chr12,106621247,106621747,.,0,0,1,0,0
chr12,106642705,106643205,.,0,0,1,0,0
chr12,106663589,106664089,.,0,1,0,0,0
chr12,106682165,106682665,.,0,0,1,1,0
chr12,106694473,106694973,.,1,0,1,1,0
chr12,107153835,107154335,.,0,1,0,1,0
chr12,107363516,107364016,.,0,0,1,0,1
chr12,107377461,107377961,.,0,1,1,0,0
chr12,107396283,107396783,.,0,0,0,1,0
chr12,107424706,107425206,.,0,0,0,0,1
chr12,107493917,107494417,.,0,1,0,0,0
chr12,107723241,107723741,.,1,0,0,1,0
chr12,107745927,107746427,.,0,0,0,1,0
chr12,107856853,107857353,.,0,0,0,1,0
chr12,108103050,108103550,.,1,1,1,1,0
chr12,108297238,108297738,.,0,1,0,0,1
chr12,108511118,108511618,.,0,1,1,0,1
chr12,108520826,108521326,.,0,0,1,0,0
chr12,108699254,108699754,.,0,0,0,1,0
chr12,108699949,108700449,.,0,1,0,0,0
chr12,108727996,108728496,.,0,1,0,0,0
chr12,108729415,108729915,.,0,1,0,0,0
chr12,108782963,108783463,.,0,0,0,1,0
chr12,108877782,108878282,.,0,1,1,0,0
chr12,108920796,108921296,.,0,0,0,0,1
chr12,108965505,108966005,.,0,1,0,0,0
chr12,108966117,108966617,.,0,1,0,0,0
chr12,108989692,108990192,.,0,0,0,0,1
chr12,109010592,109011092,.,0,1,0,0,0
chr12,109011051,109011551,.,0,1,0,0,0
chr12,109023540,109024040,.,0,0,1,0,1
chr12,109030858,109031358,.,0,1,1,0,1
chr12,109032086,109032586,.,0,1,1,0,0
chr12,109035772,109036272,.,0,1,0,1,1
chr12,109036134,109036634,.,0,1,0,0,0
chr12,109037612,109038112,.,0,0,1,0,0
chr12,109058493,109058993,.,0,1,1,0,0
chr12,109061043,109061543,.,0,1,0,0,1
chr12,109083592,109084092,.,0,1,0,1,1
chr12,109084626,109085126,.,0,1,0,0,0
chr12,109088414,109088914,.,0,1,0,0,1
chr12,109093529,109094029,.,0,0,0,0,1
chr12,109117021,109117521,.,0,0,0,0,1
chr12,109117921,109118421,.,1,0,0,1,1
chr12,109120802,109121302,.,0,1,0,0,1
chr12,109167428,109167928,.,0,0,0,1,0
chr12,109209286,109209786,.,0,1,1,1,0
chr12,109227025,109227525,.,0,1,1,0,0
chr12,109232073,109232573,.,0,1,1,1,1
chr12,109248082,109248582,.,1,1,1,1,1
chr12,109249399,109249899,.,0,1,0,1,1
chr12,109250068,109250568,.,1,1,1,1,0
chr12,109553472,109553972,.,0,0,0,1,0
chr12,109570411,109570911,.,0,1,1,1,0
chr12,109898920,109899420,.,1,0,0,1,1
chr12,109900156,109900656,.,0,0,0,1,0
chr12,109900955,109901455,.,0,0,1,1,1
chr12,110315673,110316173,.,0,0,0,1,0
chr12,110517183,110517683,.,0,1,0,0,1
chr12,110517452,110517952,.,0,1,0,1,1
chr12,110540074,110540574,.,0,1,1,1,1
chr12,110586808,110587308,.,0,1,0,0,0
chr12,110618516,110619016,.,0,0,1,0,0
chr12,110633345,110633845,.,0,0,0,1,0
chr12,110682601,110683101,.,0,0,0,1,0
chr12,110687627,110688127,.,0,0,0,1,0
chr12,110694420,110694920,.,0,0,0,1,0
chr12,110704774,110705274,.,1,0,1,0,0
chr12,110707337,110707837,.,0,1,1,1,1
chr12,110735063,110735563,.,1,0,0,1,0
chr12,110750645,110751145,.,1,1,1,1,1
chr12,110809082,110809582,.,0,1,0,0,0
chr12,110867067,110867567,.,0,1,1,0,0
chr12,110931637,110932137,.,0,0,1,1,1
chr12,111001650,111002150,.,0,1,0,0,1
chr12,111015546,111016046,.,0,1,0,1,1
chr12,111016027,111016527,.,0,1,1,1,1
chr12,111019811,111020311,.,0,1,1,1,1
chr12,111028620,111029120,.,0,1,1,1,0
chr12,111043384,111043884,.,0,1,0,0,1
chr12,111252594,111253094,.,0,1,0,0,1
chr12,111494771,111495271,.,0,1,1,0,0
chr12,111842548,111843048,.,0,1,1,1,1
chr12,111847155,111847655,.,0,1,0,0,1
chr12,111847589,111848089,.,0,1,0,0,0
chr12,111866642,111867142,.,0,1,0,0,0
chr12,111867862,111868362,.,0,1,0,1,1
chr12,111868581,111869081,.,0,1,1,0,0
chr12,111875615,111876115,.,0,1,0,1,1
chr12,111881173,111881673,.,0,1,0,0,1
chr12,111883706,111884206,.,0,1,0,1,0
chr12,111904702,111905202,.,0,1,0,1,1
chr12,111939231,111939731,.,0,1,0,0,0
chr12,112018836,112019336,.,0,1,1,1,1
chr12,112215089,112215589,.,0,0,0,1,0
chr12,112341629,112342129,.,0,1,1,1,1
chr12,112362949,112363449,.,0,1,0,0,1
chr12,112463886,112464386,.,0,1,0,1,1
chr12,112529364,112529864,.,1,1,1,1,1
chr12,112534333,112534833,.,0,1,1,0,0
chr12,112545654,112546154,.,0,1,1,1,1
chr12,112554280,112554780,.,0,1,1,1,0
chr12,112566865,112567365,.,0,1,0,0,0
chr12,112569134,112569634,.,0,1,0,0,0
chr12,112633558,112634058,.,0,1,0,0,1
chr12,112741654,112742154,.,0,1,0,1,1
chr12,112759746,112760246,.,0,1,1,1,1
chr12,112809644,112810144,.,0,1,0,1,0
chr12,112920596,112921096,.,0,1,1,1,0
chr12,113037633,113038133,.,0,0,0,1,0
chr12,113417042,113417542,.,0,1,0,0,0
chr12,113417545,113418045,.,0,1,1,1,0
chr12,113502735,113503235,.,0,1,0,0,0
chr12,113507907,113508407,.,0,1,0,0,0
chr12,113512973,113513473,.,0,1,0,0,0
chr12,113524144,113524644,.,0,1,0,0,0
chr12,113630439,113630939,.,0,1,0,1,1
chr12,113644027,113644527,.,0,0,1,1,1
chr12,113652645,113653145,.,0,1,1,0,0
chr12,113660868,113661368,.,1,1,1,1,0
chr12,113667489,113667989,.,0,1,1,1,0
chr12,113670698,113671198,.,0,0,1,0,0
chr12,113684249,113684749,.,0,0,0,1,0
chr12,113709615,113710115,.,0,1,0,1,0
chr12,113740855,113741355,.,0,0,0,0,1
chr12,113797839,113798339,.,0,0,1,0,0
chr12,113855980,113856480,.,0,0,0,1,0
chr12,114029113,114029613,.,0,0,0,0,1
chr12,114200144,114200644,.,0,1,0,1,1
chr12,114917644,114918144,.,0,0,0,0,1
chr12,115103839,115104339,.,1,0,0,1,0
chr12,115105909,115106409,.,1,0,0,1,0
chr12,115107120,115107620,.,0,0,0,1,0
chr12,115124727,115125227,.,0,0,0,1,0
chr12,115791756,115792256,.,0,1,1,0,0
chr12,115889532,115890032,.,0,0,1,1,0
chr12,116043966,116044466,.,0,0,0,1,0
chr12,116362312,116362812,.,0,0,1,0,0
chr12,116382856,116383356,.,0,0,0,0,1
chr12,116498389,116498889,.,0,1,0,0,0
chr12,116530198,116530698,.,0,0,1,1,1
chr12,116561256,116561756,.,0,0,0,0,1
chr12,116570762,116571262,.,0,0,0,1,0
chr12,116572635,116573135,.,0,1,0,0,1
chr12,116589969,116590469,.,0,0,0,0,1
chr12,116602660,116603160,.,0,0,0,1,1
chr12,116661848,116662348,.,1,1,0,0,1
chr12,116700971,116701471,.,1,0,0,0,0
chr12,116718369,116718869,.,0,0,0,0,1
chr12,116796822,116797322,.,0,0,0,1,1
chr12,116871924,116872424,.,0,0,1,0,0
chr12,116930593,116931093,.,1,0,0,0,0
chr12,116946019,116946519,.,0,0,0,0,1
chr12,116946527,116947027,.,1,0,0,0,0
chr12,116975076,116975576,.,0,1,0,0,0
chr12,116990394,116990894,.,0,1,0,0,0
chr12,117039638,117040138,.,0,0,0,1,0
chr12,117100333,117100833,.,0,0,0,1,0
chr12,117173858,117174358,.,1,1,1,1,1
chr12,117277310,117277810,.,0,0,0,0,1
chr12,117478097,117478597,.,0,1,0,1,1
chr12,117479992,117480492,.,0,0,0,0,1
chr12,117483023,117483523,.,0,0,0,1,0
chr12,117498059,117498559,.,0,0,0,0,1
chr12,117500922,117501422,.,0,1,0,0,0
chr12,117871869,117872369,.,0,0,0,0,1
chr12,118123299,118123799,.,1,0,0,0,1
chr12,118466341,118466841,.,1,1,1,1,0
chr12,118497327,118497827,.,0,1,0,0,0
chr12,118605096,118605596,.,0,1,0,0,1
chr12,118626535,118627035,.,0,0,0,0,1
chr12,118632133,118632633,.,0,1,1,0,1
chr12,118744659,118745159,.,0,1,0,0,0
chr12,118745313,118745813,.,0,1,0,0,0
chr12,118784729,118785229,.,0,1,0,0,0
chr12,118795121,118795621,.,0,1,0,1,1
chr12,118815579,118816079,.,0,1,0,1,1
chr12,119618425,119618925,.,0,0,1,0,0
chr12,119632943,119633443,.,0,1,1,1,0
chr12,120140934,120141434,.,0,0,1,0,0
chr12,120153489,120153989,.,0,1,0,0,1
chr12,120179319,120179819,.,0,0,1,0,0
chr12,120239234,120239734,.,0,0,0,1,0
chr12,120372441,120372941,.,0,0,0,0,1
chr12,120426460,120426960,.,1,1,1,1,0
chr12,120433621,120434121,.,0,1,0,0,0
chr12,120445033,120445533,.,0,1,0,0,0
chr12,120450024,120450524,.,0,1,0,0,0
chr12,120451586,120452086,.,0,1,1,0,0
chr12,120453043,120453543,.,0,1,1,0,0
chr12,120524835,120525335,.,0,1,1,0,0
chr12,120639883,120640383,.,0,1,1,1,1
chr12,120665459,120665959,.,0,0,0,1,0
chr12,120666593,120667093,.,0,0,0,1,0
chr12,120668314,120668814,.,1,0,1,1,1
chr12,120669143,120669643,.,0,0,1,0,0
chr12,120672508,120673008,.,0,0,1,1,1
chr12,120699983,120700483,.,0,0,1,0,0
chr12,120728367,120728867,.,0,0,1,0,0
chr12,120905959,120906459,.,0,1,0,1,1
chr12,120912337,120912837,.,0,0,0,0,1
chr12,120926574,120927074,.,0,0,0,0,1
chr12,120956055,120956555,.,0,1,1,1,1
chr12,120967381,120967881,.,1,0,1,1,1
chr12,120976305,120976805,.,0,0,0,1,0
chr12,121019772,121020272,.,0,1,0,0,0
chr12,121179804,121180304,.,0,0,0,1,0
chr12,121245448,121245948,.,0,1,0,0,0
chr12,121268388,121268888,.,0,1,1,0,1
chr12,121282533,121283033,.,1,1,1,1,1
chr12,121310707,121311207,.,1,0,1,0,1
chr12,121322104,121322604,.,1,1,1,1,1
chr12,121366956,121367456,.,0,0,0,1,0
chr12,121402540,121403040,.,1,0,0,1,0
chr12,121425347,121425847,.,0,0,0,1,0
chr12,121460670,121461170,.,0,1,0,0,0
chr12,121471661,121472161,.,0,0,1,0,0
chr12,121497909,121498409,.,0,0,1,1,0
chr12,121533659,121534159,.,0,0,1,0,0
chr12,121565989,121566489,.,0,0,0,1,0
chr12,121581542,121582042,.,0,1,1,0,0
chr12,121634593,121635093,.,0,0,0,0,1
chr12,121714734,121715234,.,1,1,0,0,0
chr12,121724959,121725459,.,0,0,1,0,0
chr12,121838643,121839143,.,0,1,1,1,1
chr12,121839038,121839538,.,1,1,1,1,1
chr12,121841287,121841787,.,0,1,1,1,0
chr12,121864074,121864574,.,0,1,1,1,1
chr12,121865879,121866379,.,1,1,1,1,1
chr12,121888237,121888737,.,0,1,1,1,1
chr12,121904146,121904646,.,0,1,0,0,0
chr12,121951515,121952015,.,0,1,1,1,1
chr12,121951991,121952491,.,0,1,0,0,0
chr12,121968336,121968836,.,0,1,0,0,0
chr12,121976395,121976895,.,0,1,1,1,1
chr12,121998166,121998666,.,0,1,0,0,0
chr12,122014886,122015386,.,0,1,0,0,0
chr12,122019950,122020450,.,1,1,1,1,1
chr12,122020524,122021024,.,0,1,0,1,1
chr12,122028496,122028996,.,0,1,1,1,1
chr12,122067573,122068073,.,1,1,1,1,0
chr12,122086360,122086860,.,0,1,1,0,0
chr12,122124700,122125200,.,0,1,1,1,1
chr12,122154953,122155453,.,0,0,1,0,1
chr12,122186714,122187214,.,0,0,0,1,0
chr12,122224132,122224632,.,0,0,1,0,0
chr12,122224915,122225415,.,0,1,1,1,0
chr12,122227301,122227801,.,0,1,1,0,0
chr12,122227799,122228299,.,1,1,1,1,0
chr12,122228324,122228824,.,0,1,0,0,0
chr12,122229780,122230280,.,0,1,1,1,0
chr12,122444423,122444923,.,1,0,0,0,0
chr12,122462036,122462536,.,1,1,1,1,0
chr12,122462346,122462846,.,0,0,1,0,1
chr12,122517456,122517956,.,1,0,1,0,0
chr12,122518258,122518758,.,0,0,1,0,0
chr12,122519745,122520245,.,0,1,0,1,1
chr12,122681401,122681901,.,0,0,0,0,1
chr12,122897265,122897765,.,0,1,1,0,0
chr12,122908013,122908513,.,1,1,1,1,1
chr12,123131209,123131709,.,0,1,0,0,0
chr12,123216684,123217184,.,0,1,0,1,0
chr12,123320724,123321224,.,0,1,1,1,0
chr12,123362816,123363316,.,0,1,0,1,1
chr12,123377679,123378179,.,0,1,0,0,0
chr12,123383026,123383526,.,0,1,0,0,0
chr12,123583157,123583657,.,0,0,1,0,0
chr12,123605904,123606404,.,0,0,0,0,1
chr12,123625666,123626166,.,0,0,0,1,0
chr12,123627480,123627980,.,0,0,1,1,1
chr12,123636045,123636545,.,0,0,1,0,0
chr12,123762805,123763305,.,0,1,0,0,0
chr12,123872156,123872656,.,0,0,0,0,1
chr12,123916919,123917419,.,0,1,0,0,0
chr12,123917329,123917829,.,0,1,0,0,0
chr12,123926074,123926574,.,0,1,0,0,0
chr12,123930475,123930975,.,0,1,1,0,0
chr12,124009595,124010095,.,1,0,1,0,1
chr12,124107946,124108446,.,0,0,1,0,1
chr12,124198752,124199252,.,0,1,1,0,1
chr12,124485989,124486489,.,0,1,1,1,0
chr12,124511217,124511717,.,0,0,0,0,1
chr12,124716910,124717410,.,0,1,0,0,0
chr12,124822937,124823437,.,0,0,1,1,1
chr12,124866288,124866788,.,0,0,1,0,0
chr12,124875286,124875786,.,1,1,0,0,0
chr12,124907547,124908047,.,1,0,1,1,1
chr12,124916169,124916669,.,0,0,0,1,0
chr12,124938003,124938503,.,0,1,0,0,0
chr12,124942453,124942953,.,0,0,1,1,0
chr12,124951447,124951947,.,0,1,1,1,0
chr12,124978395,124978895,.,0,1,0,0,0
chr12,124990973,124991473,.,0,1,0,0,0
chr12,125003476,125003976,.,1,0,1,1,0
chr12,125026083,125026583,.,0,1,1,1,0
chr12,125027645,125028145,.,0,1,1,0,1
chr12,125028813,125029313,.,0,1,0,1,0
chr12,125029970,125030470,.,0,1,0,0,0
chr12,125030584,125031084,.,0,1,1,0,0
chr12,125048930,125049430,.,0,1,0,0,0
chr12,125050433,125050933,.,0,0,0,0,1
chr12,125050865,125051365,.,1,1,1,1,1
chr12,125052685,125053185,.,0,1,1,1,0
chr12,125110372,125110872,.,0,0,1,0,0
chr12,125110781,125111281,.,0,0,1,0,0
chr12,125117115,125117615,.,0,0,1,0,0
chr12,125117787,125118287,.,0,0,1,0,0
chr12,125149106,125149606,.,0,0,1,0,0
chr12,125165847,125166347,.,0,0,1,1,0
chr12,125166516,125167016,.,0,0,1,0,0
chr12,125169401,125169901,.,0,1,1,0,0
chr12,125179387,125179887,.,0,0,1,0,0
chr12,125185693,125186193,.,0,0,1,0,0
chr12,125188341,125188841,.,0,0,1,0,0
chr12,125197577,125198077,.,0,0,1,0,0
chr12,125198153,125198653,.,0,1,0,0,0
chr12,125204691,125205191,.,0,0,1,0,0
chr12,125221545,125222045,.,0,0,0,1,0
chr12,125229157,125229657,.,0,1,0,1,1
chr12,125230567,125231067,.,0,1,0,1,0
chr12,125231859,125232359,.,0,1,0,0,0
chr12,125239530,125240030,.,0,1,0,0,0
chr12,125256311,125256811,.,0,1,0,0,0
chr12,125258576,125259076,.,0,1,0,0,0
chr12,125259208,125259708,.,0,1,0,0,0
chr12,125288425,125288925,.,0,1,1,1,0
chr12,125331175,125331675,.,1,1,1,1,0
chr12,125332150,125332650,.,0,1,1,1,0
chr12,125345955,125346455,.,1,1,1,1,1
chr12,125347448,125347948,.,0,1,1,1,1
chr12,125353455,125353955,.,0,0,0,0,1
chr12,125369178,125369678,.,0,0,0,1,0
chr12,125389100,125389600,.,1,1,1,1,1
chr12,125395072,125395572,.,0,1,1,0,1
chr12,125400798,125401298,.,1,1,1,1,1
chr12,125403499,125403999,.,1,1,1,1,0
chr12,125404483,125404983,.,0,1,1,0,0
chr12,125405530,125406030,.,0,1,0,1,0
chr12,125412222,125412722,.,0,1,1,0,0
chr12,125423018,125423518,.,0,1,0,1,0
chr12,125424122,125424622,.,0,1,1,1,1
chr12,125425096,125425596,.,0,1,1,1,1
chr12,125479753,125480253,.,0,1,1,0,0
chr12,125534041,125534541,.,0,1,0,0,1
chr12,125550673,125551173,.,0,1,1,1,0
chr12,125564757,125565257,.,0,0,1,1,0
chr12,125577602,125578102,.,0,0,0,1,0
chr12,125581925,125582425,.,0,0,1,0,0
chr12,125765304,125765804,.,0,0,0,0,1
chr12,127254591,127255091,.,0,1,0,0,0
chr12,127563880,127564380,.,0,0,0,0,1
chr12,127567796,127568296,.,0,1,1,1,1
chr12,127610390,127610890,.,0,1,1,0,1
chr12,127631863,127632363,.,0,0,0,0,1
chr12,127645648,127646148,.,0,0,0,0,1
chr12,127909961,127910461,.,0,0,1,0,0
chr12,128823776,128824276,.,0,0,0,1,0
chr12,128873117,128873617,.,0,1,0,0,0
chr12,129291721,129292221,.,0,0,0,1,0
chr12,129296234,129296734,.,0,1,0,0,0
chr12,129302009,129302509,.,0,1,0,0,1
chr12,129305310,129305810,.,0,1,1,0,0
chr12,129306540,129307040,.,0,1,0,1,0
chr12,129314288,129314788,.,0,1,0,0,0
chr12,129325399,129325899,.,0,1,0,0,0
chr12,129336691,129337191,.,0,1,0,0,0
chr12,129340883,129341383,.,0,1,0,0,0
chr12,129341896,129342396,.,0,1,0,0,0
chr12,129415177,129415677,.,0,1,1,0,0
chr12,129871400,129871900,.,0,0,1,0,0
chr12,130610455,130610955,.,0,0,1,0,0
chr12,130624570,130625070,.,1,0,1,0,0
chr12,130923777,130924277,.,0,1,0,0,0
chr12,130947705,130948205,.,0,0,1,0,0
chr12,131058710,131059210,.,0,0,0,0,1
chr12,131111688,131112188,.,0,1,0,0,0
chr12,131249932,131250432,.,1,0,0,0,0
chr12,131261000,131261500,.,0,0,0,1,0
chr12,131272484,131272984,.,0,0,1,0,0
chr12,131338020,131338520,.,0,0,0,0,1
chr12,131401317,131401817,.,0,1,0,0,1
chr12,131405218,131405718,.,0,0,1,0,0
chr12,131510688,131511188,.,0,0,1,0,0
chr12,131559017,131559517,.,0,1,0,0,0
chr12,131576793,131577293,.,0,1,0,0,0
chr12,131577605,131578105,.,0,1,0,0,1
chr12,131702805,131703305,.,0,1,1,0,0
chr12,131703282,131703782,.,0,1,0,0,0
chr12,131706138,131706638,.,0,1,1,0,0
chr12,131707285,131707785,.,0,1,1,0,0
chr12,131714107,131714607,.,0,0,0,0,1
chr12,131941246,131941746,.,0,1,0,0,0
chr12,132014213,132014713,.,0,0,0,0,1
chr12,132203203,132203703,.,0,1,1,0,1
chr12,132221529,132222029,.,1,0,1,0,1
chr12,132232411,132232911,.,0,0,1,1,1
chr12,132264796,132265296,.,0,0,0,1,1
chr12,132293402,132293902,.,0,1,0,0,0
chr12,132314888,132315388,.,1,0,1,0,0
chr12,132345288,132345788,.,1,1,1,1,0
chr12,132348930,132349430,.,0,0,1,1,0
chr12,132356680,132357180,.,0,1,1,0,0
chr12,132368048,132368548,.,0,0,1,0,0
chr12,132558711,132559211,.,0,1,0,1,1
chr12,132647092,132647592,.,1,0,0,0,0
chr12,132861043,132861543,.,0,0,1,0,0
chr12,132903776,132904276,.,0,0,1,1,0
chr12,132904254,132904754,.,0,0,1,0,0
chr12,132969912,132970412,.,1,0,1,0,1
chr12,132970578,132971078,.,0,0,1,0,0
chr12,133021995,133022495,.,1,0,0,0,1
chr12,133029936,133030436,.,0,0,1,0,0
chr12,133065077,133065577,.,0,0,0,0,1
chr12,133068036,133068536,.,0,1,0,0,0
chr12,133069088,133069588,.,0,1,1,0,0
chr12,133081703,133082203,.,0,1,0,0,0
chr12,133178866,133179366,.,0,0,0,1,0
chr12,133527934,133528434,.,0,1,0,1,1
chr12,133602588,133603088,.,0,0,1,0,0
chr12,133688298,133688798,.,0,0,1,1,0
chr12,133701078,133701578,.,0,0,1,0,0
chr13,20137728,20138228,.,0,0,1,1,0
chr13,20271272,20271772,.,0,0,0,1,1
chr13,20545982,20546482,.,0,0,1,0,1
chr13,20555432,20555932,.,0,0,1,1,0
chr13,20623856,20624356,.,0,1,0,1,1
chr13,20644121,20644621,.,1,1,1,1,1
chr13,20692817,20693317,.,0,0,0,0,1
chr13,20693224,20693724,.,0,0,0,0,1
chr13,20694578,20695078,.,0,0,0,1,0
chr13,20701763,20702263,.,0,1,0,1,0
chr13,20711103,20711603,.,0,1,0,0,0
chr13,20735520,20736020,.,0,1,0,0,0
chr13,20744896,20745396,.,0,0,1,0,0
chr13,20749046,20749546,.,0,0,1,0,0
chr13,20986265,20986765,.,0,0,0,1,1
chr13,21049872,21050372,.,0,1,0,0,0
chr13,21102586,21103086,.,0,1,0,0,0
chr13,21127362,21127862,.,0,0,0,1,0
chr13,21241360,21241860,.,0,1,0,1,0
chr13,21398757,21399257,.,0,0,0,1,1
chr13,21400131,21400631,.,0,1,1,1,0
chr13,21405688,21406188,.,0,0,1,0,0
chr13,21607207,21607707,.,1,1,1,1,1
chr13,21632359,21632859,.,0,0,1,0,0
chr13,21649499,21649999,.,0,1,0,0,0
chr13,21748803,21749303,.,0,1,1,1,1
chr13,21893468,21893968,.,0,1,0,0,0
chr13,22000372,22000872,.,0,1,1,0,0
chr13,22107103,22107603,.,0,1,0,1,0
chr13,22111262,22111762,.,1,0,0,1,1
chr13,22135289,22135789,.,0,1,1,1,0
chr13,22243274,22243774,.,0,1,0,0,0
chr13,22249854,22250354,.,0,1,0,0,0
chr13,22583555,22584055,.,0,1,1,0,1
chr13,22635484,22635984,.,0,1,0,0,0
chr13,22636148,22636648,.,0,1,0,0,0
chr13,22688700,22689200,.,0,1,0,0,0
chr13,23458492,23458992,.,0,1,0,0,0
chr13,23471226,23471726,.,0,0,1,0,0
chr13,23485703,23486203,.,0,1,0,0,0
chr13,23500375,23500875,.,0,0,0,0,1
chr13,23539263,23539763,.,0,1,0,0,0
chr13,23973390,23973890,.,0,0,0,1,0
chr13,24131422,24131922,.,0,0,0,1,0
chr13,24133089,24133589,.,0,1,1,1,0
chr13,24148187,24148687,.,0,0,0,1,0
chr13,24288981,24289481,.,0,0,1,1,1
chr13,24289891,24290391,.,0,0,0,1,1
chr13,24365605,24366105,.,0,1,0,0,1
chr13,24422838,24423338,.,0,1,0,0,0
chr13,24528244,24528744,.,0,1,0,1,1
chr13,24613082,24613582,.,0,1,0,0,0
chr13,24696915,24697415,.,0,0,1,1,1
chr13,24722875,24723375,.,0,0,1,1,0
chr13,24841386,24841886,.,0,1,0,0,0
chr13,24845658,24846158,.,0,1,0,0,0
chr13,24848649,24849149,.,0,1,0,0,0
chr13,24853872,24854372,.,0,0,1,0,0
chr13,25485198,25485698,.,1,0,1,0,0
chr13,25856204,25856704,.,0,1,0,1,0
chr13,25859220,25859720,.,0,1,0,1,0
chr13,25880449,25880949,.,0,1,1,0,1
chr13,25886345,25886845,.,1,1,0,1,0
chr13,26760444,26760944,.,0,1,1,1,0
